,broker,count,bamount,bcount,samount,scount,top3
1336,国元证券股份有限公司池州青阳路证券营业部,3,643.24,1,1444.98,2,"兴化股份,川恒股份,皮阿诺"
1337,广发证券股份有限公司广州花城大道证券营业部,2,585.27,1,572.44,1,科力尔
1338,国泰君安证券股份有限公司临沂沂蒙路证券营业部,1,549.68,1,0.0,0,科力尔
1339,中国国际金融股份有限公司深圳福华一路证券营业部,9,13476.94,5,9041.75,4,"道氏技术,西藏矿业,邦讯技术,"
1340,招商证券股份有限公司温州新城大道证券营业部,2,0.0,0,1713.08,2,"五洋科技,数据港"
1341,平安证券股份有限公司重庆分公司,1,0.0,0,275.01,1,科力尔
1342,中原证券股份有限公司开封分公司,1,0.0,0,272.13,1,科力尔
1343,华泰证券股份有限公司徐州建国西路证券营业部,5,3401.25,1,613.01,4,"江特电机,五洋科技,英派斯,"
1344,招商证券股份有限公司北京光明路证券营业部,2,0.0,0,1748.54,2,"白云电器,道氏技术"
1345,国联证券股份有限公司长沙芙蓉中路证券营业部,3,0.0,0,15482.5,3,"道氏技术,江特电机,西藏城投"
1346,安信证券股份有限公司福建第二分公司,5,2114.03,2,3090.88,3,"朗新科技,祥和实业,三圣股份,"
1347,华泰证券股份有限公司合肥长江东大街证券营业部,6,673.35,3,5839.45,3,"朗新科技,中富通,科大国创,"
1348,中国银河证券股份有限公司福州东水路证券营业部,3,1030.36,2,628.02,1,"三超新材,国科微,东方钽业"
1349,东莞证券股份有限公司湖南分公司,2,741.93,1,711.74,1,中潜股份
1350,中原证券股份有限公司北京酒仙桥路证券营业部,7,4107.6,3,5811.48,4,"建科院,中科信息,盛弘股份,"
1351,东兴证券股份有限公司惠安建设南路证券营业部,6,9464.94,4,6747.17,2,"盐津铺子,国科微"
1352,国盛证券有限责任公司惠州东华大道中路证券营业部,3,1142.5,2,452.12,1,"中潜股份,中大力德"
1353,西部证券股份有限公司西安未央路第一证券营业部,1,0.0,0,347.61,1,国科微
1354,西南证券股份有限公司福州井大路证券营业部,3,0.0,0,4739.41,3,"中潜股份,中信国安,中国武夷"
1355,国泰君安证券股份有限公司海口国贸大道证券营业部,1,0.0,0,268.95,1,中潜股份
1356,东莞证券股份有限公司南京分公司,3,341.84,1,838.07,2,"金龙羽,国科微,川恒股份"
1357,华林证券股份有限公司保定瑞祥大街证券营业部,1,602.15,1,0.0,0,澄天伟业
1358,东海证券股份有限公司杭州秋涛北路证券营业部,1,539.06,1,0.0,0,澄天伟业
1359,申万宏源证券有限公司上海普陀区兰溪路证券营业部,1,0.0,0,12.01,1,兆丰股份
1360,安信证券股份有限公司黑龙江分公司,1,0.0,0,6.01,1,兆丰股份
1361,安信证券股份有限公司中山兴政路证券营业部,1,0.0,0,6.01,1,兆丰股份
1362,财达证券股份有限公司石家庄中华北大街证券营业部,1,0.0,0,6.01,1,兆丰股份
1363,财达证券股份有限公司铜陵义安大道证券营业部,1,0.0,0,6.01,1,兆丰股份
1364,中泰证券股份有限公司上海斜土路证券营业部,2,766.41,1,336.04,1,"赢合科技,爱乐达"
1365,广发证券股份有限公司上海成山路证券营业部,1,0.0,0,334.96,1,爱乐达
1366,中信建投证券股份有限公司北京农大南路证券营业部,2,343.31,1,314.02,1,"中大力德,爱乐达"
1367,天风证券股份有限公司杭州教工路证券营业部,2,1414.79,1,1219.99,1,盛弘股份
1368,方正证券股份有限公司贵阳中华中路证券营业部,2,498.25,1,2.03,1,"光威复材,傲农生物"
1369,方正证券股份有限公司郑州金水路证券营业部,4,656.22,3,2089.91,1,"光威复材,意华股份,森霸股份,"
1370,方正证券股份有限公司苍南龙港大道证券营业部,2,238.06,2,0.0,0,万马科技
1371,方正证券股份有限公司北京玉带河东街证券营业部,5,985.26,4,510.38,1,"哈三联,赛隆药业,万马科技"
1372,广发证券股份有限公司上海中山北二路证券营业部,2,0.0,0,337.52,2,"华源控股,光威复材"
1373,中原证券股份有限公司濮阳分公司,2,29.63,1,583.81,1,"量子高科,云煤能源"
1374,浙商证券股份有限公司诸暨艮塔路证券营业部,1,0.0,0,428.52,1,云煤能源
1375,太平洋证券股份有限公司曲靖麒麟南路证券营业部,1,0.0,0,290.42,1,云煤能源
1376,东吴证券股份有限公司海口丽晶路证券营业部,1,0.0,0,0.99,1,广东骏亚
1377,广发证券股份有限公司茂名高凉中路证券营业部,2,0.0,0,2.42,2,"创源文化,广东骏亚"
1378,西南证券股份有限公司上海普陀区平利路证券营业部,1,0.0,0,0.99,1,广东骏亚
1379,西藏东方财富证券股份有限公司昌都聚盛路证券营业部,15,4109.98,9,1717.29,6,"东珠景观,纵横通信,设计总院,"
1380,国开证券有限责任公司北京中关村南大街证券营业部,2,0.0,0,2158.37,2,"科恒股份,柳钢股份"
1381,方正证券股份有限公司长沙留芳岭证券营业部,3,418.44,1,4.13,2,"科林电气,亚士创能,恒银金融"
1382,平安证券股份有限公司深圳分公司,4,0.0,0,2651.43,4,"金信诺,江龙船艇,美格智能,"
1383,华泰证券股份有限公司总部,7,1191.62,6,362.75,1,"引力传媒,梅轮电梯,台华新材,"
1384,华福证券有限责任公司南平分公司,3,724.2,3,0.0,0,"引力传媒,广东骏亚,畅联股份"
1385,宏信证券有限责任公司上海中华新路证券营业部,2,206.39,1,272.8,1,天安新材
1386,恒泰证券股份有限公司上海兰花路证券营业部,4,148.24,3,710.36,1,"台华新材,亚士创能,天安新材,"
1387,大同证券有限责任公司运城人民北路证券营业部,1,0.0,0,1.33,1,金域医学
1388,招商证券股份有限公司广州天河北路证券营业部,8,2388.14,3,913.98,5,"金域医学,新劲刚,设计总院,"
1389,中信证券(山东)有限责任公司枣庄文化中路证券营业部,1,0.0,0,1.33,1,金域医学
1390,招商证券股份有限公司昆明北京路证券营业部,3,160.92,1,1.31,2,"凯撒旅游,掌阅科技,畅联股份"
1391,华泰证券股份有限公司天津真理道证券营业部,1,0.0,0,4.47,1,天安新材
1392,中国中投证券有限责任公司洛阳天津路证券营业部,1,0.0,0,4.41,1,天安新材
1393,中国中投证券有限责任公司西安友谊东路证券营业部,7,8119.49,6,1495.7,1,"新宏泰,银江股份,东珠景观,"
1394,湘财证券股份有限公司汨罗建设路证券营业部,8,5783.76,5,5141.73,3,"新宏泰,韦尔股份,畅联股份,"
1395,华融证券股份有限公司阿克苏英阿瓦提路证券营业部,1,0.0,0,709.02,1,新宏泰
1396,华融证券股份有限公司,1,1028.79,1,0.0,0,江河集团
1397,财富证券有限责任公司,1,439.18,1,0.0,0,江河集团
1398,东北证券股份有限公司北京朝外大街证券营业部,1,282.61,1,0.0,0,ST慧球
1399,中原证券股份有限公司漯河分公司,1,161.55,1,0.0,0,ST慧球
1400,光大证券股份有限公司北京丽泽路证券营业部,2,2018.67,1,403.46,1,"雅化集团,ST慧球"
1401,海通证券股份有限公司厦门乐海北里证券营业部,1,76.11,1,0.0,0,银都股份
1402,财通证券股份有限公司宁波天童南路证券营业部,3,978.03,2,1.09,1,"科恒股份,森霸股份,广东骏亚"
1403,金元证券股份有限公司温州锦绣路证券营业部,6,4936.11,3,4751.38,3,"海鸥股份,梅轮电梯,建科院"
1404,华融证券股份有限公司武汉中北路证券营业部,1,11.62,1,0.0,0,银都股份
1405,渤海证券股份有限公司天津滨海新区新港三号路证券营业部,2,0.0,0,7.23,2,"中大力德,广东骏亚"
1406,德邦证券股份有限公司无锡政和大道证券营业部,4,4906.9,2,4174.39,2,海鸥股份
1407,太平洋证券股份有限公司玉溪玉兴路证券营业部,1,0.0,0,2.37,1,银都股份
1408,宏信证券有限责任公司武汉江汉路证券营业部,4,4849.68,2,4139.76,2,海鸥股份
1409,渤海证券股份有限公司上海定西路证券营业部,1,0.0,0,2.37,1,银都股份
1410,恒泰证券股份有限公司海拉尔河西开发区证券营业部,2,0.0,0,2.81,2,"创源文化,广东骏亚"
1411,华鑫证券有限责任公司上海自贸试验区分公司,5,4107.76,2,5514.81,3,"盐津铺子,意华股份,银都股份"
1412,东方证券股份有限公司温州信河街证券营业部,1,933.49,1,0.0,0,海鸥股份
1413,安信证券股份有限公司石家庄裕华东路证券营业部,1,0.0,0,2.37,1,银都股份
1414,恒泰证券股份有限公司杭州凤起路证券营业部,3,0.0,0,5428.91,3,"新劲刚,海鸥股份"
1415,安信证券股份有限公司梅州五华证券营业部,1,0.0,0,2.37,1,银都股份
1416,华林证券股份有限公司上海南京西路证券营业部,3,0.0,0,7218.65,3,"贝瑞基因,中源协和"
1417,华林证券股份有限公司宁波惊驾路证券营业部,1,0.0,0,1417.53,1,海鸥股份
1418,国盛证券有限责任公司重庆大坪正街证券营业部,1,0.0,0,3577.87,1,中源协和
1419,广发证券股份有限公司北京中关村东路证券营业部,1,0.0,0,739.22,1,东珠景观
1420,广发证券股份有限公司上海东方路证券营业部,1,0.0,0,3213.25,1,中源协和
1421,中国银河证券股份有限公司上海黄浦区马当路证券营业部,1,0.0,0,2824.41,1,中源协和
1422,海通证券股份有限公司郑州经七路证券营业部,1,0.0,0,545.09,1,东珠景观
1423,中国银河证券股份有限公司客户资产管理部,2,1002.96,1,1038.48,1,卫信康
1424,国信证券股份有限公司佛山南海大道证券营业部,2,0.0,0,702.04,2,"金龙羽,卫信康"
1425,华泰证券股份有限公司营口渤海大街证券营业部,2,319.42,1,324.51,1,卫信康
1426,光大证券股份有限公司南京中山北路证券营业部,2,0.0,0,896.76,2,"凯撒旅游,卫信康"
1427,国泰君安证券股份有限公司绍兴中兴中路证券营业部,1,1027.19,1,0.0,0,日盈电子
1428,海通证券股份有限公司保定东风东路证券营业部,1,2529.99,1,0.0,0,梦舟股份
1429,国都证券股份有限公司上海苗圃路证券营业部,1,2502.98,1,0.0,0,梦舟股份
1430,海通证券股份有限公司马鞍山湖东中路证券营业部,1,25.86,1,0.0,0,银都股份
1431,平安证券股份有限公司深圳深南大道证券营业部,2,0.0,0,3399.28,2,"台华新材,梦舟股份"
1432,浙商证券股份有限公司慈溪三北西大街证券营业部,1,0.0,0,1403.58,1,日盈电子
1433,中信证券(山东)有限责任公司即墨蓝鳌路证券营业部,1,0.0,0,2648.39,1,梦舟股份
1434,西南证券股份有限公司金华丹溪路证券营业部,1,0.0,0,1206.01,1,日盈电子
1435,首创证券有限责任公司石家庄中山东路证券营业部,1,0.0,0,3.34,1,银都股份
1436,海通证券股份有限公司淮安淮海北路证券营业部,1,130.1,1,0.0,0,建研院
1437,海通证券股份有限公司天水大众路证券营业部,1,3.81,1,0.0,0,建研院
1438,申万宏源西部证券有限公司盐城解放北路证券营业部,2,0.0,0,8.22,2,"亚士创能,建研院"
1439,渤海证券股份有限公司上海斜土路证券营业部,1,0.0,0,3.81,1,建研院
1440,世纪证券有限责任公司南昌北京西路证券营业部,2,0.0,0,880.84,2,"梦网集团,建研院"
1441,海通证券股份有限公司武汉赵家条证券营业部,2,778.39,1,774.09,1,昭衍新药
1442,中国银河证券股份有限公司上海上南路证券营业部,3,0.0,0,32.18,3,"拉夏贝尔,创源文化,昭衍新药"
1443,申万宏源证券有限公司上海宝山区同泰路证券营业部,1,0.0,0,20.52,1,昭衍新药
1444,财富证券有限责任公司沈阳北陵大街证券营业部,1,65.57,1,0.0,0,S佳通
1445,信达证券股份有限公司绍兴柯桥山阴路证券营业部,2,105.19,2,0.0,0,"众源新材,英派斯"
1446,长江证券股份有限公司重庆聚贤岩证券营业部,2,38.31,1,2489.81,1,"S佳通,安凯客车"
1447,广发证券股份有限公司上海玉兰路证券营业部,1,0.0,0,28.16,1,S佳通
1448,中信证券股份有限公司南昌贤士一路证券营业部,1,0.0,0,3.08,1,众源新材
1449,申万宏源证券有限公司上海闵行区碧江路证券营业部,1,0.0,0,15.77,1,S佳通
1450,华融证券股份有限公司长沙韶山路证券营业部,3,476.67,1,2110.26,2,"广和通,祥和实业"
1451,万联证券股份有限公司成都天府二街证券营业部,1,1201.42,1,0.0,0,阳光城
1452,海通证券股份有限公司福州群众路证券营业部,1,0.0,0,1597.32,1,阳光城
1453,中国银河证券股份有限公司广州天河北路证券营业部,1,0.0,0,1226.33,1,贝瑞基因
1454,国都证券股份有限公司天津永安道证券营业部,1,0.0,0,815.17,1,贝瑞基因
1455,中泰证券股份有限公司温州车站大道证券营业部,2,0.0,0,958.25,2,中房地产
1456,天风证券股份有限公司银川黄河东路证券营业部,1,0.0,0,326.96,1,中房地产
1457,中天证券股份有限公司深圳深南东路证券营业部,2,1346.86,1,261.54,1,"恒力股份,中房地产"
1458,华鑫证券有限责任公司西安阎良红安路证券营业部,6,4909.45,4,3404.24,2,"安凯客车,九安医疗,海马汽车,"
1459,国泰君安证券股份有限公司深圳分公司,6,4669.12,4,4690.9,2,"新华都,安凯客车"
1460,安信证券股份有限公司韶关西堤北路证券营业部,1,0.0,0,310.21,1,安凯客车
1461,中国中投证券有限责任公司南充白土坝路证券营业部,1,0.0,0,211.88,1,安凯客车
1462,中国银河证券股份有限公司合肥长江中路证券营业部,1,0.0,0,126.5,1,安凯客车
1463,华泰证券股份有限公司深圳高新南一道证券营业部,1,0.0,0,120.44,1,安凯客车
1464,招商证券股份有限公司广州华穗路证券营业部,1,0.0,0,2531.22,1,中粮生化
1465,中信证券（山东）有限责任公司济宁古槐路证券营业部,1,0.0,0,2087.18,1,中粮生化
1466,中信证券（山东）有限责任公司青岛标山路证券营业部,5,2412.48,3,2987.61,2,"纳川股份,赢合科技,赢时胜,"
1467,万联证券股份有限公司永州清桥路证券营业部,1,0.0,0,3383.59,1,四川双马
1468,光大证券股份有限公司重庆民权路证券营业部,2,0.0,0,1653.86,2,兴化股份
1469,广发证券股份有限公司驻马店雪松大道证券营业部,1,0.0,0,721.21,1,兴化股份
1470,中信证券股份有限公司上海世纪大道证券营业部,5,8101.14,3,17241.29,2,"鱼跃医疗,中大力德,海汽集团,"
1471,广发证券股份有限公司杭州密渡桥路证券营业部,3,0.0,0,7618.13,3,"方大炭素,金科文化,龙力生物"
1472,华福证券有限责任公司泉州丰泽街第二证券营业部,1,0.0,0,1445.56,1,奥马电器
1473,红塔证券股份有限公司重庆江南大道证券营业部,1,0.0,0,5420.03,1,三圣股份
1474,第一创业证券股份有限公司郑州东风路证券营业部,1,446.64,1,0.0,0,皮阿诺
1475,东莞证券股份有限公司徐州淮海西路证券营业部,1,0.0,0,361.01,1,易明医药
1476,红塔证券股份有限公司上海田林东路证券营业部,2,485.75,1,490.78,1,金龙羽
1477,渤海证券股份有限公司天津柳霞路证券营业部,1,254.15,1,0.0,0,金龙羽
1478,申万宏源证券有限公司永嘉阳光大道证券营业部,1,0.0,0,278.98,1,金龙羽
1479,华泰证券股份有限公司苏州人民路证券营业部,7,2483.54,4,4571.61,3,"中际旭创,章源钨业,扬子新材,"
1480,中国银河证券股份有限公司嘉兴证券营业部,1,383.28,1,0.0,0,科力尔
1481,安信证券股份有限公司广州赤岗北路证券营业部,1,505.01,1,0.0,0,中际旭创
1482,中信证券（山东）有限责任公司青岛香港东路证券营业部,1,2088.39,1,0.0,0,花园生物
1483,西南证券股份有限公司杭州庆春东路证券营业部,4,1520.46,2,4119.82,2,"中科三环,皮阿诺,科力尔,"
1484,国信证券股份有限公司吉林分公司,2,169.0,1,334.0,1,"科力尔,中房地产"
1485,广发证券股份有限公司武汉珞瑜路证券营业部,1,0.0,0,580.38,1,中际旭创
1486,国泰君安证券股份有限公司襄阳襄城西街证券营业部,2,535.71,1,2667.28,1,"溢多利,江淮汽车"
1487,中山证券有限责任公司张家港园林南路证券营业部,1,0.0,0,412.22,1,溢多利
1488,方正证券股份有限公司常德津市澹津路证券营业部,1,0.0,0,404.72,1,溢多利
1489,财达证券股份有限公司保定瑞安路证券营业部,1,0.0,0,364.07,1,溢多利
1490,招商证券股份有限公司云浮新兴新州大道证券营业部,1,0.0,0,276.17,1,溢多利
1491,国泰君安证券股份有限公司新余中山路证券营业部,1,0.0,0,1373.32,1,花园生物
1492,财通证券股份有限公司湖州南浔常增路证券营业部,1,0.0,0,689.67,1,英搏尔
1493,海通证券股份有限公司杭州环城西路证券营业部,2,3443.9,1,629.0,1,"江特电机,英搏尔"
1494,申万宏源证券有限公司上海浦东新区靖海路证券营业部,2,1243.13,1,1199.11,1,艾德生物
1495,联讯证券股份有限公司惠州演达大道证券营业部,3,802.17,1,861.29,2,"赢合科技,艾德生物,安纳达"
1496,广发证券股份有限公司石家庄中山东路证券营业部,1,0.0,0,10.57,1,兆丰股份
1497,方正证券股份有限公司客户资产管理部,4,48.41,4,0.0,0,"广东骏亚,掌阅科技"
1498,国泰君安证券股份有限公司衢州柯城证券营业部,1,0.0,0,1.2,1,广东骏亚
1499,中国银河证券股份有限公司汕头金砂路证券营业部,1,0.0,0,1.67,1,畅联股份
1500,光大证券股份有限公司上海徐汇区东安路证券营业部,2,0.0,0,138.92,2,"科恒股份,广东骏亚"
1501,东海证券股份有限公司盐城迎宾南路证券营业部,1,517.47,1,0.0,0,海鸥股份
1502,申万宏源证券有限公司上海闵行区龙茗路证券营业部,1,0.0,0,1.2,1,广东骏亚
1503,银泰证券有限责任公司深圳彩田路证券营业部,2,0.0,0,1452.24,2,"三峡新材,畅联股份"
1504,东方证券股份有限公司泉州津淮街证券营业部,1,0.0,0,724.37,1,冠农股份
1505,长城证券股份有限公司苏州东吴北路证券营业部,2,0.0,0,1045.49,2,"晶瑞股份,冠农股份"
1506,恒泰证券股份有限公司北京上地三街证券营业部,1,0.0,0,1853.25,1,海鸥股份
1507,中银国际证券有限责任公司牡丹江西平安街证券营业部,2,0.0,0,5522.94,2,"士兰微,冠农股份"
1508,东方证券股份有限公司西安桃园南路证券营业部,2,0.0,0,2279.82,2,冠农股份
1509,财通证券股份有限公司杭州环城西路证券营业部,1,436.64,1,0.0,0,中广天择
1510,中天证券股份有限公司上海志丹路证券营业部,1,1187.46,1,0.0,0,新钢股份
1511,中国民族证券有限责任公司乌鲁木齐人民路证券营业部,1,0.0,0,324.43,1,中广天择
1512,海通证券股份有限公司佛山顺德新宁路证券营业部,1,0.8,1,0.0,0,梅轮电梯
1513,财达证券股份有限公司衡水人民东路证券营业部,2,955.05,1,762.13,1,"设计总院,建研院"
1514,国海证券股份有限公司玉林人民东路证券营业部,1,260.9,1,0.0,0,卫信康
1515,瑞银证券有限责任公司上海花园石桥路证券营业部,2,437.57,1,805.49,1,"东湖高新,设计总院"
1516,湘财证券股份有限公司佛山祖庙路证券营业部,4,1114.7,3,1155.85,1,"金溢科技,畅联股份,铭普光磁"
1517,中国中投证券有限责任公司福州八一七中路证券营业部,2,436.22,1,491.57,1,天安新材
1518,申万宏源证券有限公司上海青浦区公园路证券营业部,1,0.0,0,5.41,1,天安新材
1519,川财证券有限责任公司成都益州大道证券营业部,2,55.48,1,210.46,1,"金域医学,茂硕电源"
1520,恒泰证券股份有限公司长春北京大街证券营业部,1,0.0,0,5.17,1,天安新材
1521,爱建证券有限责任公司重庆分公司,1,29.39,1,0.0,0,金域医学
1522,信达证券股份有限公司北京古城路证券营业部,1,0.0,0,5.17,1,天安新材
1523,浙商证券股份有限公司天津永安道证券营业部,1,0.0,0,1.61,1,金域医学
1524,中银国际证券有限责任公司,1,5340.05,1,0.0,0,海南橡胶
1525,平安证券股份有限公司,2,2279.4,2,0.0,0,"海南橡胶,中恒集团"
1526,湘财证券股份有限公司上海金沙江路证券营业部,1,339.25,1,0.0,0,引力传媒
1527,申万宏源证券有限公司上海虹口区大连路证券营业部,2,260.84,1,470.64,1,"高伟达,引力传媒"
1528,华鑫证券有限责任公司北京阜成门外大街证券营业部,1,383.42,1,0.0,0,阳光股份
1529,中国银河证券股份有限公司中山古镇证券营业部,1,56.82,1,0.0,0,阳光股份
1530,中国银河证券股份有限公司深圳深南大道证券营业部,3,203.77,1,204.42,2,"五矿资本,川恒股份,阳光股份"
1531,招商证券股份有限公司合肥北一环证券营业部,2,702.36,1,173.58,1,"众源新材,阳光股份"
1532,长江证券股份有限公司唐山学院路证券营业部,1,1024.48,1,0.0,0,贝瑞基因
1533,广发证券股份有限公司中山小榄营业部,2,0.0,0,853.87,2,中房地产
1534,国开证券有限责任公司北京珠市口东大街证券营业部,1,0.0,0,254.55,1,中房地产
1535,西藏东方财富证券股份有限公司杭州城星路证券营业部,1,1134.2,1,0.0,0,本钢板材
1536,方正证券股份有限公司杭州中河中路证券营业部,1,858.77,1,0.0,0,本钢板材
1537,华龙证券股份有限公司杭州北山路证券营业部,1,2995.59,1,0.0,0,西藏矿业
1538,中泰证券股份有限公司漳州延安北路证券营业部,2,2907.15,1,2189.38,1,安凯客车
1539,华泰证券股份有限公司南宁中泰路证券营业部,1,0.0,0,3994.77,1,中信国安
1540,华泰证券股份有限公司郑州玉凤路证券营业部,2,852.78,1,692.49,1,"兴化股份,中科信息"
1541,申万宏源西部证券有限公司吐鲁番文化路证券营业部,1,2829.65,1,0.0,0,神火股份
1542,国泰君安证券股份有限公司重庆新南路证券营业部,1,368.82,1,0.0,0,东凌国际
1543,国泰君安证券股份有限公司沈阳十一纬路证券营业部,1,692.21,1,0.0,0,兴化股份
1544,东吴证券股份有限公司太仓上海东路证券营业部,1,678.6,1,0.0,0,兴化股份
1545,华宝证券有限责任公司上海东大名路证券营业部,9,8141.68,6,605.6,3,"量子高科,雪人股份,英搏尔,"
1546,中信建投证券股份有限公司上海营口路证券营业部,1,1896.48,1,0.0,0,神火股份
1547,广发证券股份有限公司广州环市东路证券营业部,2,0.0,0,440.51,2,"美格智能,东凌国际"
1548,恒泰证券股份有限公司吉林通潭大路证券营业部,1,731.24,1,0.0,0,远望谷
1549,金元证券股份有限公司上海东方路证券营业部,1,0.0,0,1142.81,1,兴化股份
1550,万联证券股份有限公司汕尾汕尾大道证券营业部,1,0.0,0,154.24,1,东凌国际
1551,申万宏源西部证券有限公司阿克苏东大街证券营业部,1,653.98,1,0.0,0,远望谷
1552,海通证券股份有限公司重庆龙华大道证券营业部,1,643.18,1,0.0,0,远望谷
1553,东方证券股份有限公司太原高新街证券营业部,4,3755.38,2,4034.08,2,"川金诺,远望谷"
1554,中信证券股份有限公司深圳前海自贸区证券营业部,1,0.0,0,1693.86,1,远望谷
1555,中信建投证券股份有限公司福州东街证券营业部,3,7000.46,1,2224.41,2,"四维图新,赢时胜,远望谷"
1556,国泰君安证券股份有限公司西安东关正街证券营业部,1,0.0,0,1032.65,1,远望谷
1557,中山证券有限责任公司南通姚港路证券营业部,1,3352.24,1,0.0,0,江特电机
1558,光大证券股份有限公司上海奉贤区人民南路证券营业部,2,0.0,0,4292.13,2,"江特电机,京能置业"
1559,东北证券股份有限公司合肥芜湖路证券营业部,1,0.0,0,1321.24,1,合肥城建
1560,国泰君安证券股份有限公司上海牡丹江路证券营业部,3,1341.09,2,866.98,1,"奥联电子,路畅科技,合肥城建"
1561,海通证券股份有限公司淮北相山路证券营业部,1,0.0,0,1194.07,1,南国置业
1562,华泰证券股份有限公司兰州甘南路证券营业部,2,1483.55,2,0.0,0,"川恒股份,兴民智通"
1563,国元证券股份有限公司沈阳北站路证券营业部,1,0.0,0,327.8,1,合肥城建
1564,中国国际金融股份有限公司上海分公司,4,0.0,0,2070.42,4,"津膜科技,邦讯技术,南国置业,"
1565,华泰证券股份有限公司南通通州人民路证券营业部,3,4441.53,2,1339.78,1,"四维图新,卫宁健康,嘉麟杰"
1566,华泰证券股份有限公司海口大同路证券营业部,1,0.0,0,755.98,1,兴民智通
1567,国信证券股份有限公司佛山季华六路证券营业部,3,0.0,0,2029.03,3,"川金诺,南国置业,纵横通信"
1568,中泰证券股份有限公司龙口环城北路证券营业部,1,0.0,0,570.69,1,兴民智通
1569,海通证券股份有限公司上海徐汇区柳州路证券营业部,1,0.0,0,2954.64,1,四维图新
1570,光大证券股份有限公司海门江海中路证券营业部,2,1871.62,1,1206.82,1,三圣股份
1571,华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,3,5696.14,2,1075.92,1,"供销大集,黄山胶囊"
1572,中国民族证券有限责任公司北京佟麟阁路证券营业部,2,276.49,1,298.85,1,黄山胶囊
1573,长城国瑞证券有限公司北京月坛北街证券营业部,1,0.0,0,388.2,1,黄山胶囊
1574,金元证券股份有限公司南京广州路证券营业部,1,1346.26,1,0.0,0,高斯贝尔
1575,南京证券股份有限公司北京东三环南路证券营业部,1,0.0,0,214.2,1,黄山胶囊
1576,国元证券股份有限公司江阴滨江东路证券营业部,1,878.44,1,0.0,0,高斯贝尔
1577,新时代证券股份有限公司北京马家堡西路证券营业部,2,807.85,1,204.2,1,"四通股份,黄山胶囊"
1578,东北证券股份有限公司苏州苏雅路证券营业部,1,496.97,1,0.0,0,高斯贝尔
1579,万联证券股份有限公司广州番禺清河东路证券营业部,2,302.11,1,594.77,1,"高斯贝尔,合纵科技"
1580,中泰证券股份有限公司上海新松江路证券营业部,1,0.0,0,1729.98,1,高斯贝尔
1581,恒泰证券股份有限公司上海新金桥路证券营业部,1,0.0,0,1121.91,1,高斯贝尔
1582,中信证券股份有限公司大连五五路证券营业部,1,0.0,0,896.97,1,高斯贝尔
1583,国海证券股份有限公司浙江分公司,1,0.0,0,620.51,1,高斯贝尔
1584,国信证券股份有限公司西安浐灞大道证券营业部,2,2.01,2,0.0,0,"创源文化,华通热力"
1585,安信证券股份有限公司广州花都凤凰北路证券营业部,1,0.0,0,0.62,1,华通热力
1586,长江证券股份有限公司仙桃仙桃大道证券营业部,1,0.0,0,0.62,1,华通热力
1587,大通证券股份有限公司柳州中山东路证券营业部,1,0.0,0,0.62,1,华通热力
1588,国泰君安证券股份有限公司成都顺城大街证券营业部,5,4265.59,3,2819.68,2,"川恒股份,大西洋,南方汇通"
1589,东北证券股份有限公司重庆科园一路证券营业部,2,0.0,0,751.51,2,"财信发展,金龙羽"
1590,财富证券有限责任公司南昌凤凰中大道证券营业部,2,1002.02,1,1062.39,1,川恒股份
1591,西部证券股份有限公司西安莲湖路第一证券营业部,1,0.0,0,6.03,1,川恒股份
1592,中信建投证券股份有限公司上海张杨北路证券营业部,1,0.0,0,10.39,1,川恒股份
1593,中国中投证券有限责任公司晋江迎宾路证券营业部,2,0.0,0,957.72,2,"海王生物,中大力德"
1594,方正证券股份有限公司株洲新华西路证券营业部,2,0.0,0,7.75,2,"赛隆药业,中大力德"
1595,华泰证券股份有限公司镇江丹阳东方路证券营业部,1,214.21,1,0.0,0,意华股份
1596,华西证券股份有限公司成都龙腾东路证券营业部,2,0.0,0,9.4,2,"电工合金,意华股份"
1597,华鑫证券有限责任公司上海金山证券营业部,1,0.0,0,5.28,1,意华股份
1598,兴业证券股份有限公司福州树汤路证券营业部,1,6.38,1,0.0,0,赛隆药业
1599,东莞证券股份有限公司东莞虎门分公司,2,0.0,0,601.46,2,"广和通,意华股份"
1600,长城证券股份有限公司武汉云林街证券营业部,3,0.0,0,4.43,3,"阿石创,原尚股份,赛隆药业"
1601,长江证券股份有限公司台州市府大道证券营业部,1,1.16,1,0.0,0,英派斯
1602,东方证券股份有限公司上海普陀区兰溪路证券营业部,1,0.0,0,0.8,1,赛隆药业
1603,广发证券股份有限公司湛江海滨大道证券营业部,3,0.0,0,888.31,3,"东方钽业,赛隆药业"
1604,华创证券有限责任公司德阳泰山南路证券营业部,1,0.0,0,1.31,1,英派斯
1605,国金证券股份有限公司成都天府大道证券营业部,1,0.0,0,0.8,1,赛隆药业
1606,安信证券股份有限公司广州滨江中路证券营业部,2,0.0,0,2.89,2,"哈三联,英派斯"
1607,国信证券股份有限公司北京朝阳北路证券营业部,3,0.0,0,5.29,3,"辰欣药业,万马科技,赛隆药业"
1608,安信证券股份有限公司广州增城新塘证券营业部,1,0.0,0,1.16,1,英派斯
1609,长江证券股份有限公司上海新松江路证券营业部,1,0.0,0,1.16,1,英派斯
1610,国泰君安证券股份有限公司酒泉市南大街证券营业部,1,0.0,0,1.16,1,英派斯
