,broker,count,bamount,bcount,samount,scount,top3
560,兴业证券股份有限公司晋江泉安路证券营业部,1,0.0,0,90.5,1,襄阳轴承
561,兴业证券股份有限公司武汉公正路证券营业部,1,0.0,0,65.16,1,襄阳轴承
562,中天证券股份有限公司沈阳南六东路证券营业部,1,0.0,0,46.44,1,东方市场
563,中国银河证券股份有限公司上海共康路证券营业部,1,0.0,0,354.67,1,合金投资
564,中信证券股份有限公司桐庐迎春南路证券营业部,1,0.0,0,453.17,1,特力A
565,国信证券股份有限公司浙江分公司,4,0.0,0,4183.8,4,"安凯客车,紫光国芯,合金投资,"
566,中国银河证券股份有限公司上海肇嘉浜路证券营业部,1,0.0,0,40.18,1,东方市场
567,第一创业证券股份有限公司佛山绿景三路证券营业部,1,0.0,0,249.21,1,合金投资
568,财通证券股份有限公司杭州金城路证券营业部,1,0.0,0,229.94,1,合金投资
569,华泰证券股份有限公司福州六一中路证券营业部,1,0.0,0,219.39,1,合金投资
570,国泰君安证券股份有限公司深圳福华三路证券营业部,1,3088.7,1,0.0,0,云铝股份
571,华西证券股份有限公司成都高升桥路证券营业部,2,1097.62,1,2271.96,1,安凯客车
572,中信证券股份有限公司北京金融大街证券营业部,1,3042.27,1,0.0,0,云铝股份
573,英大证券有限责任公司深圳园岭三街证券营业部,1,1154.78,1,0.0,0,紫光国芯
574,光大证券股份有限公司北京月坛北街证券营业部,1,2108.72,1,0.0,0,云铝股份
575,中信证券股份有限公司湖南分公司,2,1099.92,1,1015.23,1,紫光国芯
576,广发证券股份有限公司哈尔滨学府路证券营业部,1,0.0,0,2312.32,1,安凯客车
577,天风证券股份有限公司上海芳甸路证券营业部,1,1997.38,1,0.0,0,云铝股份
578,东方证券股份有限公司上海闸北区中兴路证券营业部,1,0.0,0,6176.89,1,云铝股份
579,浙商证券股份有限公司三门南山路证券营业部,1,0.0,0,1516.28,1,安凯客车
580,华泰证券股份有限公司无锡苏锡路证券营业部,1,0.0,0,4604.61,1,云铝股份
581,中信证券股份有限公司杭州市心南路证券营业部,1,0.0,0,2597.14,1,紫光国芯
582,中国中投证券有限责任公司榆林长城南路证券营业部,1,0.0,0,1389.43,1,甘肃电投
583,中信证券股份有限公司北京北三环中路证券营业部,1,0.0,0,2639.44,1,云铝股份
584,财通证券股份有限公司建德严州大道证券营业部,1,0.0,0,397.05,1,甘肃电投
585,浙商证券股份有限公司嘉兴梅湾街证券营业部,1,0.0,0,312.52,1,甘肃电投
586,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,4,13675.01,3,6697.54,1,"方大炭素,新华都"
587,海通证券股份有限公司昆明东风西路证券营业部,2,0.0,0,3051.58,2,新华都
588,海通证券股份有限公司深圳分公司红岭南路证券营业部,2,0.0,0,3483.25,2,新华都
589,东北证券股份有限公司长春湖西路证券营业部,1,0.0,0,852.6,1,新华都
590,兴业证券股份有限公司杭州清泰街证券营业部,1,2737.32,1,0.0,0,金利科技
591,国泰君安证券股份有限公司上海银城中路证券营业部,2,1607.58,2,0.0,0,"东山精密,三超新材"
592,中信建投证券股份有限公司北京大柳树路证券营业部,1,0.0,0,2944.88,1,金利科技
593,国融证券股份有限公司厦门松岳路证券营业部,3,3151.31,3,0.0,0,"乐心医疗,九安医疗,大博医疗"
594,申万宏源证券有限公司上海长宁区双流路证券营业部,1,0.0,0,4354.64,1,东山精密
595,中信建投证券股份有限公司北京丹棱街证券营业部,1,0.0,0,2842.44,1,金利科技
596,华鑫证券有限责任公司上海淞滨路证券营业部,1,1155.18,1,0.0,0,九安医疗
597,中国银河证券股份有限公司上海恒丰路证券营业部,1,0.0,0,2530.4,1,东山精密
598,华安证券股份有限公司重庆分公司,1,0.0,0,2216.09,1,金利科技
599,长江证券股份有限公司胶州北京东路证券营业部,1,0.0,0,650.07,1,九安医疗
600,海通证券股份有限公司宁波解放北路证券营业部,1,0.0,0,598.77,1,九安医疗
601,中国国际金融股份有限公司北京建国门外大街证券营业部,2,951.3,1,1274.7,1,"英派斯,东山精密"
602,国泰君安证券股份有限公司杭州庆春路证券营业部,1,0.0,0,341.96,1,九安医疗
603,上海华信证券有限责任公司太原长治路证券营业部,1,0.0,0,337.66,1,九安医疗
604,广发证券股份有限公司西安南广济街证券营业部,1,2589.88,1,0.0,0,京威股份
605,国泰君安证券股份有限公司石家庄建华南大街证券营业部,1,0.0,0,2598.97,1,京威股份
606,信达证券股份有限公司北京裕民路证券营业部,1,0.0,0,2546.47,1,京威股份
607,中银国际证券有限责任公司青岛香港中路证券营业部,1,0.0,0,1984.47,1,京威股份
608,国盛证券有限责任公司合肥翠微路证券营业部,1,1188.66,1,0.0,0,煌上煌
609,中信证券股份有限公司东莞东城路证券营业部,1,819.98,1,0.0,0,煌上煌
610,广州证券股份有限公司宁波江东北路证券营业部,1,1340.0,1,0.0,0,钧达股份
611,国信证券股份有限公司中山分公司,1,567.59,1,0.0,0,钧达股份
612,中信证券股份有限公司南京庐山路证券营业部,1,313.39,1,0.0,0,美格智能
613,财富证券有限责任公司长兴道园路证券营业部,1,514.83,1,0.0,0,钧达股份
614,平安证券股份有限公司深圳商报路天健创业大厦证券营业部,1,0.0,0,495.52,1,煌上煌
615,招商证券股份有限公司深圳笋岗路证券营业部,1,0.0,0,285.6,1,钧达股份
616,中国中投证券有限责任公司北京朝阳路证券营业部,1,0.0,0,245.78,1,钧达股份
617,方正证券股份有限公司扬州新城河路证券营业部,1,0.0,0,434.67,1,煌上煌
618,申万宏源西部证券有限公司盐城解放南路证券营业部,1,0.0,0,232.68,1,钧达股份
619,财富证券有限责任公司长沙曙光中路证券营业部,1,378.39,1,0.0,0,沃特股份
620,广发证券股份有限公司泉州涂门街证券营业部,2,1011.87,2,0.0,0,"英派斯,沃特股份"
621,国海证券股份有限公司重庆建新西路证券营业部,1,335.6,1,0.0,0,沃特股份
622,华福证券有限责任公司长乐吴航路证券营业部,1,259.81,1,0.0,0,沃特股份
623,中信证券股份有限公司义乌城中中路证券营业部,1,193.57,1,0.0,0,沃特股份
624,中国银河证券股份有限公司北京望京证券营业部,2,0.0,0,818.08,2,"沃特股份,三超新材"
625,国泰君安证券股份有限公司兰州酒泉路证券营业部,1,0.0,0,433.04,1,沃特股份
626,中信建投证券股份有限公司广州番禺国泰路证券营业部,1,0.0,0,350.73,1,沃特股份
627,中信证券股份有限公司广州花城广场证券营业部,1,0.0,0,273.4,1,沃特股份
628,国海证券股份有限公司南宁燕敦路证券营业部,1,0.0,0,226.47,1,沃特股份
629,华泰证券股份有限公司南京江宁金箔路证券营业部,1,1070.62,1,0.0,0,川恒股份
630,中国银河证券股份有限公司南京江宁竹山路证券营业部,1,896.92,1,0.0,0,川恒股份
631,信达证券股份有限公司青岛麦岛路证券营业部,1,502.1,1,0.0,0,川恒股份
632,中国中投证券有限责任公司深圳分公司,1,498.91,1,0.0,0,川恒股份
633,华安证券股份有限公司铜陵淮河路证券营业部,1,482.95,1,0.0,0,川恒股份
634,华安证券股份有限公司蚌埠分公司,1,0.0,0,1144.88,1,川恒股份
635,国元证券股份有限公司池州青阳路证券营业部,1,0.0,0,848.96,1,川恒股份
636,国信证券股份有限公司海南分公司,1,0.0,0,640.35,1,川恒股份
637,东莞证券股份有限公司南京分公司,1,0.0,0,512.53,1,川恒股份
638,广发证券股份有限公司汕头潮南峡山证券营业部,1,986.25,1,0.0,0,华通热力
639,中国银河证券股份有限公司泉州南俊路证券营业部,1,474.71,1,0.0,0,华通热力
640,长江证券股份有限公司成都天府大道证券营业部,1,0.0,0,283.35,1,英派斯
641,中信证券股份有限公司杭州延安路证券营业部,2,0.0,0,1626.67,2,"华通热力,索通发展"
642,万联证券股份有限公司广州增城荔乡路证券营业部,1,334.61,1,0.0,0,大博医疗
643,方正证券股份有限公司天津复康路证券营业部,1,160.96,1,0.0,0,大博医疗
644,方正证券股份有限公司合肥黄山路证券营业部,1,152.24,1,0.0,0,大博医疗
645,国泰君安证券股份有限公司南昌站前路证券营业部,1,0.0,0,6.1,1,大博医疗
646,东海证券股份有限公司上海虹口区中山北一路证券营业部,2,23.19,2,0.0,0,"铭普光磁,阿石创"
647,招商证券股份有限公司深圳后海证券营业部,1,8.94,1,0.0,0,铭普光磁
648,中信证券股份有限公司天津大港证券交易营业部,1,0.0,0,1.5,1,铭普光磁
649,东莞证券股份有限公司东莞南城分公司,1,0.0,0,1.35,1,铭普光磁
650,东莞证券股份有限公司东莞运河西路证券营业部,1,0.0,0,1.35,1,铭普光磁
651,广州证券股份有限公司广州中山八路证券营业部,1,0.0,0,1.35,1,铭普光磁
652,长江证券股份有限公司武汉武珞路证券营业部,1,596.96,1,0.0,0,西部牧业
653,申万宏源证券有限公司上海浦东新区云台路证券营业部,1,0.0,0,1337.91,1,西部牧业
654,世纪证券有限责任公司北京平安大街证券营业部,1,0.0,0,574.78,1,西部牧业
655,联讯证券股份有限公司广州分公司,1,0.0,0,552.83,1,西部牧业
656,中国银河证券股份有限公司广州环市东路证券营业部,1,0.0,0,474.34,1,西部牧业
657,广发证券股份有限公司文昌谷鸿大道证券营业部,1,504.7,1,0.0,0,和顺电气
658,兴业证券股份有限公司南昌青山南路证券营业部,1,442.67,1,0.0,0,和顺电气
659,招商证券股份有限公司临沂北园路证券营业部,2,425.85,1,427.96,1,和顺电气
660,光大证券股份有限公司海口国贸大道证券营业部,1,405.61,1,0.0,0,和顺电气
661,中信证券（山东）有限责任公司淄博美食街证券营业部,1,0.0,0,822.45,1,和顺电气
662,国盛证券有限责任公司郑州商务内环路证券营业部,1,0.0,0,283.01,1,和顺电气
663,中国民族证券有限责任公司哈尔滨东大直街证券营业部,1,4202.46,1,0.0,0,科恒股份
664,华鑫证券有限责任公司北京平安大街证券营业部,2,1325.23,1,1401.91,1,京天利
665,方正证券股份有限公司杭州下沙证券营业部,2,652.09,1,699.73,1,京天利
666,申万宏源证券有限公司九江九瑞大道证券营业部,1,0.0,0,661.93,1,京天利
667,宏信证券有限责任公司成都天府大道北段营业部,1,1818.51,1,0.0,0,红相电力
668,申万宏源证券有限公司上海黄浦区广东路证券营业部,1,0.0,0,505.56,1,京天利
669,兴业证券股份有限公司温州分公司,1,0.0,0,554.56,1,红相电力
670,平安证券股份有限公司江苏分公司,1,0.0,0,401.19,1,红相电力
671,国海证券股份有限公司深圳宝安裕安路证券营业部,1,324.1,1,0.0,0,科大国创
672,大同证券有限责任公司安阳人民大道证券营业部,1,234.82,1,0.0,0,科大国创
673,财通证券股份有限公司绍兴凤林西路证券营业部,1,0.0,0,856.27,1,科大国创
674,中国银河证券股份有限公司北京陶然桥证券营业部,2,579.14,1,467.03,1,"中科信息,科大国创"
675,上海证券有限责任公司商城路证券营业部,1,0.0,0,399.56,1,科大国创
676,华泰证券股份有限公司南京户部街证券营业部,1,0.0,0,371.35,1,科大国创
677,兴业证券股份有限公司成都航空路证券营业部,1,615.52,1,0.0,0,爱司凯
678,华泰证券股份有限公司南通环城西路证券营业部,1,462.17,1,0.0,0,爱司凯
679,长城证券股份有限公司晋中安宁街证券营业部,1,0.0,0,578.44,1,爱司凯
680,广发证券股份有限公司西安金花北路证券营业部,1,0.0,0,145.2,1,爱司凯
681,华宝证券有限责任公司上海东大名路证券营业部,1,0.0,0,126.93,1,爱司凯
682,浙商证券股份有限公司缙云溪滨北路证券营业部,1,0.0,0,114.69,1,爱司凯
683,东北证券股份有限公司福州五一中路证券营业部,1,375.67,1,0.0,0,三超新材
684,华泰证券股份有限公司上海国宾路证券营业部,2,366.31,1,303.27,1,"三超新材,英飞特"
685,海通证券股份有限公司上海崮山路证券营业部,2,727.83,2,0.0,0,"英飞特,三超新材"
686,安信证券股份有限公司唐山大里北路证券营业部,1,286.5,1,0.0,0,三超新材
687,长江证券股份有限公司东营北一路证券营业部,2,587.52,1,264.44,1,"英科医疗,三超新材"
688,华泰证券股份有限公司上海浦东新区妙境路证券营业部,2,1910.33,1,2104.35,1,丝路视觉
689,中信证券股份有限公司福建分公司,1,0.0,0,354.55,1,乐心医疗
690,安信证券股份有限公司上海杨高南路证券营业部,1,0.0,0,332.74,1,乐心医疗
691,中信证券（山东）有限责任公司平度人民路证券营业部,1,0.0,0,312.95,1,乐心医疗
692,东吴证券股份有限公司昆山前进中路证券营业部,1,0.0,0,248.36,1,乐心医疗
693,申万宏源证券有限公司上海徐汇区中山西路证券营业部,1,0.0,0,873.43,1,丝路视觉
694,中信证券股份有限公司宜春高士路证券营业部,1,0.0,0,705.34,1,丝路视觉
695,国信证券股份有限公司无锡梁溪路证券营业部,1,524.4,1,0.0,0,英飞特
696,安信证券股份有限公司汕头金砂路第一证券营业部,1,0.0,0,249.95,1,英飞特
697,国泰君安证券股份有限公司上海牡丹江路证券营业部,1,706.46,1,0.0,0,奥联电子
698,中国中投证券有限责任公司南昌叠山路证券营业部,1,0.0,0,747.66,1,奥联电子
699,广发证券股份有限公司上海民生路证券营业部,1,777.82,1,0.0,0,富瀚微
700,国泰君安证券股份有限公司宜春中山中路证券营业部,1,497.06,1,0.0,0,富瀚微
701,国泰君安证券股份有限公司衡阳雁城路证券营业部,1,394.82,1,0.0,0,富瀚微
702,浙商证券股份有限公司上海浦东南路证券营业部,1,0.0,0,1438.25,1,富瀚微
703,国泰君安证券股份有限公司长沙五一东路证券营业部,1,0.0,0,325.56,1,富瀚微
704,平安证券股份有限公司北京东花市证券营业部,1,1128.14,1,0.0,0,开立医疗
705,招商证券股份有限公司武汉中北路证券营业部,1,0.0,0,2532.84,1,开立医疗
706,中信建投证券股份有限公司烟台青年路证券营业部,1,0.0,0,1121.39,1,开立医疗
707,方正证券股份有限公司北京回龙观西大街证券营业部,1,33.01,1,0.0,0,世纪天鸿
708,联储证券有限责任公司上海川沙路证券营业部,1,28.72,1,0.0,0,世纪天鸿
709,方正证券股份有限公司天津新华路证券营业部,1,17.31,1,0.0,0,世纪天鸿
710,中信证券股份有限公司三明新市北路证券营业部,1,0.0,0,1.88,1,世纪天鸿
711,中信证券（山东）有限责任公司龙口南山路证券营业部,1,0.0,0,1240.21,1,杭州园林
712,华安证券股份有限公司深圳海岸城证券营业部,1,1592.43,1,0.0,0,英科医疗
713,五矿证券交易单元(390132),1,547.15,1,0.0,0,英科医疗
714,中原证券股份有限公司洛阳分公司,1,0.0,0,627.63,1,英科医疗
715,中信证券（山东）有限责任公司胶州湖州路证券营业部,1,0.0,0,622.81,1,英科医疗
716,光大证券股份有限公司南宁桃源路证券营业部,1,1071.76,1,0.0,0,中科信息
717,东海证券股份有限公司溧阳育华路证券营业部,1,829.25,1,0.0,0,中科信息
718,信达证券股份有限公司沈阳黑龙江街证券营业部,1,15.27,1,0.0,0,阿石创
719,光大证券股份有限公司丹阳中新路证券营业部,1,778.11,1,0.0,0,森霸股份
720,上海证券有限责任公司乐清旭阳路证券营业部,1,0.0,0,1350.12,1,中科信息
721,财达证券股份有限公司唐山国防道证券营业部,1,0.0,0,1.27,1,阿石创
722,长城证券股份有限公司南京童卫路证券营业部,1,0.0,0,1.27,1,阿石创
723,长城证券股份有限公司武汉云林街证券营业部,1,0.0,0,1.27,1,阿石创
724,光大证券股份有限公司宁波康庄南路证券营业部,1,483.07,1,0.0,0,森霸股份
725,长江证券股份有限公司武汉友谊大道证券营业部,1,0.0,0,1.27,1,阿石创
726,国泰君安证券股份有限公司哈尔滨安隆街证券营业部,1,0.0,0,1.27,1,阿石创
727,海通证券股份有限公司沈阳大西路证券营业部,1,281.13,1,0.0,0,拉夏贝尔
728,东方证券股份有限公司客户资产管理部,2,0.0,0,12.48,2,"辰欣药业,拉夏贝尔"
729,中国中投证券有限责任公司北京万寿路证券营业部,1,0.0,0,4.72,1,拉夏贝尔
730,国泰君安证券股份有限公司上海九江路证券营业部,1,0.0,0,3.54,1,拉夏贝尔
731,华西证券股份有限公司宜宾北正街证券营业部,1,0.0,0,3.54,1,拉夏贝尔
732,广发证券股份有限公司深圳新安二路证券营业部,1,761.73,1,0.0,0,原尚股份
733,海通证券股份有限公司深圳华富路营业部,3,1819.3,3,0.0,0,"当代明诚,原尚股份,国芳集团"
734,国盛证券有限责任公司南昌物资大楼证券营业部,1,696.57,1,0.0,0,原尚股份
735,财富证券有限责任公司长沙万芙路证券营业部,1,616.12,1,0.0,0,原尚股份
736,财富证券有限责任公司深圳彩田路证券营业部,1,1011.23,1,0.0,0,索通发展
737,东方证券股份有限公司上海浦东新区春晓路证券营业部,1,1265.85,1,0.0,0,当代明诚
738,申万宏源证券有限公司靖江人民中路证券营业部,1,504.03,1,0.0,0,索通发展
739,中信证券股份有限公司上海东方路证券营业部,1,9216.62,1,0.0,0,方大炭素
740,海通证券股份有限公司许昌建设路证券营业部,1,8624.21,1,0.0,0,方大炭素
741,中信证券股份有限公司北京国贸证券营业部,1,0.0,0,657.8,1,当代明诚
742,东方证券股份有限公司上海松江区沪亭北路证券营业部,1,0.0,0,522.87,1,当代明诚
743,平安证券股份有限公司湛江绿华路证券营业部,1,0.0,0,487.15,1,当代明诚
744,天风证券股份有限公司荆门军马场一路证券营业部,1,3704.7,1,0.0,0,方大炭素
745,平安证券股份有限公司佛山季华四路证券营业部,1,0.0,0,379.0,1,当代明诚
746,国海证券股份有限公司北京和平街证券营业部,1,475.36,1,0.0,0,建研院
747,中信建投证券股份有限公司吉林解放东路证券营业部,1,459.32,1,0.0,0,建研院
748,联储证券有限责任公司郑州文化路证券营业部,1,453.41,1,0.0,0,建研院
749,广发证券股份有限公司杭州密渡桥路证券营业部,1,0.0,0,5894.84,1,方大炭素
750,平安证券股份有限公司上海分公司,1,0.0,0,342.55,1,建研院
751,联讯证券股份有限公司沈阳大西路证券营业部,1,980.52,1,0.0,0,中通国脉
752,东吴证券股份有限公司苏州工业园区敦煌路证券营业部,1,863.02,1,0.0,0,中通国脉
753,华鑫证券有限责任公司上海茅台路证券营业部,1,102.14,1,0.0,0,辰欣药业
754,方正证券股份有限公司南昌南京西路证券营业部,1,25.89,1,0.0,0,辰欣药业
755,湘财证券股份有限公司台州祥和路证券营业部,1,0.0,0,847.53,1,中通国脉
756,万联证券股份有限公司广州珠江新城证券营业部,1,0.0,0,725.45,1,中通国脉
757,长城证券股份有限公司深圳福华三路证券营业部,1,0.0,0,2.24,1,辰欣药业
758,国联证券股份有限公司宜兴人民南路证券营业部,1,2976.35,1,0.0,0,恒银金融
759,安信证券股份有限公司大连中山路证券营业部,1,0.0,0,2.24,1,辰欣药业
760,方正证券股份有限公司娄底南贸西街证券营业部,1,0.0,0,0.61,1,国芳集团
761,东海证券股份有限公司宁波大闸路证券营业部,1,2316.21,1,0.0,0,恒银金融
762,华泰证券股份有限公司永嘉阳光大道证券营业部,1,2271.71,1,0.0,0,恒银金融
763,方正证券股份有限公司上海保定路证券营业部,2,3634.55,1,2261.49,1,韦尔股份
764,华泰证券股份有限公司武汉新华路证券营业部,1,0.0,0,3213.54,1,韦尔股份
765,中国中投证券有限责任公司深圳坪山和平路证券营业部,1,0.0,0,2060.44,1,韦尔股份
766,东莞证券股份有限公司东莞凤岗证券营业部,1,0.0,0,1305.48,1,韦尔股份
