,broker,count,bamount,bcount,samount,scount,top3
1017,中信建投证券股份有限公司烟台青年路证券营业部,1,0.0,0,1121.39,1,开立医疗
1018,方正证券股份有限公司北京回龙观西大街证券营业部,1,33.01,1,0.0,0,世纪天鸿
1019,联储证券有限责任公司上海川沙路证券营业部,1,28.72,1,0.0,0,世纪天鸿
1020,中信证券股份有限公司三明新市北路证券营业部,1,0.0,0,1.88,1,世纪天鸿
1021,中信证券（山东）有限责任公司龙口南山路证券营业部,1,0.0,0,1240.21,1,杭州园林
1022,华安证券股份有限公司深圳海岸城证券营业部,1,1592.43,1,0.0,0,英科医疗
1023,五矿证券交易单元(390132),1,547.15,1,0.0,0,英科医疗
1024,中原证券股份有限公司洛阳分公司,1,0.0,0,627.63,1,英科医疗
1025,中信证券（山东）有限责任公司胶州湖州路证券营业部,1,0.0,0,622.81,1,英科医疗
1026,光大证券股份有限公司南宁桃源路证券营业部,1,1071.76,1,0.0,0,中科信息
1027,东海证券股份有限公司溧阳育华路证券营业部,1,829.25,1,0.0,0,中科信息
1028,信达证券股份有限公司沈阳黑龙江街证券营业部,1,15.27,1,0.0,0,阿石创
1029,光大证券股份有限公司丹阳中新路证券营业部,1,778.11,1,0.0,0,森霸股份
1030,上海证券有限责任公司乐清旭阳路证券营业部,1,0.0,0,1350.12,1,中科信息
1031,财达证券股份有限公司唐山国防道证券营业部,1,0.0,0,1.27,1,阿石创
1032,长城证券股份有限公司南京童卫路证券营业部,1,0.0,0,1.27,1,阿石创
1033,长城证券股份有限公司武汉云林街证券营业部,1,0.0,0,1.27,1,阿石创
1034,光大证券股份有限公司宁波康庄南路证券营业部,1,483.07,1,0.0,0,森霸股份
1035,长江证券股份有限公司武汉友谊大道证券营业部,1,0.0,0,1.27,1,阿石创
1036,国泰君安证券股份有限公司哈尔滨安隆街证券营业部,1,0.0,0,1.27,1,阿石创
1037,海通证券股份有限公司沈阳大西路证券营业部,1,281.13,1,0.0,0,拉夏贝尔
1038,东方证券股份有限公司客户资产管理部,2,0.0,0,12.48,2,"辰欣药业,拉夏贝尔"
1039,国泰君安证券股份有限公司上海九江路证券营业部,1,0.0,0,3.54,1,拉夏贝尔
1040,广发证券股份有限公司深圳新安二路证券营业部,1,761.73,1,0.0,0,原尚股份
1041,海通证券股份有限公司深圳华富路营业部,3,1819.3,3,0.0,0,"当代明诚,原尚股份,国芳集团"
1042,财富证券有限责任公司深圳彩田路证券营业部,1,1011.23,1,0.0,0,索通发展
1043,申万宏源证券有限公司靖江人民中路证券营业部,1,504.03,1,0.0,0,索通发展
1044,中信证券股份有限公司北京国贸证券营业部,1,0.0,0,657.8,1,当代明诚
1045,东方证券股份有限公司上海松江区沪亭北路证券营业部,1,0.0,0,522.87,1,当代明诚
1046,天风证券股份有限公司荆门军马场一路证券营业部,1,3704.7,1,0.0,0,方大炭素
1047,平安证券股份有限公司佛山季华四路证券营业部,1,0.0,0,379.0,1,当代明诚
1048,国海证券股份有限公司北京和平街证券营业部,1,475.36,1,0.0,0,建研院
1049,中信建投证券股份有限公司吉林解放东路证券营业部,1,459.32,1,0.0,0,建研院
1050,联储证券有限责任公司郑州文化路证券营业部,1,453.41,1,0.0,0,建研院
1051,广发证券股份有限公司杭州密渡桥路证券营业部,1,0.0,0,5894.84,1,方大炭素
1052,联讯证券股份有限公司沈阳大西路证券营业部,1,980.52,1,0.0,0,中通国脉
1053,东吴证券股份有限公司苏州工业园区敦煌路证券营业部,1,863.02,1,0.0,0,中通国脉
1054,华鑫证券有限责任公司上海茅台路证券营业部,1,102.14,1,0.0,0,辰欣药业
1055,方正证券股份有限公司南昌南京西路证券营业部,1,25.89,1,0.0,0,辰欣药业
1056,湘财证券股份有限公司台州祥和路证券营业部,1,0.0,0,847.53,1,中通国脉
1057,万联证券股份有限公司广州珠江新城证券营业部,1,0.0,0,725.45,1,中通国脉
1058,长城证券股份有限公司深圳福华三路证券营业部,1,0.0,0,2.24,1,辰欣药业
1059,国联证券股份有限公司宜兴人民南路证券营业部,1,2976.35,1,0.0,0,恒银金融
1060,安信证券股份有限公司大连中山路证券营业部,1,0.0,0,2.24,1,辰欣药业
1061,方正证券股份有限公司娄底南贸西街证券营业部,1,0.0,0,0.61,1,国芳集团
1062,东海证券股份有限公司宁波大闸路证券营业部,1,2316.21,1,0.0,0,恒银金融
1063,华泰证券股份有限公司永嘉阳光大道证券营业部,1,2271.71,1,0.0,0,恒银金融
1064,东莞证券股份有限公司东莞凤岗证券营业部,1,0.0,0,1305.48,1,韦尔股份
