code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
300549,优德精密,0.96,9.09,21.04,5200.11,18.16,14.28,35.9333,364.0549,5.4605,2.6028,138.3126,6.2155,57.9197,1.0128,355.4502,17.7828,18.1579,162.1305,56.0432,9.0909,162.1305
300550,,,,,,,22.09,55.6258,235.6402,2.9455,1.7651,203.9545,499.2759,0.721,0.7154,503.215,4.6705,1.6443,123.7182,56.3519,-4.6512,124.2056
300551,古鳌科技,0.65,-28.97,11.68,3801.49,-25.02,14.46,48.0421,262.7879,3.5821,2.0894,172.2983,1.0933,329.2783,0.5046,713.4364,1.9444,-25.0281,88.4927,48.898,-28.9728,88.4931
300552,万集科技,0.82,2.5,14.54,6934.76,8.46,10.9,38.9496,635.7289,5.957999999999999,1.9756,182.2231,2.5441,141.5039,0.8,450.0,24.1859,8.4563,87.9621,49.5928,2.5,87.9621
300553,,,,,,,27.24,55.4506,100.1504,2.0864,2.5916,138.9103,1.9338,186.162,0.4897,735.1439999999999,2.3024,-9.1128,95.1011,88.2813,-13.253,95.1011
300554,三超新材,0.97,13.16,18.43,3791.72,13.17,24.32,48.8716,155.8593,3.9963,2.7184,132.4308,2.0071,179.3633,0.8883,405.2685,35.8344,13.2033,18.2088,29.178,13.1649,18.2088
300555,路通视信,0.83,-16.16,15.6,5281.27,-11.24,13.4,31.0784,393.9697,4.9246,1.4118,254.9936,5.0583,71.1702,0.7534,477.8338,22.4899,-10.491,124.8328,85.8797,-16.1616,125.8472
300556,丝路视觉,0.32,-15.79,9.71,2707.07,-13.56,6.5,42.6226,416.4553,3.7473,2.3234,154.9453,25.7496,13.9808,1.0181,353.5998,20.2135,-15.3584,67.0294,59.7435,-15.7895,60.5522
300557,理工光科,0.99,8.79,14.3,4357.54,14.36,20.98,42.946000000000005,207.6995,3.7310000000000003,1.5682,229.5626,2.5384,141.8216,0.4742,759.1733,13.0699,14.3602,83.3781,68.1816,8.7912,83.3781
300558,贝达药业,1.01,5.21,32.88,36879.59,6.81,35.63,96.8283,1035.0609,2.5811,31.5755,11.4012,0.5376,669.6429,1.1106,324.1491,13.163,7.1134,115.7872,88.9467,5.2083,116.6268
300559,佳发安泰,1.09,1.64,19.45,6177.66,7.29,37.27,55.3499,165.7339,2.3082,2.1336,168.7289,3.1244,115.2221,0.4542,792.6024,11.5901,7.2865,142.8348,116.6209,1.6449,142.8348
300560,中富通,0.69,4.55,12.34,3815.33,9.91,11.55,30.6363,330.2925,4.7103,1.2116,297.1278,,,0.7707,467.1078,15.5652,9.9131,70.4327,46.2225,4.5455,70.4366
300561,汇金科技,1.83,8.28,27.99,7886.15,11.11,36.16,73.1226,218.0544,3.8938,5.7581,62.5206,1.0421,345.4563,0.465,774.1935,28.0905,11.1148,161.9174,121.721,8.283999999999999,161.9174
300562,乐心医疗,1.77,55.26,29.16,8052.07,60.44,10.44,33.0469,770.6444,13.0617,9.5222,37.8064,8.9224,40.3479,2.0646,174.3679,22.5179,60.4355,125.3295,93.7526,55.2632,125.3295
300563,神宇股份,0.58,7.41,13.22,3599.99,10.82,11.52,25.2671,312.4353,3.9054,2.9254,123.0601,5.3596,67.1692,1.1135,323.3049,18.4998,10.8105,75.041,64.9436,7.4074,75.0569
300565,科信技术,0.5,-3.85,15.52,6182.39,-1.61,8.72,34.9432,708.3369,4.4271,2.4453,147.2212,1.7297,208.1286,0.8447,426.1868,-7.6225,-1.6142,110.9671,42.7098,-3.8462,110.9671
300566,激智科技,0.97,1.04,19.67,5925.26,3.37,9.69,29.3221,611.3823,7.6816,2.2615,159.1864,4.3395,82.9589,0.9352,384.9444,29.4095,3.367,118.1581,33.851,1.0417,118.1581
300567,精测电子,1.6,25.0,33.71,9868.42,28.58,18.83,54.0856,524.0121,6.5501,2.3148,155.52100000000002,2.4761,145.3899,0.8119,443.4044,25.499000000000002,16.2858,176.204,123.3111,25.0,190.861
300568,星源材质,1.68,28.24,24.75,15542.43,31.34,30.73,60.5989,505.6983,4.2141,3.24,111.1111,5.4345,66.2434,0.7052,510.4935,18.9709,29.566999999999997,139.7595,98.2585,28.2443,133.1969
300569,,,,,,,17.83,36.0853,960.7796,11.5284,2.4308,148.0994,1.5713,229.1097,0.635,566.9291,-5.1161,-1.9299,148.6486,47.6465,-3.4181,152.7333
300570,太辰光,1.03,-15.26,22.64,10139.68,-12.92,24.08,36.2355,421.0378,3.2951,4.9363,72.9291,3.7341,96.4088,0.6308,570.7039,-16.1543,-12.9225,181.9026,148.6453,-15.258,181.9026
300571,平治信息,1.61,87.21,35.17,4842.6,87.88,10.32,23.1011,469.0177,11.7254,,,,,,,178.8421,87.6241,120.5308,142.5422,87.2093,120.6042
300572,安车检测,0.95,13.0,16.61,4903.38,16.14,15.41,47.9552,318.1812,4.7724,4.0561,88.7552,1.1857,303.6181,0.5186,694.1766,12.9615,16.1382,99.603,72.204,13.0033,99.603
300573,兴齐眼药,0.9,143.24,13.02,5427.93,146.95,16.0,75.1972,339.1001,4.2387,5.899,61.0273,1.9379,185.7681,1.7573,204.8597,17.9727,146.953,33.6472,10.8263,143.2432,33.6472
300575,中旗股份,1.4,-18.6,15.36,7715.93,-18.62,8.58,20.7707,898.4665,12.249,4.689,76.7754,4.2088,85.5351,1.2446,289.2496,11.3128,-18.6151,92.0782,60.3653,-18.6047,92.0782
300576,容大感光,0.57,1.79,14.8,3416.21,2.58,10.89,35.1374,313.5328,3.9191,2.207,163.1174,4.9209,73.1573,1.0118,355.8015,13.1976,2.5802,73.0804,69.4307,1.7857,73.0804
300577,,,,,,,10.82,28.7506,775.7745,11.636,5.7743,62.3452,5.707000000000001,63.0804,1.5891,226.5433,56.9982,28.2448,158.3588,95.9715,27.2727,159.8945
300578,会畅通讯,0.58,-6.45,21.2,3148.32,-5.69,12.48,48.5392,252.1805,4.67,3.9026,92.2462,267.5835,1.3454,1.7243,208.7804,0.7898,-5.6921,-6.1181,-4.284,-6.4516,-6.1181
300579,数字认证,1.0,25.0,25.65,5996.08,25.52,13.45,58.3796,445.5151,5.5689,3.7267,96.6002,4.4805,80.3482,0.8066,446.3179,19.386,21.973000000000003,129.7597,65.7292,25.0,132.0696
300580,贝斯特,0.78,24.29,18.06,11695.62,24.3,21.36,42.9515,547.411,3.6494,2.9122,123.6179,2.438,147.662,1.3043,276.0101,14.852,24.3016,16.5316,18.5945,24.2946,16.5316
300581,晨曦航空,1.55,4.31,26.35,5243.56,4.1,25.74,49.728,203.6738,4.506,1.9647,183.2341,0.9052,397.7022,0.4697,766.4467,1.6938,4.0953,137.6137,97.654,4.3139,137.6137
300582,英飞特,0.68,-27.66,16.06,6688.02,-28.17,10.23,35.2817,653.5733,4.9513,5.0367,71.4754,6.0809,59.2018,1.3081,275.2083,24.0771,-28.1739,138.1173,103.0001,-27.6596,138.1173
300583,赛托生物,1.26,-46.15,19.12,10117.67,-45.91,17.8,33.6171,568.2459,7.103,5.5954,64.3386,2.6793,134.3635,1.5401,233.7511,-14.9545,-48.163000000000004,19.0161,11.6849,-46.1538,21.1438
300584,海辰药业,0.75,11.94,17.77,4523.64,12.17,16.1,67.5237,280.8276,4.6804,14.939,24.098000000000003,2.1296,169.0458,2.5547,140.9167,27.0751,12.1685,17.4566,14.9238,11.9403,17.4566
300585,奥联电子,0.85,28.79,23.41,5110.12,29.25,15.68,41.1264,325.8234,4.0727,3.3832,106.4081,3.5232,102.1798,1.0515,342.36800000000005,21.8686,27.2122,117.6533,79.7135,28.7879,117.8442
300586,,,,,,,11.33,23.0451,417.5535,5.7993,7.9477,45.2961,3.8202,94.2359,1.1929,301.7856,20.4957,14.9347,81.3572,65.6187,15.7895,81.3572
300587,,,,,,,24.29,70.7541,290.277,3.7215,1.0945,328.9173,2.4956,144.2539,0.4803,749.5315,0.6111,5.7859,98.3083,69.0151,5.8824,98.3083
300588,熙菱信息,0.57,49.87,22.11,4259.73,49.88,7.89,22.2409,539.6852,7.1958,2.8896,124.5847,2.4868,144.7644,0.9826,366.3749,33.7301,47.527,76.9323,38.4804,49.8681,77.0862
300589,江龙船艇,0.57,14.0,24.34,3684.32,13.5,8.86,21.3129,415.5035,6.3923,8.0817,44.5451,5.2479,68.5989,1.7,211.7647,14.9509,13.4985,27.7449,-2.9047,14.0,27.7449
300590,移为通信,1.59,-6.16,57.19,9526.94,-6.16,35.26,61.2969,270.1542,4.5025,6.6625,54.0338,2.1925,164.1961,1.1115,323.8866,-7.3065,-6.1586,13.0028,25.1215,-6.1584,13.0028
300591,,,,,,,6.14,28.8514,601.8858,3.3438,4.3827,82.1411,2.6019,138.3604,1.1978,300.551,4.104,15.3843,14.9612,11.3638,15.376,14.9612
300592,华凯创意,0.44,10.0,12.82,4002.76,8.57,7.55,25.6415,529.5842,5.77,2.6854,134.0582,1.3859,259.759,0.8976,401.0695,9.9861,8.5681,13.6966,16.9886,10.0,13.6966
300593,新雷能,0.51,30.77,13.02,4409.67,30.59,12.64,47.6916,348.6473,4.0236,3.68,97.8261,1.5242,236.1895,0.9048,397.87800000000004,15.4353,30.590999999999998,13.9251,31.99,30.7692,13.9251
300595,欧普康视,2.24,28.79,38.56,11403.8,28.56,48.52,74.0806,235.0187,4.6082,11.479000000000001,31.3616,5.0538,71.2335,0.8994,400.2668,33.354,28.9066,24.6148,20.4504,28.7874,23.3967
300596,利安隆,1.01,22.73,19.72,9057.75,22.93,11.2,27.44,808.3127,8.9812,5.7362,62.7593,3.3436,107.6684,1.6695,215.6334,33.6646,23.2018,21.8018,39.8444,22.7317,21.7864
300597,吉大通信,0.31,-3.13,14.12,5498.42,-4.77,12.98,31.147,423.3064,2.3517,1.3463,267.3995,2.6312,136.8197,0.812,443.3498,-6.1964,-4.7735,15.0287,10.1936,-3.125,15.0287
300598,诚迈科技,0.84,16.67,19.89,5056.2,17.55,10.0,31.5454,505.5024,8.425,3.1561,114.0648,76.8133,4.6867,1.8779,191.7035,14.6935,17.5764,18.9173,18.1765,16.6667,18.8365
300599,雄塑科技,0.44,2.33,15.7,10012.41,1.46,7.91,21.3515,1264.5246,5.5461,12.2128,29.4773,7.5508,47.6771,2.3316,154.4004,9.2822,1.4588,10.5304,4.4304,2.3256,10.5304
300600,瑞特股份,1.36,-4.23,21.82,10170.74,-4.76,27.65,54.2862,367.7753,4.9036,4.8135,74.7897,1.2501,287.97700000000003,0.8713,413.1757,21.8732,-4.7584,24.4939,22.1266,-4.2254,24.4939
300601,康泰生物,0.23,35.29,12.49,8621.35,37.24,15.62,78.5677,551.941,1.4957,2.5481,141.2817,0.9391,383.3458,1.0604,339.4945,21.9107,37.2353,13.5804,20.023,35.2941,13.5804
300602,飞荣达,1.55,15.67,23.2,11588.85,15.03,13.74,30.5689,842.9777,11.2397,2.8632,125.7334,6.523,55.1893,1.4283,252.0479,30.2549,17.7381,25.3327,34.218,15.6716,24.6975
300603,立昂技术,0.46,35.29,14.2,3547.44,36.47,9.77,20.3412,362.7849,4.7237,1.5575,231.1396,10.6829,33.6987,0.86,418.6047,30.6817,36.4672,15.2824,34.4261,35.2941,15.2824
300604,长川科技,0.72,28.57,20.38,4141.66,66.25,33.36,59.674,124.1345,2.1723,1.4366,250.5917,1.5155,237.5454,0.5479999999999999,656.9343,22.2203,66.24600000000001,22.6885,26.9058,28.5714,22.6885
300605,恒锋信息,0.62,10.84,18.31,3903.77,10.85,11.82,27.0344,330.2342,5.2418,4.2136,85.4376,1.1934,301.6591,0.9243,389.4839,6.1946,11.1058,20.1521,4.5388,10.8408,20.1508
300606,金太阳,0.6,23.66,18.07,4020.83,23.87,18.25,36.1496,220.2722,3.2925,4.8002,74.9969,2.5144,143.1753,1.4348,250.90599999999998,6.9756,23.8694,19.8695,12.7194,23.6603,19.8695
300607,拓斯达,1.43,24.35,24.15,7757.41,24.43,17.91,41.6628,433.0853,7.9687,3.0789,116.9249,2.5901,138.9908,1.0415,345.6553,43.3012,24.433000000000003,12.6929,33.9928,24.3478,12.6929
300608,思特奇,1.1,17.02,16.13,5545.79,16.99,8.09,41.2833,685.4343,13.5555,2.3438,153.5967,2.1036,171.1352,1.016,354.3307,11.5765,16.9948,15.4508,11.0074,17.0213,15.4508
300609,汇纳科技,0.64,28.0,20.87,4830.14,29.99,27.92,69.1885,172.9618,2.3061,2.0244,177.8305,3.6215,99.4063,0.7224,498.3389,28.1145,30.699,23.3048,24.5611,28.0,23.3048
300610,晨化股份,0.74,19.35,15.38,5551.26,18.46,9.47,25.8805,585.8163,7.8108,9.9935,36.0234,5.7119,63.0263,1.6924,212.7157,5.8284,19.5654,14.8658,18.5529,19.3548,15.09
300611,,,,,,,15.4,37.2532,359.2325,5.3532,2.8768,125.139,3.5814,100.5193,1.2935,278.3147,20.6668,16.4966,14.7317,25.8047,10.8108,14.8949
300612,宣亚国际,1.09,10.1,36.0,5871.01,9.64,12.55,45.4562,467.44199999999995,8.6563,3.5953,100.1307,12.5018,28.7959,1.8104,198.8511,19.674,11.7771,33.912,31.4058,10.101,34.1974
300613,富瀚微,3.36,200.0,52.71,11184.07,199.37,34.76,56.958999999999996,321.69599999999997,9.6508,8.0922,44.4873,4.1716,86.2978,1.2593,285.8731,77.1372,198.0026,74.8009,61.9535,200.0,78.5373
300615,,,,,,,23.84,47.8074,240.7796,4.0129,3.1298,115.0233,5.5182,65.2387,1.2755,282.2423,16.3546,9.2033,18.8351,27.7317,9.0909,19.1167
300616,,,,,,,6.34,46.1897,4026.0018,49.7037,1544.9919,0.233,7.1149,50.598,3.8071,94.5602,30.3871,83.1165,36.5913,34.8317,83.1395,36.5913
300617,安靠智电,1.45,13.28,20.38,7258.36,13.81,22.41,50.9678,323.8442,6.4768,2.0548,175.1995,1.5973,225.3803,0.8538,421.6444,19.4195,13.9929,22.6646,14.3413,13.2812,22.6971
300618,寒锐钴业,0.74,131.25,20.75,6657.5,134.5,8.96,23.1955,743.0135,8.2557,10.4869,34.3285,2.0005,179.955,1.3605,264.6086,-20.2434,134.5025,29.9342,1.4016,131.25,29.9342
300619,金银河,0.77,79.07,23.19,4311.77,80.1,14.73,33.6339,292.6806,5.2264,3.5448,101.5572,1.8407,195.5778,1.087,331.1868,61.9138,80.1024,22.6643,27.3634,79.0698,22.6643
300620,光库科技,0.75,56.3,28.79,4956.39,62.44,28.1,49.008,176.3544,2.6719999999999997,5.1687,69.65,3.0358,118.5849,0.9741,369.5719,28.2954,63.9356,33.9907,38.7943,56.2955,33.9861
300621,维业股份,0.54,45.95,13.11,5513.0,51.21,3.45,13.402000000000001,1596.9065,15.6559,1.349,266.8643,21.4698,16.7677,1.0649,338.0599,19.3428,51.2072,15.1847,-1.9667,45.9459,15.1847
300622,博士眼镜,0.59,7.27,16.53,3778.47,7.06,9.08,75.7386,415.9569,6.4639,27.0163,13.3253,1.445,249.1349,1.8333,196.3672,10.72,7.0613,5.1617,5.5920000000000005,7.2727,5.1617
300623,捷捷微电,1.66,44.35,25.88,11642.64,44.24,35.1,54.7859,331.6086,4.7372,4.3201,83.3314,3.0536,117.8936,1.1309,318.3305,37.3332,44.2424,19.4848,24.7677,44.3478,19.4848
300625,三雄极光,1.17,36.05,36.64,24655.31,35.89,12.99,37.0072,1896.9446,9.033,9.5046,37.8764,4.5472,79.1696,2.0522,175.4215,2.7049,35.888000000000005,3.7275,4.0093,36.0465,3.7275
300626,华瑞股份,0.53,76.67,15.54,3950.69,75.11,5.74,20.8204,687.5696,9.1675,3.8789999999999996,92.8074,3.1276,115.1042,1.5442,233.1304,1.6776,75.1098,16.8499,7.3749,76.6667,16.8499
300627,华测导航,1.14,90.0,37.24,10209.79,93.07,21.17,55.153999999999996,482.0678,5.3922,3.2836,109.6358,2.6547,135.6085,1.2044,298.904,33.1421,93.4491,37.8754,34.7087,90.0,37.7415
300628,亿联网络,7.72,74.66,71.36,43232.33,74.59,46.8,63.131,923.7407,16.4953,7.9174,45.4695,4.1932,85.8533,1.4753,244.0182,39.5563,74.5911,81.9497,73.7285,74.6606,81.9497
300629,新劲刚,0.54,22.73,13.52,2681.55,21.76,10.95,31.6324,244.8773,4.8975,1.7690000000000001,203.5048,3.4755,103.5822,0.9255,388.9789,0.5947,21.7583,14.5135,3.5737,22.7273,14.5135
300630,普利制药,0.76,38.18,25.21,6977.85,37.63,28.13,76.747,248.0092,2.7078,9.9703,36.1072,3.0769,117.0009,1.3548,265.7219,22.2788,37.625,20.1287,19.8622,38.1818,20.1287
300631,久吾高科,0.9,-14.38,11.54,4306.47,-14.37,17.5,42.9218,245.9492,5.1196,1.6184,222.4419,1.2786,281.558,0.6108,589.391,5.0912,-13.7739,10.8524,6.6987,-14.3758,10.8083
300632,光莆股份,0.5,38.26,16.32,4302.69,38.28,13.42,31.434,320.5535,3.6908,3.2345,111.3,5.3413,67.3993,1.6613,216.6978,22.9319,38.3386,17.7804,23.5964,38.264,17.7804
300633,开立医疗,0.36,24.14,20.31,12892.82,21.78,17.92,64.9928,719.3569,1.9982,2.7437,131.2097,1.6366,219.9682,0.9515,378.35,4.888999999999999,21.7782,26.9174,8.4253,24.1379,26.9174
300635,达安股份,0.87,6.1,17.25,5502.03,8.01,13.51,32.3413,407.1212,6.4012,1.1963,300.9279,,,0.9009999999999999,399.556,2.84,8.0124,17.1887,21.3429,6.0976,17.1887
300636,同和药业,0.97,-11.82,21.04,5799.63,-7.77,23.19,38.7134,250.0785,4.1679,14.5546,24.7344,1.3823,260.4355,1.3854,259.8528,-9.0008,-7.7653,23.5128,20.1683,-11.8182,23.5128
300637,扬帆新材,0.67,45.65,23.5,6026.38,44.33,15.64,34.8307,385.2133,4.2801,9.7666,36.8603,3.8622,93.2111,1.4826,242.8167,0.2859,44.3305,10.0332,-5.3109,45.6522,10.0332
300638,广和通,0.67,15.52,32.51,4032.15,15.47,11.7,28.228,344.3536,5.7392,7.6265,47.2038,8.0195,44.8906,1.5416,233.5236,5.5844,15.474,27.3993,40.2131,15.5172,27.3993
300639,凯普生物,1.13,16.49,16.88,7609.46,16.69,19.1,85.671,398.3039,5.9007,2.9787,120.8581,1.7826,201.9522,1.7524,205.4325,15.505999999999998,15.753,21.2598,17.2785,16.4948,18.8061
300640,,,,,,,12.59,23.7045,353.0783,5.8846,6.7935,52.9918,31.4342,11.4525,2.8072,128.2417,4.8053,39.4926,17.1029,10.8532,39.488,17.1029
300641,正丹股份,0.62,-3.13,28.27,13444.99,-2.58,13.59,25.158,988.6021,4.5768,8.769,41.0537,9.0416,39.816,1.7323,207.8162,-10.2262,-2.5774,32.9234,6.934,-3.125,32.9234
300642,透景生命,2.17,48.63,41.04,9776.55,48.63,42.28,80.6882,231.2176,5.1381,7.8877,45.6407,1.0205,352.7683,1.3124,274.3066,36.5066,48.6282,50.0857,47.5447,48.6301,50.0857
300643,万通智控,0.26,8.33,19.58,3907.03,12.19,12.58,30.8279,310.3874,2.0692,5.341,67.4031,5.3027,67.8899,1.8124,198.6316,7.2881,8.7733,13.5907,10.4706,8.3333,14.2201
300645,正元智慧,0.92,37.31,14.32,4575.09,36.78,12.59,40.3481,363.3718,7.2674,1.8077,199.1481,2.7881,129.1202,0.7817,460.5347,13.6157,39.0684,15.1851,11.9776,37.3134,16.008
300647,超频三,0.59,11.32,21.82,5281.01,10.63,15.35,34.0318,343.9249,3.8213,14.2589,25.2474,4.0038,89.9146,1.9473,184.8714,2.4319,10.8314,24.3637,31.5002,11.3208,24.4862
300648,星云股份,1.0,66.67,25.66,5077.26,70.58,22.4,50.0893,226.6129,4.4696,3.0485,118.0909,1.2873,279.6551,0.9508,378.6285,60.4772,69.0755,27.7261,47.2258,66.6667,27.3159
300649,杭州园林,0.53,82.76,15.18,2524.38,79.63,21.72,55.5673,116.2018,2.4208,1.6914,212.8414,,,0.8201,438.9709,7.4355,79.6338,11.9417,55.1319,82.7586,11.9417
300650,太龙照明,0.88,11.39,20.31,4157.4,16.45,15.22,37.4027,273.1175,5.7667,3.4036,105.7704,3.6884,97.6033,1.5324,234.9256,10.2335,18.4175,22.77,22.1465,11.3924,22.6077
300651,,,,,,,14.04,42.5269,329.7936,5.8062,2.7733,129.8093,2.8407,126.7293,1.3449,267.6779,1.9176,4.9234,11.2202,11.1287,4.9157,11.2202
300652,雷迪克,1.03,9.57,27.74,6790.92,9.48,17.26,34.2578,393.4274,5.961,4.0039,89.9123,2.605,138.1958,1.276,282.1317,9.7034,9.4772,23.4282,27.5151,9.5745,23.4282
300653,,,,,,,30.18,92.7905,150.6225,2.5103,4.8076,74.8814,1.6625,216.5414,0.8507,423.1809,17.5521,7.0082,27.1778,29.3403,7.0423,27.1778
300655,晶瑞股份,0.51,19.29,12.24,3389.78,19.3,7.7,30.9861,439.8779,6.6459,2.612,137.8254,6.7588,53.2639,1.219,295.324,37.9759,12.8423,11.0626,6.3815,19.2872,11.6479
300656,民德电子,1.03,-4.16,32.32,4630.94,1.71,38.01,49.3828,121.8246,2.7072,5.9408,60.5979,3.0976,116.219,0.8126,443.0224,-2.9881,1.7137,38.5611,25.4032,-4.1628,38.5611
300657,弘信电子,0.58,28.89,10.04,4536.81,30.03,4.32,14.0027,1048.1549,13.4378,2.5448,141.4649,8.2157,43.8185,1.3975,257.6029,11.8103,25.3654,7.8883,22.3147,28.8889,8.863
300658,延江股份,1.19,40.0,43.0,8942.01,39.78,14.92,36.3869,599.2596,7.9901,3.9206,91.8227,6.5701,54.7937,2.0192,178.2884,28.958000000000002,38.347,41.1579,34.4079,40.0,41.3851
300659,中孚信息,0.79,-1.25,35.19,4835.4,-1.38,22.39,72.505,215.9038,3.5278,4.8348,74.4602,4.3167,83.397,1.1411,315.4851,4.0094,-1.3753,7.5199,-4.4696,-1.25,7.5199
300660,江苏雷利,3.05,74.29,38.6,23087.12,74.26,14.27,29.3774,1617.0639999999999,21.3304,3.8341,93.8943,4.3406,82.9378,1.526,235.9109,11.0431,74.4845,36.0472,22.7656,74.2857,35.8735
300661,圣邦股份,1.79,14.69,34.5,8069.31,14.69,17.85,40.2414,451.9619,10.0435,14.2318,25.2955,4.8086,74.8659,1.3562,265.4476,14.5794,14.6888,19.3364,19.0939,14.6914,19.3364
300662,科锐国际,0.46,-6.12,21.83,6154.89,-6.51,7.08,23.6182,868.1367,6.4306,4.8144,74.7757,,,2.0285,177.47099999999998,18.5381,-6.0577,18.3055,17.085,-6.1224,16.881
300663,科蓝软件,0.43,19.44,10.38,4277.35,21.24,6.53,41.9531,654.6569,6.6417,1.6623,216.5674,5.132000000000001,70.1481,0.9574,376.0184,28.8772,21.2439,10.9438,14.8976,19.4444,10.9438
300665,飞鹿股份,0.64,1.59,15.84,3665.42,13.58,14.33,32.1963,255.611,4.4844,1.4449,249.1522,5.0698,71.0087,0.8392,428.98,21.9302,15.9069,14.4133,14.5486,1.5873,13.2257
300666,江丰电子,0.33,120.0,20.96,5494.08,130.41,12.4,31.8395,442.8087,2.6989,5.7789,62.2956,2.7004,133.3136,1.6876,213.3207,52.2135,134.5596,23.4631,21.7874,120.0,23.489
300667,必创科技,0.63,31.25,22.17,3226.04,33.01,24.59,52.0623,131.1727,2.572,1.8078,199.1371,2.287,157.4115,0.8037,447.9283,39.4114,33.0072,24.9382,32.0212,31.25,24.9382
300668,杰恩设计,1.29,20.56,37.18,4082.61,23.36,22.3,49.0863,183.0507,5.7964,,,,,,,23.3009,23.3613,46.0133,76.211,20.5607,46.0133
300669,沪宁股份,0.69,81.58,21.83,4357.35,81.71,17.14,36.6328,254.0928,4.0236,3.6774,97.8953,6.6058,54.4976,1.4435,249.3938,1.6186,82.6566,24.5099,2.7341,81.5789,24.5099
300670,大烨智能,0.67,-2.24,24.69,5439.44,8.47,17.3,33.6117,314.285,3.88,2.7483,130.9901,15.6732,22.9691,1.2566,286.4873,14.3194,8.4718,28.1717,30.3962,-2.242,28.1717
300671,富满电子,0.51,41.67,15.42,3846.25,38.83,11.66,28.3202,329.6428,4.3374,2.8788,125.0521,1.7705,203.3324,1.0781,333.9208,20.647,38.4442,17.3496,27.6796,41.6667,17.0392
300672,国科微,0.61,10.91,7.57,5110.89,23.15,10.45,50.2816,489.0267,5.834,4.6965,76.6528,2.113,170.3739,0.8192,439.4531,33.2181,33.0733,9.1895,11.9956,10.9091,9.4381
300673,佩蒂股份,1.34,34.0,22.26,8036.61,38.05,14.59,29.525,550.5724,9.1762,5.7606,62.4935,7.501,47.9936,1.6747,214.9639,10.6911,38.9077,15.6582,17.3054,34.0,15.776
300675,建科院,0.29,35.17,11.51,3153.96,35.18,9.11,35.9122,346.126,3.1465,1.986,181.2689,464.2634,0.7754,1.2636,284.9003,23.3952,35.5393,9.3971,18.9839,35.1721,9.3933
300676,华大基因,0.92,19.48,10.38,33269.09,26.93,19.43,58.4429,1711.4983,4.7541,3.1192,115.4142,7.6894,46.8177,0.5477,657.2941,29.7864,28.6568,8.9316,8.1629,19.4805,8.5539
300677,英科医疗,1.18,18.0,18.8,8626.25,34.32,7.29,24.4951,1183.1068,16.2226,6.3886,56.3504,8.1235,44.3159,2.9394,122.47399999999999,18.5452,34.3235,21.0056,44.7846,18.0,21.0056
300678,中科信息,0.52,-4.47,12.2,3876.1,-4.47,15.88,31.1847,244.0812,3.2544,2.3948,150.3257,2.648,135.9517,0.7372,488.3342,-9.1621,-6.1692,9.4584,-0.9015,-4.4732,9.6789
300679,电连技术,3.98,56.08,41.63,35862.03,58.72,25.75,47.8282,1392.3408,15.4704,4.5376,79.3371,5.8063,62.0016,1.8981,189.6633,53.2191,58.9507,40.0184,37.3477,56.0784,40.5814
300680,隆盛科技,0.64,18.52,16.82,3251.39,17.32,16.62,33.346,195.6142,3.8355,3.8205,94.2285,2.4983,144.09799999999998,0.9345,385.2327,14.4191,17.3184,12.4821,13.1605,18.5185,12.4821
300681,英搏尔,1.15,-31.95,27.91,6537.52,-29.16,16.03,28.3953,407.6002,7.1887,2.6426,136.2295,2.1773,165.3424,1.1601,310.3181,-4.3442,-29.1588,32.431999999999995,11.9409,-31.9527,32.431999999999995
300682,朗新科技,0.34,70.0,15.4,12208.7,70.24,16.28,48.3596,749.5103,2.0819,1.4914,241.3839,4.4904,80.171,0.785,458.5987,21.3354,70.2422,13.3941,15.1657,70.0,13.3941
300683,海特生物,2.03,86.24,23.62,15705.34,88.43,20.37,95.3836,770.9741,9.9459,3.9356,91.4727,1.9127,188.2156,0.9341,385.3977,13.4776,88.3153,17.863,19.1093,86.2385,16.9091
300685,艾德生物,1.12,220.0,24.43,6703.39,217.92,26.49,90.8199,252.987,4.2164,2.6335,136.7002,2.7884,129.1063,1.3636,264.007,43.0294,254.0843,24.2034,16.8126,220.0,27.8297
300686,智动力,0.63,23.53,19.22,5890.56,23.69,8.89,23.5225,661.8689,7.0486,5.5996,64.2903,4.6811,76.905,2.0121,178.9175,20.2093,24.0603,16.266,8.8495,23.5294,19.8725
300687,赛意信息,1.37,90.28,36.47,8199.95,90.27,13.4,31.3847,611.8828,10.198,2.5633,140.444,,,1.9061,188.8673,49.8054,90.2694,44.6004,46.4645,90.2778,44.6004
300688,创业黑马,0.79,618.18,26.18,4053.8,660.68,22.0,60.9181,184.2072,3.6119,11.12,32.3741,,,0.7981,451.0713,10.4633,446.5533,27.993000000000002,16.4334,618.1818,30.9484
300689,澄天伟业,0.83,53.7,17.52,4257.77,54.65,16.12,32.8638,264.1092,5.1786,4.2705,84.2993,10.5949,33.9786,2.0969,171.68200000000002,5.7265,54.6489,20.9095,22.1118,53.7037,20.9095
300690,双一科技,2.07,5.08,30.97,10770.27,5.24,22.45,45.8351,479.5861,9.2228,3.0865,116.637,4.2506,84.6939,1.3921,258.6021,-0.1058,4.8502,20.2144,18.7928,5.0761,20.2901
