code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
300379,东方通,0.03,-128.03,0.39,330.36,-156.02,8.22,93.6673,40.1473,0.3484,0.1618,556.2423,1.4094,63.857,0.09,1000.0,12.3578,,8.8831,12.8088,-128.0273,8.8831
300380,安硕信息,0.02,-49.75,0.67,285.23,4.22,4.26,43.6123,66.8877,0.4866,0.5857,153.6623,0.4662,193.0502,0.1462,615.5951,17.1674,-26.7034,6.8664,18.1741,-49.7487,1.8501
300381,溢多利,0.09,21.29,0.82,1060.53,44.96,4.05,34.8742,261.3652,2.1769,1.1027,81.6178,0.3529,255.0298,0.2804,320.97,83.6807,70.7415,90.5935,172.0855,21.2912,79.7398
300382,斯莱克,0.12,-73.91,2.02,1360.92,-44.01,25.96,52.3463,52.4076,0.4474,0.4105,219.2448,0.0996,903.6145,0.0958,939.4572,-11.8041,-46.7234,5.6074,8.2053,-73.913,1.3424
300383,光环新网,0.11,-45.0,7.59,6008.62,172.17,19.49,39.1279,308.1619,0.5646,1.7456,51.5582,110.9168,0.8114,0.6181,145.6075,156.7309,172.9771,68.3946,584.4068,-45.0,14.2394
300384,三联虹普,0.3,-63.5,5.62,4456.87,2.2,43.29,56.5354,102.9509,0.6893,2.7515,32.7094,0.9265,97.1398,0.1314,684.9315,-22.6481,2.1982,12.5741,-9.1008,-63.5029,9.8909
300385,雪浪环境,0.11,-24.96,1.8,1265.8,12.55,9.78,36.4339,129.3237,1.0776,0.3764,239.1073,0.6773,132.8806,0.1646,546.7801,16.102,15.3239,9.6691,25.4728,-24.9644,7.5877
300386,飞天诚信,0.04,-81.77,0.56,838.93,-59.96,5.61,44.4533,149.2941,0.7142,2.1954,40.9948,0.2758,326.3234,0.0925,972.9730000000001,1.9686,-65.5029,6.6755,7.7295,-81.7727,6.9872
300387,富邦股份,0.14,-41.67,2.7,1701.23,18.36,12.9,45.2121,131.8634,1.0576,0.8645,104.1064,1.1894,75.6684,0.2127,423.1312,44.9893,50.4359,16.0197,44.7229,-41.6667,10.1826
300388,国祯环保,0.04,-63.64,1.27,1056.17,13.68,4.96,36.34,212.6066,0.7629,0.3476,258.9183,1.1417,78.8298,0.1612,558.3127,-18.6857,2.0972,19.1801,56.4424,-63.6364,8.75
300389,艾比森,0.14,-63.53,2.58,2249.89,-25.45,10.19,37.3368,220.6325,1.3771,0.9455,95.1877,0.71,126.7606,0.2379,378.3102,1.4509999999999998,-23.3041,15.4073,17.9138,-63.5325,14.9493
300390,天华超净,0.04,-71.43,0.62,512.88,-54.26,4.43,23.8788,115.6561,0.8391,0.8059,111.6764,1.0722,83.9396,0.2946,305.499,1.1978,-48.3368,139.3744,124.7048,-71.4286,138.7385
300391,康跃科技,0.01,-81.19,0.37,132.34,-52.68,2.14,30.9974,61.8338,0.3709,0.614,146.5798,0.5902,152.4907,0.1855,485.1752,5.7611,-65.2268,-0.7122,-4.6891,-81.1905,-1.3912
300392,腾信股份,0.06,-72.73,2.73,2491.82,79.36,8.75,16.119,284.4747,0.7408,0.436,206.422,,,0.2701,333.2099,20.7037,79.696,18.545,44.8936,-72.7273,18.628
300393,,,,,,,13.7,30.9462,265.6204,2.2229,0.8555,105.2016,1.2018,74.8877,0.2455,366.5988,112.2928,32.9088,16.9561,57.0656,30.4348,13.4148
300394,天孚通信,0.39,23.53,4.14,2864.48,26.94,40.5,61.7507,70.7171,0.9512,0.799,112.6408,0.7934,113.4358,0.1294,695.5178,30.7344,26.935,11.213,2.2688,23.5332,11.213
300395,,,,,,,12.97,37.0714,73.7101,0.5626,0.8257,108.9984,1.045,86.1244,0.1133,794.3513,20.2147,-20.8745,10.3144,25.9476,-60.449,10.3145
300396,迪瑞医疗,0.15,25.0,2.21,2229.26,22.28,15.73,60.6372,141.6671,0.9238,1.0184,88.3739,0.4005,224.7191,0.1905,472.4409,46.4356,56.265,40.1239,72.6838,25.0,8.7064
300397,天和防务,-0.08,33.33,-0.79,-965.75,54.69,-29.29,31.7035,32.9698,0.2747,0.0887,1014.6561,0.1167,771.2082,0.0276,3260.8696,17908.8656,,-4.0461,15.4085,33.3333,-5.744
300398,飞凯材料,0.17,-43.33,2.31,1717.23,-28.76,17.03,46.4251,100.811,0.9693,0.732,122.9508,1.1088,81.1688,0.18600000000000003,483.871,-5.9586,-28.7584,15.1158,28.9142,-43.3333,15.1158
300399,京天利,0.09,-35.71,3.13,1354.97,24.02,18.9,37.3358,71.6633,0.4714,2.4301,37.0355,4.7874,18.7993,0.1831,491.5347,84.3682,22.3356,7.7721,8.2518,-35.7143,7.1283
300400,劲拓股份,0.01,-80.0,0.32,124.39,-68.28,2.91,38.4001,42.6145,0.3551,0.43799999999999994,205.4795,0.3576,251.6779,0.1066,844.2777,-0.1124,-69.2167,5.7993,4.3146,-80.0,5.88
300401,花园生物,0.02,-71.43,0.59,421.64,-36.77,6.89,25.8756,61.1781,0.3372,1.7116,52.5824,0.2569,350.3309,0.2018,445.9861,77.9241,-36.7747,-0.303,5.6838,-71.4286,-0.303
300402,宝色股份,-0.14,44.92,-4.18,-2854.99,44.98,-72.05,-5.2551,39.6216,0.1961,0.1018,884.0864,0.141,638.2979,0.0422,2132.7014,-33.034,,-1.9329,-2.6260000000000003,44.9231,-1.9329
300403,,,,,,,30.05,40.959,169.3606,1.2638,1.1803,76.2518,0.9606,93.6914,0.1717,524.1701,5.4598,57.0751,8.3207,10.3062,57.7658,8.4665
300404,博济医药,0.0,-98.5,0.04,16.21,-95.88,1.9,47.489,8.4878,0.0636,0.1336,673.6527,0.0879,1023.8908,0.0212,4245.282999999999,-64.3594,-95.8849,94.6049,65.1755,-98.5,94.6049
300405,科隆股份,0.02,-144.54,0.24,138.45,-144.41,0.98,14.3416,140.0057,2.0589,0.4416,203.8043,0.9076,99.1626,0.155,580.6452,-13.5558,,-5.9838,-9.6974,-144.5415,-5.9873
300406,九强生物,0.13,-41.47,5.31,6408.91,17.48,42.88,70.0086,149.4533,0.5982,0.4891,184.0114,0.4508,199.6451,0.1286,699.8445,19.2405,17.4839,19.1678,20.6325,-41.468999999999994,19.1678
300407,凯发电气,-0.03,50.0,-0.58,-456.6,169.22,-8.0,45.0525,57.0135,0.4192,0.225,400.0,0.1596,563.9098,0.0645,1395.3488,26.7353,,8.0333,5.0865,50.0,7.7505
300408,三环集团,0.13,-65.79,5.12,22487.32,36.63,33.72,48.1361,666.7963,0.7719,0.8042,111.9125,1.1786,76.3618,0.1655,543.8066,21.5738,36.3082,19.4253,19.471,-65.7895,19.5197
300409,道氏技术,0.09,-30.77,1.02,938.68,10.32,9.93,36.0899,94.4479,0.8785,0.4558,197.455,0.2906,309.7041,0.105,857.1429,33.6112,9.8855,92.7447,105.7281,-30.7692,91.1815
300410,,,,,,,2.49,36.0915,81.9122,0.5134,0.3425,262.7737,0.6256,143.8619,0.1776,506.7568,45.7656,18.9675,42.3507,51.655,-55.4007,42.3507
300411,金盾股份,0.03,-34.42,1.0,548.59,31.13,8.71,38.8362,62.9596,0.3934,0.1329,677.2009,1.4583,61.7157,0.1083,831.0249,26.2081,31.1275,7.0537,17.3649,-34.4168,7.0537
300412,,,,,,,15.45,50.1436,48.6101,0.4137,0.7278,123.6603,0.2638,341.1676,0.1265,711.4625,34.3213,53.3228,11.4994,29.0105,-33.3333,10.493
300413,快乐购,0.03,-46.51,0.8,1259.93,-46.56,1.35,20.6911,926.8321,2.3113,11.2702,7.9857,3.5623,25.2646,0.439,205.0114,28.5057,-49.3908,5.6694,11.3229,-46.5077,2.7012
300414,,,,,,,19.29,34.7818,100.4117,0.5958,0.8935,100.7275,1.2864,69.9627,0.1336,673.6527,-3.125,-16.6119,,,-68.75,
300415,伊之密,0.05,-50.0,1.61,1240.22,8.2,4.63,36.1668,267.5352,1.1147,1.0764,83.61200000000001,0.4928,182.6299,0.3149,285.805,1.8512,7.0666,3.7644,-2.841,-50.0,3.2959
300416,苏试试验,-0.01,-133.33,-0.14,-36.3,-120.19,-0.63,42.8733,56.7356,0.9034,0.4235,212.5148,0.2892,311.2033,0.1507,597.2130000000001,42.8516,-92.4914,11.0314,0.6569,-133.3333,8.2215
300417,南华仪器,0.12,-8.18,1.39,499.3,-8.21,15.63,43.7642,31.9305,0.7826,0.7914,113.7225,0.3372,266.9039,0.0925,972.9730000000001,-13.2568,-8.2097,7.0163,5.4882,-8.177,7.0163
300418,昆仑万维,0.09,-67.83,3.54,9671.81,23.45,18.41,61.0387,525.2625,0.4659,1.5454,58.2373,,,0.28300000000000003,318.0212,19.8301,23.4525,16.9607,70.21600000000001,-67.8342,16.1612
300419,浩丰科技,0.29,20.83,1.04,1352.61,36.17,14.57,28.9848,92.7759,1.956,1.165,77.2532,0.4756,189.2347,0.1461,616.0164,7.3198,36.1741,152.6877,139.787,20.8333,152.6877
300420,五洋科技,0.04,-5.96,0.43,329.31,38.47,3.63,31.4208,90.5011,0.9968,0.3255,276.4977,0.3135,287.0813,0.113,796.4602,182.9826,38.4705,100.6502,193.45,-5.9585,100.6502
300421,力星股份,0.11,5.28,2.17,1273.37,5.26,10.73,24.8282,118.6183,1.0590000000000002,0.6573,136.9238,0.7872,114.3293,0.3286,273.8892,0.6787,5.2582,5.3619,-9.3956,5.2778,5.3619
300422,博世科,0.03,-55.88,1.17,433.37,2.86,4.24,30.1629,102.1442,0.8024,0.2664,337.8378,0.9154,98.3177,0.1399,643.3167,30.5421,1.5898,18.8756,38.2748,-55.8824,12.9179
300423,鲁亿通,0.03,-57.14,0.59,262.67,-48.22,9.23,28.8746,28.43,0.32299999999999995,0.1134,793.6508,1.251,71.9424,0.0638,1410.6583,-48.543,-48.2194,7.9879,-12.2924,-57.1429,7.9879
300424,航新科技,0.01,-92.31,0.12,96.53,-92.8,1.52,46.0287,63.4283,0.4766,0.3804,236.5931,0.2015,446.6501,0.1091,824.9313,-29.5919,-92.8041,76.8802,23.0783,-92.3077,76.8802
300425,,,,,,,8.41,47.3914,72.8301,0.4123,0.2524,356.5769,0.1627,553.1653,0.0832,1081.7308,87.5814,41.7007,62.3165,60.5087,-53.2345,64.6486
300426,,,,,,,14.06,53.4609,60.4684,0.3779,0.1541,584.0363,0.0448,2008.9286,0.0414,2173.913,-59.3404,-73.197,12.6264,20.3489,-89.1304,10.1968
300427,红相电力,-0.06,-25.0,-1.03,-576.15,-1.85,-20.23,44.9759,28.4728,0.3211,0.1147,784.6556,0.2552,352.6646,0.0437,2059.4966,,,,,,
300428,,,,,,,8.58,14.168,182.3546,2.2568,1.5169,59.3315,2.0202,44.55,0.3706,242.8494,-11.3401,3.449,11.4261,-11.8503,-24.0,11.4261
300429,强力新材,0.29,-22.29,3.78,2320.03,3.71,27.67,46.7133,83.8205,1.0503,1.848,48.7013,0.5703,157.8117,0.2511,358.4229,15.3612,3.4264,11.8849,1.1818,-22.2935,11.9248
300430,诚益通,0.12,-47.83,1.82,1123.13,5.05,13.72,36.3884,81.8482,0.8413,0.5206,172.8774,0.19899999999999998,452.2613,0.1201,749.3755,2.3291,5.045,9.5161,-6.8001,-47.8261,9.5161
300431,暴风集团,0.01,-128.01,0.53,339.55,-205.83,1.78,45.8131,190.1448,0.6918,0.6918,130.0954,0.9743,92.374,0.2195,410.0228,,,,,,
300432,富临精工,0.15,-68.09,5.65,5285.37,25.49,22.43,36.7857,235.5736,0.6543,1.2962,69.4337,0.9164,98.2104,0.251,358.5657,16.6133,25.4905,7.6751,9.8524,-68.0851,7.9383
300433,蓝思科技,0.25,-63.42,1.57,16503.24,-59.32,6.16,21.1171,2675.792,3.9737,0.9259999999999999,97.1922,1.0846,82.9799,0.371,242.5876,-35.8416,-59.2029,13.7287,2.0005,-63.4179,13.7389
300434,金石东方,0.04,-76.47,0.64,246.97,-72.11,9.13,30.551,27.0384,0.3976,2.5209,35.7015,0.3508,256.5564,0.0775,1161.2903,-33.2625,-72.1076,74.131,59.4943,-76.4706,74.131
300435,中泰股份,0.22,10.0,2.73,1771.3,13.53,20.09,38.027,88.1506,1.0802,0.3796,237.0917,0.4635,194.1748,0.1067,843.4864,10.1656,13.5279,15.2375,-7.0849,10.0,15.2375
300436,广生堂,0.2,-58.9,5.29,2819.88,2.35,34.56,87.2627,81.5709,0.5826,8.3209,10.8161,0.7901,113.9096,0.1856,484.9138,13.8642,2.3525,196.8163,147.5225,-58.898,196.8163
300437,清水源,0.14,-21.15,2.25,962.19,5.15,8.36,22.4909,114.9604,1.7235,1.7739,50.7357,2.4345,36.9686,0.3449,260.9452,14.8019,5.1456,74.229,62.6957,-21.1475,74.229
300438,鹏辉能源,0.25,13.64,2.55,2113.83,54.51,8.91,24.3795,237.11599999999999,2.8228,0.5563,161.7832,0.6954,129.4219,0.2497,360.4325,46.2032,56.708,78.7082,72.7794,13.6364,78.2243
300439,美康生物,0.11,-71.79,2.88,3887.85,17.51,22.61,61.5027,171.907,0.5055,0.8109999999999999,110.9741,0.5539999999999999,162.4549,0.1503,598.8024,17.1358,16.8698,197.5512,179.4279,-71.7949,196.4723
300440,运达科技,0.09,-7.6,0.87,1035.41,19.57,14.41,43.5755,71.8524,0.6415,0.2077,433.3173,0.1531,587.8511,0.0512,1757.8125,34.7143,19.6432,123.3692,99.97200000000001,-7.6,123.5867
300441,鲍斯股份,0.02,-81.64,1.37,613.53,-12.8,8.97,25.878,68.3944,0.4047,1.0977,81.9896,0.3871,232.4981,0.2221,405.2229,15.6947,-7.6651,67.2271,35.6491,-81.6364,67.3195
300442,,,,,,,2.82,29.9766,119.8237,1.1982,0.4015,224.1594,0.3488,258.0275,0.1539,584.7953,-2.1707,-82.006,94.7608,62.0457,-78.75,90.5003
300443,金雷风电,0.46,-23.18,5.6,5185.87,92.07,43.67,44.3422,118.7267,2.1103,0.6591,136.5498,0.4149,216.9197,0.1733,519.3306,-15.5714,92.0727,112.5588,56.6799,-23.1833,112.5588
300444,双杰电气,0.03,,1.15,948.2,,8.7,35.0124,108.8909,0.3842,0.2506,359.1381,0.6259,143.7929,0.107,841.1215,,,,,,
300445,康斯特,0.06,-56.3,1.28,477.07,15.54,16.43,73.0831,29.0258,0.3557,0.9004,99.9556,0.244,368.8525,0.1026,877.193,4.8657,15.5385,108.5771,69.6531,-56.2963,108.5771
300446,乐凯新材,0.48,-19.5,6.58,2963.17,6.8,43.53,62.8916,68.0592,1.1084,0.9626,93.4968,0.7526,119.5854,0.2028,443.787,5.2455,6.8048,87.2952,52.0829,-19.5,87.2952
300447,,,,,,,27.95,55.3488,83.9687,1.0366,0.9069,99.2392,0.2015,446.6501,0.1527,589.391,34.3852,26.6455,,,-0.6173,
300448,浩云科技,-0.19,-5.0,-2.62,-1502.36,23.06,-18.35,30.4208,81.8611,1.0145,0.5648,159.3484,0.723,124.4813,0.1381,651.7017,,,,,,
300449,汉邦高科,-0.18,100.0,-1.98,-1243.93,169.79,-21.21,24.5888,58.6311,0.8292,0.1575,571.4286,0.5295,169.9717,0.0736,1222.8261,-7.9457,,97.3537,53.0784,100.0,97.3537
300450,先导智能,0.36,-25.76,6.8,4864.8,96.72,28.36,42.4861,171.5263,0.4204,1.3419,67.0691,0.1316,683.8906,0.114,789.4737,100.8892,96.7179,140.4788,102.8952,-25.7579,140.4788
300451,创业软件,0.01,-75.0,0.22,77.18,-65.29,0.93,41.6745,82.4284,1.1764,0.3554,253.2358,1.4395,62.5217,0.11699999999999999,769.2308,18.8003,-64.7398,76.7647,80.4098,-75.0,76.4901
300452,,,,,,,17.97,35.479,70.0025,1.5086,2.233,40.3045,3.1403,28.6597,0.2256,398.9362,3.0287,27.359,,,-3.5714,
300453,三鑫医疗,0.12,-25.0,1.73,928.69,-4.11,12.14,33.6324,76.4652,0.9635,0.9769,92.1282,0.9919,90.735,0.2412,373.1343,-2.7385,-4.1063,,,-25.0,
300455,康拓红外,0.08,4.91,1.85,1106.98,39.75,31.64,50.1274,34.9859,0.2498,0.1629,552.4862,0.177,508.4746,0.0567,1587.3016,54.6528,39.7532,,,4.9072,
300456,,,,,,,8.36,33.141999999999996,14.501,0.1726,0.11800000000000001,762.7119,0.16399999999999998,548.7805,0.0288,3125.0,11.7734,-73.0507,,,-74.6032,
300457,赢合科技,0.18,5.88,4.04,2159.31,43.7,17.55,42.0817,122.9923,1.0512,0.6896,130.5104,0.4312,208.7199,0.2035,442.2604,107.8051,42.5101,,,5.8824,
300458,,,,,,,16.31,46.9839,238.9857,1.4936,21.9435,4.1014,0.7477,120.3691,0.1551,580.2708,-7.2255,2.8728,,,-25.0,
300459,,,,,,,12.7,31.8308,154.437,0.5827,1.635,55.0459,1.8762,47.9693,0.413,217.9177,32.6366,230.1495,,,173.0627,
300460,惠伦晶体,0.02,-71.43,0.64,418.07,-53.34,5.22,22.7381,80.0281,0.4755,0.5789,155.4673,0.7869,114.3729,0.19899999999999998,452.2613,-16.4549,-53.3417,76.1867,19.0874,-71.4286,76.1867
300461,田中精机,0.08,-20.0,1.45,539.49,9.49,18.47,51.0967,29.1974,0.4378,0.9215,97.6668,0.2245,400.8909,0.1054,853.8899,21.8107,9.4905,51.3471,41.0419,-20.0,51.3471
300462,华铭智能,0.05,66.67,1.37,694.92,83.37,18.37,45.6708,37.8146,0.2744,0.2937,306.4351,0.1223,735.8953,0.0589,1528.0136,-14.897,83.3689,,,66.6667,
300463,迈克生物,0.37,12.12,3.38,6867.08,39.84,24.39,51.1329,281.5346,1.5136,0.4752,189.3939,0.4666,192.8847,0.1595,564.2633,35.2209,46.7451,161.0913,91.7791,12.1212,159.3074
300464,星徽精密,0.09,12.5,1.56,747.16,46.45,8.43,22.9189,88.571,1.0517,0.8101,111.0974,0.8101,111.0974,0.281,320.2847,11.0358,46.4545,82.7513,32.2722,12.5,82.7513
300465,高伟达,0.01,-75.0,0.27,198.03,-47.3,1.52,37.8269,129.7633,0.9616,0.4242,212.1641,2.299,39.1475,0.1784,504.4843,-3.5496,-47.3011,117.5296,62.1076,-75.0,117.5296
300466,赛摩电气,0.04,-36.43,0.75,356.26,-12.2,8.19,40.1716,43.4709,0.5433,0.1667,539.8919999999999,0.4552,197.7153,0.0893,1007.8387,-0.3643,-12.2028,77.2615,44.231,-36.4286,77.2615
300467,迅游科技,0.11,-80.36,3.95,1751.11,4.44,44.37,67.8568,39.4659,0.2466,10.6435,8.4559,5413.6252,0.0166,0.0888,1013.5135,-7.6367,10.1775,292.7214,322.8773,-80.3571,325.6419
300468,四方精创,0.08,-38.46,0.98,756.56,-19.63,12.45,48.8184,60.72,0.6071,0.6533,137.7621,2.7028,33.2988,0.0954,943.3962,-7.0111,-19.6278,,,-38.4615,
300469,,,,,,,-52.87,45.6005,39.7757,0.5954,0.2066,435.6244,0.1273,706.9914,0.0643,1399.6889999999999,,,,,,
300470,日机密封,0.3,-26.83,1.97,1603.93,-2.74,19.93,50.8731,80.4649,1.5085,0.4705,191.2859,0.4488,200.5348,0.1022,880.6262,-3.5508,-2.7373,131.4374,92.7418,-26.8293,131.4374
300471,厚普股份,0.05,-89.43,0.49,733.86,-72.5,4.48,40.8923,163.6106,1.1057,0.3714,242.3263,0.2899,310.4519,0.0893,1007.8387,3.5813,-73.1039,162.2651,54.9751,-89.4292,161.2652
300472,新元科技,0.02,-84.62,0.3,139.1,-78.34,4.04,31.6179,34.346,0.5151,0.2381,377.9924,0.2837,317.2365,0.0884,1018.0995,-20.892,-78.5287,92.0912,52.0397,-84.6154,91.9722
300473,德尔股份,0.26,-41.54,1.72,2608.11,-22.04,17.22,38.7844,151.447,1.5144,0.9391,95.8364,0.7734,116.3693,0.0976,922.1311,-18.1716,-17.4474,,,-41.5378,
300474,景嘉微,0.23,-2400.0,5.69,2307.87,-1765.36,46.09,84.4142,50.0665,0.375,0.3855,233.463,0.11800000000000001,762.7119,0.0852,1056.338,,,,,,
300475,聚隆科技,0.15,-21.05,2.84,3055.58,5.67,28.54,39.4028,107.0376,0.5351,1.3487,66.7309,1.4666,61.3664,0.0878,1025.0569,5.1978,5.6637,88.5475,58.479,-21.0526,88.1171
300476,胜宏科技,0.27,8.0,3.15,3995.79,45.74,10.25,29.5971,389.6061,2.605,0.7845,114.7228,1.9498,46.1586,0.2957,304.3625,38.266999999999996,45.7357,,,8.0,
300477,,,,,,,-8.7,27.0316,153.9031,1.4226,0.2876,312.9346,0.6214,144.8342,0.1379,652.6468,,,,,,
300478,杭州高新,0.03,-40.0,0.46,227.2,-9.09,2.16,26.0623,104.9756,1.5745,0.6381,141.0437,1.473,61.0998,0.2454,366.7482,5.3881,-9.0927,,,-40.0,
300479,神思电子,0.04,-81.82,0.8,324.58,-75.55,6.27,28.1757,51.7655,0.647,0.7573,118.8433,0.536,167.9104,0.1274,706.4364,-42.3814,-75.5509,107.8219,92.8187,-81.8182,107.8219
300480,光力科技,0.01,-50.0,0.26,120.19,6.63,4.61,47.0328,26.048000000000002,0.2831,0.2162,416.2812,0.39299999999999996,229.0076,0.0564,1595.7447,14.0966,5.7797,,,-50.0,
300481,濮阳惠成,0.16,,2.94,1288.49,12.43,16.75,36.0804,76.8968,0.9612,1.5235,59.0745,1.6386,54.9249,0.3027,297.3241,-16.9202,12.4317,84.9812,53.5213,,84.9812
300482,万孚生物,0.3,-3.23,3.66,2614.1,29.58,26.0,69.6744,100.5165,1.1422,2.9217,30.804000000000002,0.6083,147.9533,0.2079,432.9004,26.3555,29.5795,117.8468,94.0963,-3.2258,117.8468
300483,沃施股份,0.18,-35.71,2.75,1089.17,-14.74,9.88,27.2794,110.1365,1.7908,0.6759,133.1558,1.1468,78.4792,0.2469,364.52,-5.4988,-14.4599,69.4096,27.6417,-35.7143,69.3647
300484,蓝海华腾,0.5,100.0,9.59,2579.9,167.1,30.06,48.9798,85.8201,1.6503,0.4776,188.4422,0.5505,163.4877,0.1844,488.0694,143.7214,167.0996,,,100.0,
300485,,,,,,,42.99,65.4475,136.8783,1.1406,8.77,10.2623,0.7243,124.2579,0.0817,1101.5912,3.452,28.0971,,,-50.9804,
300486,东杰智能,-0.12,-723.5,-2.55,-1730.95,-875.39,-121.72,18.9269,14.2197,0.1024,0.0561,1604.2781,0.0574,1567.9443,0.02,4500.0,-75.9801,-892.5757,87.4093,51.7873,-723.5,87.0376
300487,蓝晓科技,0.11,-56.3,1.31,898.03,-41.77,14.78,36.5333,60.7474,0.7593,0.5332,168.7922,0.3726,241.5459,0.105,857.1429,-18.298,-41.7719,,,-56.3035,
300488,恒锋工具,0.2,-13.04,2.11,1273.02,12.86,37.34,55.9697,34.0851,0.5452,0.7241,124.2922,0.2957,304.3625,0.0905,994.4751,-5.8127,12.8619,,,-13.0435,
300489,中飞股份,0.09,-43.52,0.9,391.74,-24.67,12.05,34.0512,32.5092,0.7164,0.6163,146.0328,0.4158,216.4502,0.2191,410.7713,16.983,-24.666,77.3191,19.3095,-43.5209,77.3191
300490,,,,,,,7.91,38.7166,108.6671,1.0866,0.5102,176.4014,0.3762,239.2344,0.1354,664.6972,28.7571,-4.13,76.3902,34.8763,-25.0,76.3902
300491,通合科技,0.08,14.29,1.6,636.65,61.56,17.92,47.4533,35.5216,0.444,0.5784,155.6017,0.4282,210.1822,0.0982,916.4969,62.7631,61.5601,126.8255,113.835,14.2857,126.8255
300492,山鼎设计,-0.01,-108.33,-0.34,-99.06,-112.99,-3.51,24.8918,28.2029,0.3389,0.1923,468.0187,,,0.0942,955.414,-39.7917,-111.2186,76.6939,39.9241,-108.3333,77.4664
300493,润欣科技,0.08,-11.11,1.99,911.84,15.27,3.21,11.3177,283.2727,2.3606,1.3697,65.7078,1.5799,56.9656,0.446,201.7937,17.1427,16.5734,,,-11.1111,
300494,盛天网络,0.07,-17.78,1.11,888.19,9.71,18.14,59.3714,48.9493,0.4079,1.0261,87.7107,37.5027,2.3998,0.0632,1424.0506,42.2678,9.7117,179.6466,172.8931,-17.7778,179.6466
300495,美尚生态,0.24,157.51,1.53,1580.92,239.39,12.36,30.5659,127.9,1.9175,0.6215,144.8109,1.729,52.0532,0.1241,725.2216,54.2282,238.1309,,,157.5107,
300496,,,,,,,20.43,51.2208,159.955,1.5995,0.6224,144.6015,12.1631,7.3994,0.1543,583.2793,23.1393,-14.2815,196.56099999999998,191.5475,-33.9195,195.5573
300497,富祥股份,0.51,41.67,6.0,3687.56,87.95,23.06,43.8558,159.9007,2.2208,1.4635,61.4964,0.7989,112.6549,0.2563,351.151,19.4041,87.9536,108.9689,53.0931,41.6667,108.9689
300498,温氏股份,0.85,,12.97,309233.57,437.08,22.98,28.9559,13456.2421,3.7118,72.8995,1.2346,1.0707,84.0572,0.8394,107.2194,43.9296,457.915,62.0719,32.6848,,63.3429
300499,高澜股份,-0.06,-33.33,-0.73,-347.49,-25.87,-3.89,32.6145,89.271,1.3389,0.42200000000000004,213.2701,0.42,214.2857,0.1355,664.2066,116.1897,,,,-33.3333,
300500,启迪设计,0.14,-22.22,2.45,866.61,4.51,10.39,35.6901,83.3687,1.3894,,,,,,,3.6954,5.4411,,,-22.2222,
300501,海顺新材,0.25,-23.87,4.88,1347.35,1.79,21.5,38.8624,62.647,1.1736,0.7472,120.4497,1.5584,57.7515,0.1803,499.1681,-6.4319,1.7086,,,-23.8671,
300502,新易盛,0.37,-13.95,4.0,2147.89,-13.32,14.67,24.7396,146.321,1.8855,1.119,80.429,0.5003,179.8921,0.2052,438.5965,3.5819,-13.3178,,,-13.9535,
300503,昊志机电,0.09,-25.0,1.42,651.21,-24.98,13.7,53.0314,47.5114,0.4751,0.2643,340.5221,0.1513,594.8447,0.1021,881.4887,12.4571,-24.9798,,,-25.0,
300505,川金诺,0.08,21.92,1.75,560.72,21.89,4.41,36.0235,126.8896,1.3591,4.4654,20.155,0.44299999999999995,203.1603,0.3269,275.3136,20.2468,21.8913,,,21.9178,
300506,名家汇,0.11,4.55,3.55,991.95,4.54,18.8,53.4915,52.7497,0.4395,0.2948,305.2917,0.1079,834.1057,0.0926,971.9222,6.1829,4.5382,,,4.5541,
300507,苏奥传感,0.44,4.76,6.4,2220.26,5.64,15.95,30.1258,139.1476,2.7829,1.5596,57.7071,1.2969,69.3963,0.4072,221.0216,0.7174,5.7192,,,4.7619,
300508,维宏股份,0.19,72.73,4.23,836.6,62.43,29.07,69.6258,28.769000000000002,0.6393,2.2483,40.0302,0.4564,197.1954,0.2927,307.4821,1.0657,62.4271,,,72.7273,
300509,新美星,0.31,63.16,5.77,1854.13,64.52,15.3,35.3969,121.1093,2.0184,0.9263,97.1607,0.2332,385.9348,0.1712,525.7009,5.2221,64.5175,,,63.1579,
300510,金冠电气,0.09,12.5,1.9,592.22,18.68,12.08,38.1664,49.0028,0.7524,0.3232,278.4653,0.5787,155.52100000000002,0.1384,650.289,34.096,18.3838,,,12.5,
300511,雪榕生物,0.46,142.11,7.89,5218.34,140.07,18.91,34.111,275.9363,2.4527,13.2067,6.8147,1.1098,81.0957,0.8973,100.3009,17.4837,138.0217,28.8665,14.0548,142.1053,28.8384
300512,中亚股份,0.31,6.9,6.05,3169.47,8.08,25.21,49.9048,125.6831,1.2413,1.5306,58.8005,0.149,604.0268,0.1646,546.7801,11.5324,8.0783,,,6.8966,
300513,恒泰实达,-0.04,,-0.71,-215.64,,-10.13,7.1447,21.2855,0.3727,0.087,1034.4828,0.2897,310.6662,0.0504,1785.7143,,,,,,
300514,友讯达,0.07,,2.56,507.46,,,,,,,,,,,,,,,,,
300515,三德科技,0.08,-426.07,2.48,572.37,-425.65,16.17,52.563,35.3827,0.4717,0.2318,388.2657,0.4305,209.0592,0.1447,621.9765,32.1487,,,,-426.0684,
