code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
2268,卫士通,0.01,5.41,0.38,505.93,5.8,0.52,33.6045,967.1035,2.2359,0.941,286.9288,2.8419,95.0069,0.5586,483.3512,56.199,57.6441,9.3161,73.8955,5.4054,8.629
2269,,,,,,,-3.27,43.2766,4710.5195,1.8648,12.8793,20.9639,1.3569,198.983,1.2213,221.0759,8.8288,,-12.1755,-7.6573,-14.2857,-12.1755
2270,华明装备,0.28,,8.29,14373.9,-164799.11,21.01,46.7166,684.1334,1.3516,1.5774,171.1677,1.9493,138.5113,0.4552,593.1459,,,,,,
2271,东方雨虹,0.87,52.63,16.63,72069.64,55.3,15.02,44.5278,4798.1198,5.4286,1.8940000000000001,142.5554,2.7332,98.7853,0.9472,285.0507,32.0878,55.1188,22.6992,41.8946,52.6316,22.7545
2272,川润股份,0.02,-191.5,0.66,768.48,-191.69,1.97,22.0293,388.2882,0.9251,0.8349,323.392,1.6807,160.6473,0.3683,733.0980000000001,-32.4801,,-4.272,-11.3279,-191.5,-4.272
2273,水晶光电,0.26,-10.34,6.17,16966.14,48.6,14.91,31.3325,1137.3837,1.7366,2.9326,92.0685,4.1876,64.4761,0.7069,381.9494,37.8366,49.1438,6.2349,6.2005,-10.3448,6.0974
2274,华昌化工,0.03,-29.23,0.59,1646.31,-12.53,0.58,6.6851,2801.1301,4.4118,12.0414,22.4226,5.4111,49.8974,1.5974,169.0247,-15.2614,-12.8834,-4.9052,-5.7835,-29.235,-5.6566
2275,桂林三金,0.54,11.6,13.1,31618.44,11.54,31.46,72.3889,1004.8185,1.7025,10.3797,26.0123,1.5179,177.8773,0.6772,398.7005,13.2396,11.54,4.3642,4.7603,11.6042,4.3642
2276,万马股份,0.14,-15.96,4.4,13102.19,-16.0,2.97,17.2923,4401.1505,4.6856,2.0591,131.1252,7.3012,36.9802,1.1387,237.1125,4.0427,-17.4545,5.6704,3.8004,-15.9639,5.4737
2277,,,,,,,5.31,18.9791,4407.5111,6.2226,622.2777,0.4339,1.3527,199.6008,0.8924,302.5549,1.7149,-32.3465,50.2451,25.2403,-25.0786,51.6538
2278,神开股份,-0.18,-300.0,-5.79,-6605.62,-293.14,-21.65,29.3941,305.0452,0.8382,0.5858,460.9082,0.6602,408.967,0.2558,1055.5121,-31.6472,-296.9174,-6.6095,-6.0131,-300.0,-7.1953
2279,,,,,,,10.26,56.7751,742.3313,1.3709,2.7326,98.807,3.8003,71.047,0.66,409.0909,134.2324,91.8802,57.3854,85.14200000000001,-31.849,57.8154
2280,联络互动,0.12,-57.14,4.78,26264.69,31.19,30.12,51.9779,871.9780000000001,0.4005,1.0579,255.2226,21.94,12.3063,0.3628,744.2117,85.5018,32.5769,500.2369,392.9976,-57.1429,503.1467
2281,光迅科技,1.01,19.23,7.78,21141.17,19.31,6.92,21.5979,3053.9054,14.5612,3.7367,72.2563,1.9105,141.3243,0.816,330.8824,35.3517,16.5782,10.3682,17.9924,19.2303,7.2303
2282,博深工具,0.04,-33.33,1.77,1386.67,-30.85,4.16,36.2605,332.9222,0.9845,1.3499,200.0148,1.476,182.9268,0.5774,467.6134,-7.7818,-30.8464,0.5737,-6.8435,-33.3333,0.5737
2283,天润曲轴,0.11,-45.0,3.64,12444.48,9.06,10.47,28.6309,1188.4675,1.0611,2.1727,124.2693,1.4873,181.537,0.7395,365.1116,-0.3636,13.3878,5.5541,2.7230000000000003,-45.0,5.4167
2284,亚太股份,0.17,6.25,4.79,12473.44,5.46,5.13,17.819000000000003,2429.5333,3.2939999999999996,3.5357,76.3639,4.1724,64.711,0.986,273.8337,8.2126,6.2983,3.4419,14.1046,6.25,2.8606
2285,世联行,0.19,0.0,10.37,37964.19,50.89,,,,,,,,,,,37.6981,50.4031,15.0484,20.0099,0.0,15.8061
2286,保龄宝,0.11,10.0,2.69,4010.75,9.75,4.03,15.7203,993.327,2.69,7.6007,35.523,6.2876,42.9417,1.6032,168.4132,8.1604,9.7233,1.7297,2.8102,10.0,1.5308
2287,奇正藏药,0.5,7.8,12.29,20132.2,7.38,31.34,84.0439,642.3155,1.5819999999999999,6.6545,40.574,1.7798,151.7024,0.4806,561.7978,-1.3604,7.0225,6.8514,11.0875,7.8043,7.3218
2288,,,,,,,0.67,10.2432,665.2669,0.7140000000000001,1.2157,222.0943,1.3,207.6923,0.4643,581.5206,-5.8304,-86.3975,-3.8714,-6.239,-85.2941,-1.1729
2289,宇顺电子,-1.16,-9873.95,-47.09,-21730.47,-9843.77,-21.14,6.3815,1027.84,5.5013,1.3158,205.1984,2.4948,108.2251,0.5295,509.915,-55.4219,-9593.7753,-78.5617,-62.6504,-9873.9496,-78.8469
2290,,,,,,,3.79,16.2614,718.8504,3.4121,1.9023,141.9334,1.896,142.4051,0.6028,447.9098,-13.6882,-9.6475,43.7214,46.3584,-7.1429,43.7214
2291,,,,,,,1.6,52.1626,1096.2467,2.748,1.5599,173.088,0.354,762.7119,0.4268,632.6148,-9.6261,-27.741,0.9259999999999999,0.5014,-29.6,0.8936
2292,奥飞娱乐,0.34,13.33,10.84,43787.87,14.92,17.5,50.8946,2501.6351,1.9127,3.0926,87.3052,2.0308,132.9525,0.9385,287.6931,33.6488,14.6124,60.131,60.778999999999996,13.3333,61.7145
2293,罗莱生活,0.37,-19.57,9.72,25945.55,-19.88,12.03,48.6974,2155.2643,3.0709,7.2066,37.4657,1.6898,159.7822,0.8626,313.0072,5.3355,-18.3354,10.3534,20.691999999999997,-19.5652,8.5019
2294,信立泰,0.99,11.24,21.84,103957.83,12.28,36.74,74.3466,2829.2914,2.7048,3.6032,74.9334,2.2954,117.6266,0.8862,304.6716,10.1894,11.6924,18.5072,19.3707,11.235999999999999,17.6796
2295,精艺股份,0.04,20.81,0.86,906.31,22.44,0.33,3.0869999999999997,2704.617,10.7496,10.7672,25.0762,8.6593,31.1803,2.7988,96.4699,19.4909,22.4389,0.6101,12.0408,20.8054,0.6101
2296,辉煌科技,0.15,56.15,3.86,5687.45,56.16,19.73,47.3649,288.1689,0.765,0.6185,436.54,0.7147,377.7809,0.18600000000000003,1451.6129,6.202000000000001,56.1603,5.9502,9.7085,56.1531,5.9502
2297,博云新材,-0.06,-48.76,-2.15,-2815.42,-43.57,-7.93,23.3725,354.8452,0.7528,1.8648,144.7876,0.9029,299.0364,0.3347,806.6926,58.4028,,42.5164,30.4959,-48.761,43.46
2298,中电鑫龙,0.16,256.99,3.4,10349.76,412.67,9.32,34.5963,1109.388,1.7528,1.0447,258.4474,0.8266,326.6392,0.3595,751.0431,125.3544,445.5549,41.8605,31.1134,256.9869,39.6946
2299,圣农发展,0.45,-232.62,9.18,50308.26,-244.13,8.19,13.1318,6139.815,5.5268,19.3866,13.9271,4.0285,67.0225,2.6595,101.5228,,,,,,
2300,太阳电缆,0.21,-34.38,8.67,11566.98,-19.52,4.62,13.7903,2499.7583,4.6061,3.1422,85.9271,4.9957,54.0465,1.5373,175.6326,-6.144,-18.067,5.8963,-1.2644,-34.375,5.354
2301,齐心集团,0.18,-460.0,5.74,6674.63,-454.69,3.67,17.0779,1816.5042,4.8621,6.0057,44.9573,6.4145,42.0921,1.1239,240.2349,87.647,,8.2391,71.2021,-460.0,8.1963
2302,西部建设,0.18,-59.09,4.45,18139.83,-20.67,2.25,11.8587,8046.6373,7.7953,1.2212,221.09400000000002,27.0174,9.9936,0.7693,350.9684,8.4415,-24.7844,6.3728,9.6532,-59.0909,6.6631
2303,美盈森,0.15,11.19,8.52,21178.31,11.14,12.67,29.6912,1670.4332,1.1678,2.9504,91.51299999999999,3.4229,78.8805,0.9277,291.0424,20.4003,10.3035,9.7257,5.3832,11.1862,9.3831
2304,洋河股份,3.21,8.45,20.04,483915.84,8.47,32.99,60.8933,14667.0794,9.7327,1762.4269,0.1532,0.5246,514.6778,0.6741,400.534,7.3644,8.1047,13.6876,10.7331,8.4459,13.7557
2305,,,,,,,0.59,20.4518,1779.1495,1.0259,7.0166,38.4802,0.0956,2824.2678,0.0931,2900.1074,87.8634,,74.6285,38.6661,-108.7675,61.2611
2306,,,,,,,-24.78,44.7012,76.1488,0.0951,4.4879,60.1618,56.4762,4.7808,0.5969,452.3371,,,,,,
2307,北新路桥,0.05,9.56,1.75,2619.68,9.69,0.76,9.892000000000001,3426.4852,6.148,1.85,145.9459,1.0126,266.6403,0.3809,708.8475,13.4479,-52.7308,81.0372,24.1626,9.5571,15.667
2308,威创股份,0.14,133.33,5.36,11905.09,156.67,15.87,57.5476,749.8017,0.8848,3.4528,78.1974,1.5988,168.8767,0.7312,369.256,23.5404,155.3741,8.4926,-2.184,133.3333,8.5706
2309,中利集团,-0.24,-52.94,-3.18,-14284.68,-50.99,-1.87,17.1214,7614.7764,11.872,1.0257,263.2349,1.3489,200.1631,0.4137,652.6468,52.1235,,19.2912,45.4122,-52.9412,38.8382
2310,东方园林,0.21,-19.23,7.94,51708.38,97.02,10.31,28.8735,5012.2478,1.9875,1.2872,209.7576,0.4512,598.4043,0.3342,807.8995,46.3919,125.4494,17.3302,41.0067,-19.2308,13.7707
2311,,,,,,,4.4,11.0986,19972.9912,12.9548,22.0336,12.254000000000001,10.7208,25.1847,4.4495,60.681000000000004,13.4862,21.0877,14.2187,16.0792,18.75,13.1072
2312,*ST三泰,-0.2,-0.0,-6.31,-27018.46,75.39,-38.69,20.8225,698.2124,0.5066,0.539,500.9276,5.0621,53.3375,0.1837,1469.7877,5.9666,,184.0416,43.8744,-0.0,184.0416
2313,,,,,,,0.71,21.500999999999998,1780.1645,5.7056,1.6463,164.0041,0.9328,289.4511,0.5345,505.145,-10.1757,,-3.5042,-16.9524,-180.0,1.4617
2314,南山控股,0.26,-1400.0,8.18,49665.13,-1278.78,12.27,37.3692,4044.6842,2.1542,7.4708,36.1407,0.3688,732.1041,0.379,712.4011,,,,,,
2315,,,,,,,9.92,63.4102,451.9511,3.8463,11.9134,22.6636,25.2151,10.7079,0.2432,1110.1974,28.4032,-68.4599,3.6924,6.475,-66.9565,0.9406
2316,,,,,,,-6.01,16.705,439.5035,1.1179,0.8854,304.9469,2.997,90.0901,0.3339,808.6253,-14.8947,-241.7055,-0.8706,-18.434,-200.0,-3.0639
2317,众生药业,0.41,36.67,13.23,30341.06,37.78,24.51,69.9432,1237.6126,1.5187,4.3992,61.3748,1.9942,135.3926,0.7187,375.6783,8.38,40.8686,61.1437,33.6671,36.6667,64.3356
2318,久立特材,0.13,-62.86,4.27,10703.96,-8.4,5.27,22.1617,2030.3867,2.4128,3.2795,82.3296,1.9475,138.6393,1.1058,244.1671,3.8077,-8.6644,2.8855,2.6953,-62.8571,4.0425
2319,乐通股份,0.03,92.31,0.88,490.3,84.04,1.22,30.3458,400.8978,2.0044,2.2214,121.545,3.8666,69.8288,1.04,259.6154,19.1488,377.7733,-13.1388,12.1274,92.3077,-13.1388
2320,海峡股份,0.32,33.33,6.21,13502.41,34.66,23.81,42.6756,567.0343,1.3314,16.7856,16.0852,29.923000000000002,9.0232,0.7241,372.8767,6.2797,34.6942,15.8086,13.5329,33.3333,15.9391
2321,华英农业,0.17,129.73,4.73,9205.6,187.23,5.16,11.6607,1782.0641,3.3353,7.1849,37.5788,2.6927,100.2711,0.506,533.5968,25.0466,174.9656,67.6895,26.6581,129.7333,61.2688
2322,理工环科,0.17,88.89,2.42,6961.93,180.07,22.75,63.5844,305.9727,0.7624,1.1225,240.5345,0.4647,581.02,0.2117,1275.3897,85.8155,186.3657,3.9568,-4.3975,88.8889,4.0159
2323,雅百特,0.23,-78.23,25.42,17364.78,6.14,19.2,31.3424,904.0123,1.2122,3.0787,87.6994,0.8190000000000001,329.6703,0.7402,364.7663,56.1855,6.1397,44.5475,108.4426,-78.2275,44.4692
2324,普利特,0.84,13.51,11.63,22670.26,12.97,10.69,26.4926,2120.2915,7.8529,2.2876,118.0276,3.4971,77.2068,1.2203,221.2571,7.9801,12.9653,16.0249,6.3728,13.5135,16.0249
2325,洪涛股份,0.17,-34.62,5.9,20999.67,-18.8,7.85,23.0832,2671.9439,2.2231,0.6419,420.6263,102.6762,2.6296,0.3853,700.7527,12.227,-22.7488,12.1434,59.4647,-34.6154,12.5687
2326,永太科技,0.15,-4.94,6.37,12276.11,-5.03,9.38,24.6051,1308.3279,1.6382,2.8211,95.7073,1.9801,136.3567,0.8541,316.1222,17.6145,-5.2179,9.6727,24.2596,-4.9383,8.2141
2327,富安娜,0.29,0.0,10.26,24350.38,-2.77,18.06,50.7571,1347.7505,1.5822,8.0924,33.3646,1.0768,250.7429,0.7509,359.5685,3.8049,-2.7699,2.8909,5.4773,0.0,2.8909
2328,新朋股份,0.16,0.0,3.15,7178.52,-0.46,2.27,11.4608,3157.3540000000003,7.046,8.0586,33.5046,6.2332,43.3164,1.4578,185.2106,4.4246,6.6384,1.8619999999999999,2.1196,0.0,3.2153
2329,皇氏集团,0.16,67.09,5.0,13266.86,76.38,8.31,32.2912,1594.7047,1.9038,2.1302,126.7487,6.495,41.5704,0.8495,317.834,52.1795,68.5793,20.8225,36.7943,67.0886,19.7391
2330,得利斯,0.04,-37.63,1.06,1848.54,-37.14,1.53,13.2707,1207.2909,2.4049,6.3924,42.2377,5.5907,48.2945,1.8802,143.6017,-2.6348,-38.0741,0.6901,9.0092,-37.6271,0.7682
2331,皖通科技,0.16,-9.04,4.48,5602.69,12.68,7.37,19.6624,759.7673,2.1687,3.5234,76.6305,2.1649,124.7171,0.5425,497.6959,38.3565,15.642000000000001,5.4658,8.5329,-9.0444,5.0584
2332,仙琚制药,0.16,14.29,4.67,10060.81,38.91,5.52,51.2145,1821.8791,2.9827,3.3906,79.6319,2.6585,101.561,0.8962,301.272,-1.2823,43.0283,75.7264,23.1279,14.2857,76.5132
2333,,,,,,,18.71,11.8268,734.2612,1.4609,10.564,25.5585,4.3213,62.4812,1.2195,221.4022,-7.0760000000000005,50.8367,14.9227,7.2388,-24.0556,14.9227
2334,英威腾,0.08,-44.85,3.63,5906.24,-42.59,6.66,40.437,886.1073,1.1802,2.3514,114.8252,1.8878,143.0236,0.55,490.9091,17.9297,-39.7132,13.8322,19.9199,-44.8468,11.6193
2335,科华恒盛,0.4,21.21,4.42,9946.28,35.9,8.64,37.0149,1150.453,4.2493,1.5145,178.2767,2.3573,114.5378,0.49,551.0204,22.2102,31.0254,123.0288,66.0501,21.2121,146.5886
2336,人人乐,0.02,-104.88,0.31,695.79,-104.88,0.08,22.8508,7792.6827,19.4817,1713.2299,0.1576,3.9831,67.7864,1.9919,135.549,-9.9123,,-12.615,-12.3375,-104.8849,-12.615
2337,赛象科技,-0.01,-83.33,-0.46,-552.77,-83.53,-2.38,34.1153,231.9386,0.3902,0.5932,455.1585,0.5173,521.9408,0.2026,1332.6752,-17.2829,,-5.5089,-2.9729,-83.3333,-6.4629
2338,奥普光电,0.39,39.29,6.25,4624.19,39.07,21.18,44.0762,218.2696,1.8189,1.3336,202.4595,0.5059,533.7023,0.307,879.4788,-0.5941,33.0261,2.3461,3.8033,39.2857,5.4161
2339,积成电子,0.21,10.53,5.3,7964.89,10.19,8.81,42.9961,903.1955,2.3837,0.8286,325.8508,1.7921,150.6612,0.4696,574.9574,22.7307,13.7541,9.8902,19.1838,10.5263,9.1836
2340,格林美,0.07,-56.25,2.98,19836.53,5.22,3.83,13.9304,5178.1546,1.7789,3.0767,87.7564,1.3541,199.3944,0.6233,433.1782,60.9387,-6.6429,43.0097,32.0472,-56.25,52.138999999999996
2341,新纶科技,0.14,978.91,3.52,5156.34,980.07,5.35,29.6581,963.6595,2.5804,1.0476,257.732,2.1695,124.4526,0.4945,546.0061,23.26,,-4.3706,41.571000000000005,978.9062,-3.8561
2342,巨力索具,0.02,-44.74,0.85,2057.5,-42.94,2.03,22.1259,1010.0903,1.0521,1.3262,203.5892,1.2861,209.937,0.5157,523.5602,-1.517,-42.9436,0.4694,-3.0603,-44.7368,0.4694
2343,慈文传媒,0.46,60.98,13.35,14597.28,215.65,17.11,32.5394,852.6946,2.7111,1.0443,258.5464,0.7389,365.408,0.3959,681.9904,190.1234,183.5806,22.2453,117.2887,60.9781,22.8821
2344,海宁皮城,0.44,-25.42,9.58,48870.62,-26.29,32.59,61.1227,1499.2164,1.3385,7.68,35.1563,0.3427,787.8611,0.3987,677.2009,-7.9343,-28.1355,4.2164,16.0946,-25.4237,4.7936
2345,潮宏基,0.23,0.0,7.48,19464.84,0.47,9.41,39.2129,2068.1628,2.4472,12.9356,20.8726,0.7534,358.3754,0.7129,378.7347,0.7825,0.1986,6.0903,5.335,0.0,6.1474
2346,柘中股份,0.03,-86.36,0.77,1202.91,-87.81,4.59,25.5943,261.8038,0.5928,1.0121,266.7721,2.9705,90.8938,0.2369,1139.7214,-10.9868,-87.8081,7.5614,11.3639,-86.3636,7.5614
2347,,,,,,,4.92,34.4893,271.37,0.6039,0.5177,521.5376,0.4699,574.5903,0.239,1129.7071,0.0478,16.1321,1.1332,2.056,-41.8787,1.1359
2348,高乐股份,0.04,-59.08,3.07,3778.76,-18.18,10.78,28.801,350.2278,0.3697,1.9796,136.3912,4.0316,66.9709,0.5777,467.3706,7.0847,-18.3041,2.184,2.053,-59.0769,2.1889
2349,精华制药,0.27,43.57,5.45,11259.46,132.1,18.39,50.3728,611.9491,1.4559,2.8528,94.6439,1.3494,200.0889,0.6317,427.4181,28.4923,125.5173,38.2366,35.5589,43.5691,42.7095
2350,北京科锐,0.12,361.39,2.38,2608.33,361.48,2.27,24.8791,1148.3309,5.2608,1.6962,159.1793,2.3029,117.2435,0.8051,335.3621,32.6284,494.8027,6.9809,27.1802,361.39,4.9593
2351,漫步者,0.11,-58.81,3.65,6299.56,-18.88,13.21,33.1413,476.6853,0.8106,12.4255,21.7295,1.9967,135.2231,0.3294,819.6721,3.0968,-23.1547,2.6929,3.5311,-58.8077,1.8413
2352,顺丰控股,0.06,-66.67,2.09,1482.59,-29.21,3.31,16.6427,447.5741,1.9168,2.0969,128.7615,2.1762,124.0695,0.7516,359.2336,-14.3806,-29.2103,0.3791,-1.3276,-66.6667,0.3791
2353,杰瑞股份,0.11,-15.77,1.34,10487.73,-15.89,5.64,27.3044,1858.4685,1.9402,1.0606,254.5729,0.6244,432.4151,0.2488,1085.2089999999998,-2.4322,-20.3017,0.2199,-10.8635,-15.7692,0.7185
2354,天神娱乐,1.16,8.41,6.65,33854.2,39.42,25.84,55.1879,1309.9117,4.4846,3.0483,88.574,,,0.9745,277.0652,147.7641,41.1363,489.4051,305.7058,8.4112,487.5626
2355,兴民智通,0.08,100.0,1.96,3903.86,85.34,4.25,20.5511,917.1508,1.7853,2.9045,92.9592,0.8774,307.7274,0.5393,500.649,10.2991,179.4342,4.9505,10.325999999999999,100.0,2.0571
2356,,,,,,,8.54,43.6768,1526.6225,4.917,2.7539999999999996,98.0392,0.7543,357.9478,0.5837,462.5664,111.2972,195.976,22.4312,84.6973,110.05,10.1823
2357,富临运业,0.36,4.81,10.99,11132.06,4.83,12.32,30.7497,903.4722,2.8819,11.775,22.9299,75.131,3.5937,2.2669,119.1054,91.1957,5.7952,29.6286,93.8014,4.8111,22.6345
2358,森源电气,0.36,38.46,11.57,29562.86,40.58,13.36,25.6573,2211.3177,2.3783,1.3764,196.1639,1.8522,145.7726,0.46,586.9565,94.8489,37.1577,107.1861,69.567,38.4615,109.074
2359,齐星铁塔,-0.12,-1325.0,-5.58,-5105.75,-2295.36,-8.42,26.704,605.759,1.4533,1.1356,237.7598,1.9154,140.9627,0.6376,423.463,26.3449,-2369.5479,-4.4830000000000005,19.2266,-1325.0,-4.4759
2360,同德化工,0.13,-31.58,5.31,5216.3,-29.17,13.12,45.8496,397.3443,1.0148,5.0631,53.327,4.0562,66.5648,0.7463,361.7848,-17.4153,-25.9804,2.1872,0.982,-31.5789,1.6088
2361,神剑股份,0.12,-41.76,6.12,10761.93,31.42,11.27,25.4283,954.5249,1.1065,1.7327,155.8262,6.0072,44.9461,0.6155,438.6677,10.4062,31.2462,41.4403,37.33,-41.7639,41.5323
2362,汉王科技,0.07,-1247.54,2.0,1498.15,-1245.57,5.43,49.155,275.5228,1.2868,5.8885,45.8521,1.6416,164.4737,0.5159,523.3572,3.8377,,3.6239999999999997,3.4693,-1247.5410000000002,3.3219
2363,隆基机械,0.14,-17.65,3.07,5289.98,3.38,4.93,17.8072,1072.7883,2.7801,3.8539999999999996,70.0571,2.044,132.0939,0.8631,312.8259,-2.1316,5.1832,35.3285,10.3891,-17.6471,37.5661
2364,,,,,,,22.88,50.3282,576.2789,1.0225,0.9179999999999999,294.1176,1.0118,266.8512,0.3658,738.1083,11.1124,27.3665,107.6736,83.6247,31.5789,108.2107
2365,永安药业,0.27,170.3,4.43,5054.09,184.05,11.79,25.1824,428.4615,2.2912,5.2816,51.1209,6.5769,41.0528,0.7751,348.3421,2.6943,185.6957,4.0535,3.3569,170.3,4.1219
2366,台海核电,0.82,-456.52,22.41,35373.2,-600.11,44.3,69.135,798.4859,1.8418,2.2661,119.1474,0.2259,1195.2191,0.3755,719.0413,,,,,,
2367,康力电梯,0.49,10.15,14.02,36791.39,11.15,14.68,38.0713,2504.6079,3.1399,4.4591,60.5503,2.1461,125.8096,0.9259,291.6082,7.5533,11.886,56.7343,31.5123,10.1517,57.275
2368,太极股份,0.16,-15.79,3.01,6482.03,6.67,2.17,19.3312,2985.7270000000003,7.1841,1.5334,176.0793,4.8192,56.0259,0.8058,335.0707,18.4768,-0.9213,5.1304,7.1231,-15.7895,5.4304
2369,卓翼科技,0.02,-128.57,0.71,957.77,-129.92,0.48,10.2373,1994.5604,4.1209,4.1016,65.828,4.5701,59.0797,1.2719,212.2808,-27.1097,,-0.7482,-9.4517,-128.5714,-1.0302
2370,亚太药业,0.42,100.0,10.48,8553.25,98.36,14.42,39.5812,593.0433,2.2108,2.9637,91.1023,3.7110000000000003,72.7567,0.512,527.3438,98.6168,101.035,179.6989,196.0562,100.0,178.5903
2371,北方华创,0.15,39.18,2.58,6277.33,59.2,6.04,40.0986,1038.3228,2.267,1.5421,175.0859,0.6954,388.2657,0.3974,679.4162,98.6894,47.1063,64.6738,58.7137,39.1818,68.0999
2372,伟星新材,0.58,1.75,17.69,44395.97,34.71,20.69,47.5863,2145.1745,2.7654,10.6822,25.2757,2.5706,105.0338,1.0971,246.1034,17.1857,34.7141,12.1645,19.279,1.7544,12.1645
2373,千方科技,0.2,-53.49,7.21,22032.42,2.4,15.17,29.5916,1451.5145,1.3143,1.77,152.5424,1.3184,204.7937,0.3433,786.4841,29.9404,18.2698,182.30200000000002,110.6297,-53.4884,179.2148
2374,丽鹏股份,0.12,-42.86,4.11,9149.58,31.89,7.88,20.2341,1160.854,1.5006,2.9774,90.6831,0.8956,301.4739,0.5957,453.2483,30.8056,29.5086,17.955,24.5695,-42.8571,18.3135
2375,亚厦股份,0.2,-54.55,3.8,26738.02,-54.81,4.47,15.5548,5978.2122,4.4613,0.5315,507.9962,4.4797,60.2719,0.3927,687.5477,-20.9708,-54.33,2.0544,-9.1675,-54.5455,2.5192
2376,新北洋,0.23,27.78,6.73,13853.49,27.74,13.01,41.6979,1064.3088,1.6853,2.3608,114.368,1.8273,147.759,0.6487,416.217,33.829,31.8211,23.6212,26.2678,27.7778,23.7372
2377,国创高新,0.01,-59.2,0.4,309.75,-59.48,0.7,13.8426,441.037,1.0145,0.8669,311.4546,3.7957,71.1331,0.3922,688.4243,-55.5317,-59.8213,2.2521,-12.7005,-59.1954,2.4161
2378,章源钨业,0.01,-111.11,0.36,679.02,-108.54,0.76,7.1274,890.7638,0.9638,2.9051,92.94,1.5007,179.916,0.6775,398.524,,,,,,
2379,,,,,,,1.11,1.8064,671.2142,0.7245,1.9251,140.2525,12.2732,21.9992,0.4876,553.7326,-43.6285,2.6282,-8.8537,-18.3722,0.0,-8.8537
2380,,,,,,,16.68,43.3794,318.4967,1.3271,0.9705,278.2071,1.1644,231.8791,0.2457,1098.9011,18.2426,37.0359,99.60799999999999,76.8463,-40.2308,99.9435
2381,,,,,,,7.59,28.2662,790.0261,1.8437,1.4587,185.0963,2.2406,120.5034,0.5877,459.4181,7.5123,-42.025,48.8183,64.0578,-44.0,38.2753
2382,蓝帆医疗,0.3,-47.37,11.86,14785.02,5.36,15.22,28.9553,971.3105,1.9648,4.6308,58.3053,4.5407,59.4622,1.2189,221.5112,-14.1087,5.9935,9.9797,-1.5038,-47.3684,10.0368
2383,合众思壮,0.06,22.25,0.43,1137.75,25.61,1.99,48.0034,570.4755,2.3343,1.4217,189.9135,0.7315,369.1046,0.3488,774.0826,17.2058,23.706,97.4191,105.5058,22.2458,98.0948
2384,东山精密,0.17,161.6,5.34,14718.08,161.5,2.85,13.1191,5156.9317,6.0856,2.1545,125.3191,2.5261,106.8841,0.7521,358.9948,98.7975,142.8303,3.6566,126.538,161.5964,4.3764
2385,大北农,0.15,-8.05,6.75,59513.46,51.01,5.03,25.019000000000002,11822.7725,2.8831,9.2072,29.3249,5.479,49.2791,1.5991,168.845,1.4368,64.5875,43.2368,20.5972,-8.0482,46.6359
2386,天原集团,-0.07,-59.88,-1.22,-4866.74,-59.9,-0.55,5.9166,8817.847,13.128,35.7239,7.558,18.8817,14.2996,2.3205,116.3542,,,,,,
2387,黑牛食品,0.1,-130.05,6.37,4782.87,-130.04,32.68,26.1414,146.3376,0.3117,,,4.34,62.211999999999996,0.2353,1147.4713,-56.0936,,-35.9239,-50.3523,-130.0501,-35.9239
2388,新亚制程,0.02,42.86,1.37,784.23,43.45,1.47,17.4944,533.2282,1.3344,2.1784,123.9442,4.0734,66.2837,1.0024,269.3536,27.5869,34.2519,2.0472,32.3323,42.8571,1.1863
2389,南洋科技,0.14,16.67,2.91,9838.25,41.84,11.34,28.6115,866.9413,1.2211,2.6373,102.3774,2.7069,99.7451,0.6236,432.9699,31.9843,41.7444,3.9253,5.4309,16.6667,3.4209
2390,信邦制药,0.12,20.0,3.54,20000.18,52.69,5.35,21.0132,3733.313,2.1897,2.037,132.5479,3.986,67.7371,0.7639,353.4494,30.1122,44.1719,143.941,71.3277,20.0,151.96200000000002
2391,长青股份,0.38,-29.63,4.65,13509.68,-26.94,10.05,25.680999999999997,1343.5391,3.7373,2.8571,94.5014,1.7593,153.4701,0.8634,312.7172,0.2728,-26.8057,1.6373,12.6771,-29.6296,1.6931
2392,北京利尔,0.12,-2.5,4.81,14067.44,-2.24,10.06,36.5614,1398.1377,1.1665,1.0126,266.6403,1.8324,147.3477,0.3999,675.1688,2.5416,-2.3606,-1.6221,0.557,-2.5,-1.632
2393,力生制药,0.43,-33.85,2.65,7902.52,-33.74,12.43,55.8608,635.7064,3.4841,7.2735,37.1211,1.3917,194.0073,0.4544,594.1901,2.7313,-33.7424,0.1879,2.5669,-33.8462,0.1901
2394,联发股份,0.73,32.73,8.65,23590.93,32.69,8.65,21.348000000000003,2724.3378,8.4162,7.2481,37.2511,4.0182,67.1943,1.0202,264.654,3.7766,27.0655,5.55,8.1084,32.7273,6.3668
2395,双象股份,0.13,46.47,2.99,2412.6,46.51,3.21,14.3428,750.7357,4.1986,7.4353,36.3133,2.4261,111.2897,0.968,278.9256,5.3113,70.382,4.7187,0.8351,46.4712,3.3653
2396,星网锐捷,0.33,24.74,6.56,17612.4,27.35,5.27,42.3711,3336.2531,6.1884,3.695,73.0717,1.9505,138.42600000000002,0.8723,309.5265,29.6465,24.4858,13.0076,9.902000000000001,24.7423,10.7974
2397,梦洁股份,0.08,-8.29,4.05,5689.85,-7.64,6.79,48.9426,837.0346,1.2341,2.2217,121.5286,0.7955,339.4092,0.6581,410.272,-5.1127,-5.8445,7.8006,15.8112,-8.2879,7.2571
