code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg
869,,,,,,,22.15,67.4711,4649.7224,6.7833,27.0752,13.2963,0.6957,517.4644,1.2311,292.4214,11.8602,5.3766,10.7575,16.0676,4.8951,10.5789
875,吉电股份,0.08,57.42,3.1,11775.45,57.56,2.73,20.9208,4302.0219,2.9453,5.1214,70.2933,38.4873,9.3537,1.8927,190.2045,-9.4873,140.9438,4.2405,12.5745,57.4219,3.2108
876,新希望,1.06,-2.75,11.98,221104.77,9.47,3.59,6.9524,61519.6498,29.5183,149.8168,2.4029,14.4298,24.9484,5.9407,60.5989,-12.1301,13.249,10.2657,5.4366,-2.7523,9.4833
877,天山股份,-0.6,-305.72,-7.8,-52505.07,-307.95,-10.4,13.1417,5046.6504,5.7341,5.9029,60.986999999999995,6.5363,55.077,1.0979,327.8987,-22.8762,-362.8549,-8.0451,-5.0734,-305.7241,-5.877000000000001
878,云南铜业,0.02,-64.0,0.48,2595.43,-64.58,0.04,2.906,56655.5503,39.9997,103.1164,3.4912,7.4476,48.3377,4.8683,73.9478,-9.2123,-50.2686,-7.3069,-6.2796,-64.0,-4.9614
880,潍柴重机,0.11,-35.29,2.36,2992.76,-35.38,1.22,12.588,2435.2105,8.82,12.5291,28.7331,4.2261,85.1849,1.8198,197.8239,-20.844,-33.6924,2.5165,-2.4215,-35.2941,2.4474
881,,,,,,,-38.97,11.5884,2100.1073,6.7982,6.1478,58.5575,1.1196,321.5434,0.6986,515.3163,3.4714,-1342.8819,-58.0893,-18.4144,-1204.1667,-49.5591
882,华联股份,0.1,197.01,3.66,22089.23,197.22,18.53,31.3203,1191.7484,0.5353,26.927,13.3695,,,0.3862,932.1595,-20.535999999999998,197.5621,-0.6271,2.5652,197.00599999999997,2.763
883,湖北能源,0.29,38.1,10.45,157781.68,37.98,22.26,37.7543,7085.1197,1.3246,11.0115,32.6931,16.9186,21.2784,1.419,253.6998,-2.545,25.3275,55.9316,27.6594,38.0952,49.8747
885,同力水泥,0.08,-79.64,1.61,3608.93,-78.55,1.11,20.9658,3231.7778,6.8066,39.1001,9.2071,7.1961,50.0271,3.2239,111.666,-17.9308,-65.6445,3.7243,23.0671,-79.6356,0.9208
886,海南高速,-0.23,-549.02,-8.63,-22678.35,-549.6,-106.85,47.9657,212.2399,0.2146,8.7337,41.2196,0.1291,2788.5359999999996,0.1006,3578.5288,-29.1714,-549.5886,-8.2006,-4.3217,-549.0196,-8.232000000000001
887,中鼎股份,0.64,23.08,21.69,71370.59,25.97,10.9,30.7557,6543.0802,5.8656,4.9039,73.411,4.0034,89.9236,1.7637,204.1163,29.8181,27.6123,23.6404,37.6847,23.0769,25.0043
888,峨眉山A,0.37,-48.23,10.7,19624.82,3.56,18.41,40.6742,1065.5003,2.0221,53.1463,6.7738,6.5218,55.1995,1.4148,254.4529,7.2295,1.5533,7.9455,11.9445,-48.2274,8.4389
889,茂业通信,0.25,15.1,7.05,15360.32,55.54,6.93,22.3257,2215.8674,3.5634,8.3118,43.3119,6.6117,54.4489,1.7787,202.395,15.4095,55.6602,6.5892,20.7216,15.0979,6.8187
890,,,,,,,0.38,13.4782,1426.5421,3.7576,2.3598,152.5553,2.5522,141.0548,0.7569,475.6243,-8.0892,10.1864,0.9241,-4.2212,6.5693,0.5287
892,欢瑞世纪,0.0,-153.45,35.87,130.03,-154.38,9.67,50.7304,13.4358,0.0324,2.6617,135.2519,,,2.3152,155.4941,,,43.7457,182.2239,-153.4483,43.7457
893,东凌国际,0.09,-107.76,2.68,4265.86,-109.05,0.38,0.3528,11154.0551,14.7364,203.7501,1.7669,16.6293,21.6485,2.5166,143.0501,,,,,,
895,双汇发展,1.29,-29.77,27.24,425554.18,5.34,9.52,20.7696,44696.6676,13.5408,342.3835,1.0515,9.9689,36.1123,5.1238,70.2604,-2.1863,4.7683,8.1031,4.1034,-29.7745,8.3157
897,津滨发展,-0.12,-1936.51,-13.99,-18707.89,-1936.74,-25.26,35.6993,740.4712,0.4578,7.9271,45.4138,0.09699999999999999,3711.3402,0.1195,3012.5523,-59.3028,-194.8047,-16.8245,-8.8443,-1936.5079,-12.5099
898,鞍钢股份,-0.64,-596.09,-10.06,-459300.0,-594.94,-8.7,6.2359,52759.0,7.2923,35.6721,10.0919,5.2423,68.6721,2.1012,171.3307,-28.7483,-597.8355,-9.368,-2.9521,-596.0938,-9.4554
899,赣能股份,0.89,48.33,24.3,57455.9,48.15,22.5,36.7924,2552.6329,3.9473,9.094,39.5865,14.509,24.8122,3.2662,110.2198,-4.3615,48.1514,24.1341,0.3893,48.3333,24.6649
900,现代投资,0.56,36.59,8.43,56685.46,38.29,8.69,20.8544,6516.1408,6.4396,24.129,14.9198,46.945,7.6685,1.5835,227.3445,50.43899999999999,37.8254,6.8551,7.9444,36.5854,7.2751
901,航天科技,0.16,33.33,3.74,5080.9,61.06,2.8,20.5298,1810.0329,5.593,4.7792,75.3264,3.3248,108.2772,1.1634,309.4379,19.3416,74.3757,4.8747,0.1038,33.3333,3.465
902,新洋丰,1.18,8.26,19.68,74762.87,30.91,7.77,18.7731,9619.0844,14.5915,275.6138,1.3062,5.2935,68.0079,2.8487,126.3734,15.1679,32.1604,71.3354,34.4066,8.2569,71.4865
903,云内动力,0.22,-5.98,4.88,17551.51,8.81,6.19,16.7024,2831.7928,3.5441,5.2706,68.3034,3.0954,116.3016,0.7185,501.0438,16.9677,10.5013,3.6704,10.6269,-5.9829,3.6937
905,厦门港务,0.49,-9.26,9.73,25808.97,-9.97,3.55,5.2033,7261.1503,13.6744,9.9001,36.3633,19.2514,18.6999,3.1618,113.8592,-3.2147,-10.6872,8.4008,1.4951,-9.2593,9.218
906,浙商中拓,0.25,13.64,6.78,8615.0,16.58,0.4,2.9282,21023.5786,53.5042,20.0961,17.9139,17.9845,20.0172,4.4233,81.3872,-4.8339,-1.4915,22.956999999999997,10.0694,13.6364,45.2486
908,景峰医药,0.41,-25.45,17.36,32410.17,29.11,13.18,81.1504,2459.0387,3.0745,5.0053,71.9238,3.202,112.4297,1.6367,219.9548,25.6259,43.8107,126.1927,79.8856,-25.4545,121.5334
909,数源科技,0.1,-16.67,3.92,2818.03,-19.76,1.2,-3.3385,2345.6814,7.9785,13.1586,27.3585,0.6875,523.6364,0.5336,674.6627,49.966,-44.8729,-0.3332,-14.0423,-16.6667,1.3729
910,大亚圣象,0.6,93.55,11.5,31789.73,94.37,4.14,28.982,7676.7019,14.5529,11.4227,31.5162,2.5911,138.9371,1.6234,221.7568,-9.0403,42.5437,-21.3636,-20.9247,93.5484,-12.1126
911,南宁糖业,0.19,-119.0,4.41,5985.34,-120.88,1.9,14.7556,3138.4234,9.684,6.2057,58.0112,6.65,54.1353,1.0629,338.69599999999997,16.545,,37.6241,25.7967,-119.0,49.315
912,泸天化,0.03,-101.6,2.36,1827.14,-101.6,0.6,9.4175,3027.8053,5.1757,43.802,8.2188,3.8815,92.7476,1.6536,217.7068,-24.3719,,-36.013000000000005,-34.4601,-101.5999,-1.4613
913,,,,,,,-6.08,18.9681,2139.3151,4.7169,3.3155,108.5809,1.8909,190.3855,1.0731,335.4767,-10.9995,,-3.1164,-5.667999999999999,-32.5581,-3.5391
915,山大华特,0.85,-29.75,14.75,15245.61,-29.87,12.36,62.2966,1232.9663,6.8401,6.2595,57.5126,4.239,84.9257,1.1384,316.2333,-10.2616,-32.3106,13.3122,6.4586,-29.7521,13.892999999999999
916,华北高速,0.12,-40.3,3.09,13580.29,-40.31,14.56,43.3101,932.6654,0.8556,4.3684,82.41,239.7095,1.5018,0.6339,567.9129,31.5046,-38.1498,3.2377,-0.5513,-40.2971,2.928
917,电广传媒,0.27,17.39,3.73,38135.32,14.68,6.37,31.1981,5985.3486,4.2223,16.1917,22.2336,2.2036,163.369,1.0092,356.7182,9.3439,22.2764,13.1221,27.7618,17.3913,9.863999999999999
918,嘉凯城,-1.3,-6290.48,-74.38,-234344.28,-6252.24,-57.78,-0.4474,4055.6549,2.2479,4.5575,78.9907,0.1374,2620.0873,0.1182,3045.6853,-51.9975,,-44.8318,-5.5518,-6290.4762,-53.853
919,金陵药业,0.41,5.55,8.74,20810.93,5.54,6.46,21.9655,3221.3754,6.3916,7.3366,49.0691,6.0949,59.0658,1.3980000000000001,257.5107,16.2137,6.8695,6.3086,6.2956,5.547000000000001,5.3209
920,,,,,,,9.29,44.047,904.5936,2.1435,20.9121,17.2149,4.0799,88.2375,1.7937,200.7025,-56.1328,-49.7922,-1.3906,6.4277,-53.4884,-4.0554
921,海信科龙,0.43,-14.0,15.49,58033.51,-13.7,2.47,21.4338,23471.6029,17.224,11.5314,31.2191,7.1117,50.6208,2.8324,127.1007,-11.5428,-23.5041,13.5317,7.7338,-14.0,16.9344
922,*ST佳电,-0.78,-7900.0,-21.35,-44697.0,-8009.96,-29.69,2.376,1505.0263,2.7682,1.6747,214.9639,1.9536,184.2752,0.5539999999999999,649.8195,-26.6589,-8009.964,-19.2891,-17.8589,-7900.0,-19.2891
923,河北宣工,0.0,-101.1,0.16,69.76,-100.97,0.27,21.7886,254.8512,1.2871,0.8425,427.2997,0.4924,731.1129,0.3051,1179.941,4.6182,,-6.2777,-0.2998,-101.0989,-6.2777
925,众合科技,0.11,175.0,3.0,3416.24,181.43,1.86,20.8562,1835.3010000000002,5.662999999999999,1.6472,218.5527,5.585,64.4584,0.8167,440.7983,3.821,36.9104,31.8495,21.1991,175.0,31.2167
926,福星股份,0.66,-33.33,7.08,46887.03,-33.48,5.83,24.866999999999997,8028.8697,11.2708,16.6034,21.6823,0.4045,889.9876,0.2975,1210.0839999999998,20.0768,-14.3681,34.2238,36.8898,-33.3333,30.0465
927,一汽夏利,0.01,-101.09,1.18,1805.19,-101.09,0.53,-13.1044,3404.2689,2.1341,94.6859,3.802,6.9622,51.7078,1.8577,193.78799999999998,5.3417,,1.1095,-13.2246,-101.0864,1.203
928,中钢国际,0.73,114.2,18.09,47018.42,157.67,4.82,14.0794,9751.282,15.1756,1.6551,217.5095,5.8306,61.7432,0.853,422.0399,-11.8435,154.7514,19.3006,25.5506,114.1979,19.6424
929,兰州黄河,0.37,-11.66,9.56,6882.16,-11.66,9.8,34.7697,701.872,3.7782,45.5217,7.9083,1.3511,266.4496,0.6084,591.716,-11.7935,-26.4854,7.0089,4.292,-11.6595,10.04
930,中粮生化,-1.47,-4074.05,-65.73,-141803.68,-4124.88,-21.96,-0.3866,6457.2834,6.6955,17.8675,20.1483,6.4718,55.6259,3.2261,111.5898,-9.7287,-4832.2099,-49.2958,-17.7149,-4074.0541,-50.3067
931,中关村,0.22,997.55,21.09,15108.87,998.75,14.01,42.5424,1078.0263,1.5974,2.3377,153.9975,0.6112,589.0052,0.5835,616.9666,-64.4708,1018.3526,25.9921,10.1833,997.549,28.0736
932,,,,,,,-7.14,2.8122,41405.5278,13.7302,19.0578,18.8899,5.0529,71.2462,1.6292,220.9673,-25.5293,-2842.3912,-27.3859,4.6625,-4072.4696,-28.8245
933,神火股份,-0.88,356.25,-27.75,-167268.86,356.36,-9.52,6.9697,17558.2219,9.2387,36.201,9.9445,3.7301,96.5122,1.162,309.8107,-26.7404,,-17.3774,-1.3652,356.2468,-23.3206
935,四川双马,-0.16,-420.0,-4.21,-11372.5,-445.21,-5.75,10.5397,1974.5663,2.5864,7.3522,48.9649,12.5445,28.6978,2.3248,154.852,-1.0961,-163.7142,-3.9936,15.8101,-420.0,28.717
936,华西股份,0.11,37.5,3.53,8580.33,52.38,4.26,8.7175,2012.9541,2.2719,11.9386,30.1543,4.1293,87.1818,1.2237,294.1898,-2.5781,43.3014,24.1914,12.0748,37.5,25.0252
937,,,,,,,2.8,12.1185,12537.0102,3.5479,2.778,129.5896,9.9534,36.1685,0.8875,405.6338,-31.3298,,-3.8461,-2.4337,916.3265,-0.0613
938,紫光股份,0.74,20.79,6.92,15215.56,20.93,1.13,4.5268,13349.9048,64.7802,9.6416,37.3382,12.8523,28.0106,3.8277,94.0513,19.7847,17.6051,28.1049,34.553000000000004,20.7856,34.0058
939,凯迪生态,0.28,27.27,5.64,38857.92,89.29,11.11,29.6522,3495.6763,2.3191,1.9619,183.4956,1.1322,317.965,0.5446,661.0356,22.7102,70.2986,135.5836,131.9465,27.2727,165.9575
948,南天信息,0.08,56.88,1.3,1856.2,56.71,0.86,24.3567,2138.0144,8.6697,5.5496,64.8695,3.8682,93.0665,1.1963,300.9279,16.9128,100.4177,1.1011,0.0529,56.875,0.7888
949,新乡化纤,0.13,33.0,5.64,13830.84,52.72,4.51,16.0577,3066.2576,2.9849,17.7565,20.2743,3.0096,119.6172,1.7382,207.1108,7.9363,52.6128,4.4578,11.4041,33.004,4.4728
950,,,,,,,-11.03,7.1375,3326.4697,5.5552,77.3933,4.6516,9.1485,39.3507,2.7612,130.3781,12.0509,,-17.4281,-10.8932,1.6667,-17.5013
951,中国重汽,0.66,-35.92,6.21,27851.99,-35.42,1.43,10.2472,19363.6576,46.167,4.7021,76.5615,7.3843,48.7521,1.3396,268.7369,-18.8649,-39.4189,4.5094,1.5976,-35.9223,3.4591
952,广济药业,0.08,-109.55,4.11,2092.15,-109.56,3.73,32.3108,560.3555,2.2262,10.4332,34.5052,3.0302,118.804,1.2306,292.5402,15.3332,,1.665,2.4172,-109.5512,2.8143
953,*ST河化,-0.36,-700.5,-57.5,-10701.35,-700.04,-17.17,-0.5167,622.8982,2.1182,4.1201,87.3765,3.7052,97.1607,0.7892,456.1581,12.1756,-700.0433,-54.8333,-11.5405,-700.495,-54.8333
955,欣龙控股,-0.15,-1804.55,-11.76,-7685.81,-1677.05,-25.34,10.8805,303.2352,0.5632,9.1088,39.5222,4.065,88.5609,0.7518,478.8508,16.6722,-1746.0334,-6.8812,9.1062,-1804.5455,-8.4785
957,中通客车,1.58,35.04,28.05,39927.0,42.8,5.61,19.7961,7113.9759,23.997,3.1603,113.9132,13.7215,26.2362,1.699,211.8893,96.9551,37.6163,99.9492,66.9962,35.0427,100.9022
958,,,,,,,17.39,31.5638,2560.4093,5.2967,10.6632,33.760999999999996,27.6529,13.0185,3.7042,97.18700000000001,229.2099,126.2416,179.3262,142.0849,102.5,172.8415
959,,,,,,,-6.37,1.3229,17843.2328,3.3734,32.5782,11.0503,4.5222,79.6073,3.3680000000000003,106.8884,-25.6075,,-3.8346,8.1112,-1921.1864,-1.0302
960,锡业股份,-1.34,-4557.67,-22.62,-196862.73,-5809.64,-6.33,3.4178,31079.1983,21.1127,69.8503,5.1539,6.5408,55.0391,3.3637,107.025,18.9241,-4845.6766,22.2732,22.2133,-4557.6667,9.1257
961,中南建设,0.3,-63.41,3.93,35133.97,-63.37,1.71,21.5841,20449.6552,17.5106,3.3634,107.0345,0.2619,1374.5704,0.2476,1453.9579999999999,-6.1602,-52.8506,2.6710000000000003,14.174000000000001,-63.4146,2.5234
962,东方钽业,-1.45,89.25,-36.04,-63713.43,89.25,-58.93,-11.9229,1081.0115,2.4522,2.7502,130.8996,1.2956,277.8635,0.6107,589.4875,-55.9238,,-30.2757,-22.934,89.2497,-30.3605
963,华东医药,2.53,45.4,42.98,109691.24,44.97,5.04,23.9771,21727.3835,50.0561,6.4464,55.8451,7.7959,46.1781,2.7287,131.931,14.6722,22.2125,28.7734,26.7562,45.4023,31.0559
965,,,,,,,14.3,31.5259,1306.3074,1.2947,433.8058,0.8299,0.33299999999999996,1081.0811,0.2646,1360.5442,-17.3012,-29.5237,3.6593,28.8882,-36.6667,3.6593
966,长源电力,1.72,37.96,34.54,95223.88,37.96,15.55,32.1863,6121.2667,11.0463,9.5675,37.6274,12.0751,29.8134,4.968,72.4638,-7.1948,20.691999999999997,35.9926,-7.7994,37.9576,41.0732
967,,,,,,,3.68,15.7934,3042.6027,6.2743,1.892,190.2748,6.7396,53.4156,1.1109,324.0616,0.7794,56.5072,135.8732,115.0081,45.4545,142.0632
968,蓝焰控股,-3.05,57.4,-152.92,-156599.12,57.4,-94.63,-40.9053,1654.8371,3.2211,4.7313,76.089,9.9584,36.1504,0.5182,694.7125,-3.9884,,-74.3703,-18.9664,57.3996,-88.2178
969,安泰科技,0.1,-146.12,2.78,8758.8,-146.13,2.33,14.5864,3758.6635,4.3563,4.1135,87.5167,2.9286,122.9256,0.9708,370.8282,-9.554,,3.1299,7.6829,-146.1154,5.0517
970,中科三环,0.26,-7.14,7.23,27476.35,-7.2,7.84,23.4163,3502.3458,3.2879,3.9237,91.7501,2.7741,129.7718,0.8782,409.9294,-9.8522,-4.1606,4.8088,-1.2131,-7.1429,4.9645
971,高升控股,0.01,-50.0,0.86,260.19,-36.56,1.65,34.2082,157.406,0.3681,3.5181,102.32799999999999,6.7297,53.4942,0.7417,485.3714,199.6972,-36.5627,6728.7543,1281.4278,-50.0,6728.7543
972,*ST中基,-0.06,-528.77,-4.57,-4830.86,-528.65,-7.07,9.2443,682.8967,0.8854,5.2066,69.143,1.2316,292.3027,0.6365,565.5931,63.8537,-154.6943,34.2488,33.4251,-528.7671,31.5077
973,佛塑科技,0.09,12.5,4.1,8270.18,3.19,2.86,18.3281,2886.9225,2.9841,13.6992,26.2789,2.2147,162.5502,1.3885,259.2726,5.6907,12.4506,4.5889,-6.4162,12.5,3.7622
975,银泰资源,0.23,-8.27,6.63,24791.34,-8.35,33.91,78.0,730.8803,0.6757,,,1.6473,218.5394,0.47200000000000003,762.7119,0.6553,-7.966,-0.0624,-0.7294,-8.2665,-0.3507
976,春晖股份,0.03,-108.33,6.74,1553.37,-107.34,2.34,6.7439,662.7142,1.1296,34.0466,10.5737,6.6399,54.2177,2.1615,166.551,-36.6663,,6.8653,6.0378,-108.3333,6.9713
977,浪潮信息,0.47,-34.56,17.43,44920.14,32.59,4.43,15.4803,10123.0004,10.5478,7.3644,48.8838,4.1296,87.1755,1.8086,199.049,38.5453,31.9471,21.6861,31.4497,-34.5589,21.2642
978,桂林旅游,0.08,-27.19,2.03,2988.8,-27.48,5.97,44.5842,499.9962,1.3884,1.7762,202.6799,3.5156,102.4007,0.7757,464.0969,-49.5654,-45.0225,-0.0773,-6.8375,-27.193,0.9341
979,中弘股份,0.06,-60.0,5.01,28698.63,-1.51,22.24,38.1847,1290.1218,0.2798,1.2253,293.8056,0.066,5454.5455,0.0746,4825.7373,-48.0831,-0.6363,3.8247,12.5404,-60.0,4.1794
980,众泰汽车,0.11,37.5,2.94,6032.94,43.75,3.71,20.2152,1625.8662,3.0784,2.9069,123.8433,2.0694,173.9635,0.657,547.9452,46.2925,43.9334,2.9612,17.1786,37.5,2.9625
981,银亿股份,0.2,-71.83,10.63,52711.71,-13.84,6.23,22.0633,8459.4604,3.2826,43.5737,8.2619,0.3724,966.7025,0.3831,939.7024,33.9871,-27.7705,8.5921,-6.7403,-71.831,8.9157
982,*ST中绒,-0.48,-1060.0,-23.09,-87435.72,-1103.48,-27.52,12.1012,3177.1169,1.7601,3.1741,113.41799999999999,0.8841,407.1938,0.4428,813.0081,2.371,-1079.461,-20.2913,6.7194,-1060.0,-20.3094
983,西山煤电,0.04,-48.33,0.88,14104.77,-48.37,0.75,32.3569,18658.2684,5.921,4.2015,85.6837,4.692,76.7263,1.3684,263.08099999999996,-23.5032,-39.8211,1.4804,8.37,-48.3276,1.2699
985,大庆华科,-0.13,-221.04,-3.41,-1663.09,-219.5,-2.1,10.9592,789.5827,6.0906,440.0399,0.8181,15.73,22.8862,5.3138,67.7481,-44.5067,-219.4957,-3.9474,-4.3459,-221.0428,-3.9474
987,越秀金控,0.64,-12.33,10.56,22906.49,-12.8,8.16,25.0806,2804.2906,7.8123,5972.5243,0.0603,17.3198,20.7855,1.0676,337.2049,-16.604,-12.8155,2.279,-3.6752,-12.3288,2.2811
988,华工科技,0.17,-10.53,5.23,15083.04,-10.41,5.75,25.1145,2619.5531,2.9396,2.5717,139.9852,2.6004,138.4402,0.8691,414.2216,11.3127,-10.5779,4.3603,6.7006,-10.5263,4.513
989,九芝堂,1.03,24.1,30.1,47103.15,91.68,54.04,79.1659,871.5127,1.1528,6.942,51.8583,0.4803,749.5315,0.493,730.2231,-37.9861,91.5195,135.3895,108.01,24.0964,135.4838
990,诚志股份,0.31,36.24,5.1,12107.85,65.35,2.99,10.5515,4042.4537,10.4271,4.1643,86.4491,16.069000000000003,22.4034,1.6632,216.4502,0.7878,92.2919,11.9869,25.6956,36.2445,4.9431
993,闽东电力,0.06,-14.29,1.46,2290.52,-11.91,2.51,46.041000000000004,910.1347,2.44,14.4576,24.9004,0.5792,621.547,0.6813,528.4016,-21.5032,-26.8124,0.9525,-11.315,-14.2857,1.5467
995,皇台酒业,0.01,-104.55,1.34,134.41,-103.42,1.28,58.9161,104.5199,0.5891,23.94,15.0376,0.2207,1631.1735,0.3507,1026.5184,82.5095,,4.9842,8.1699,-104.5455,4.9842
996,中国中期,0.04,3.63,1.69,984.92,3.63,11.63,5.3607,84.632,0.3679,51.2581,7.0233,4.0325,89.2746,1.1009,327.0052,1.9679,3.0979,1.6634,3.5422,3.6319999999999997,1.705
997,新大陆,0.37,-31.48,17.11,33592.49,21.82,11.03,37.6342,3045.2754,3.2444,5.4322,66.2715,1.1808,304.878,0.8363,430.4675,36.2261,21.7319,19.762999999999998,29.2614,-31.4815,17.0969
998,隆平高科,0.49,34.84,23.01,49106.7,35.65,24.24,39.4671,2025.8247,2.0337,7.1886,50.0793,0.9813,366.8603,0.8184,439.8827,11.5896,43.4532,21.4544,22.3748,34.8376,23.0188
999,华润三九,1.28,20.75,17.33,124922.65,20.59,15.81,61.1778,7900.1896,8.0704,11.0516,32.5745,3.4678,103.8122,1.5286,235.5096,8.57,18.8927,9.7008,12.6745,20.7547,12.008
1696,宗申动力,0.33,0.88,11.0,38122.75,1.6,8.42,18.3116,4524.8011,3.9516,7.9494,45.2864,10.6221,33.8916,1.058,340.2647,1.9607,4.2684,11.1612,12.1341,0.8788,10.64
1896,豫能控股,0.65,51.2,15.54,55990.83,51.18,15.31,36.6903,3655.5242,4.274,7.8108,46.09,11.386,31.6178,1.4808,243.1118,8.9266,32.589,19.0023,8.1857,51.2009,16.8368
1979,招商蛇口,0.88,52.05,27.96,485033.18,51.36,9.85,37.677,49222.415,6.65,521.3789,0.6905,0.2763,1302.9316,0.2976,1209.6774,8.2146,22.1812,36.925,25.3386,52.0517,177.3497
2001,新和成,0.37,-50.0,5.74,40206.78,-50.24,10.51,27.2188,3822.5429999999997,3.5104,4.8989,73.4859,2.3938,150.3885,0.7388,487.2767,-8.2048,-51.7554,0.5433,6.5817,-50.0,0.4737
2002,鸿达兴业,0.57,40.77,15.28,51908.51,49.57,13.62,30.6308,3809.9826,3.9195,5.872000000000001,61.3079,7.9769,45.1303,1.3299,270.697,14.7582,55.5899,48.0173,19.309,40.7717,46.7776
2003,伟星股份,0.61,-12.86,13.76,24758.18,4.91,13.21,40.4948,1873.719,4.595,10.5096,34.2544,5.5327,65.0677,2.0077,179.3097,1.3572,6.0003,3.2098,1.0332,-12.8571,3.2003
2004,,,,,,,10.31,34.561,6174.3057,3.0342,4.8365,74.434,3.7502,95.9949,0.8220000000000001,437.9562,26.8687,47.27,81.6215,45.2696,-49.2537,70.7973
2005,,,,,,,0.44,16.9208,4506.3569,3.2271,3.1756,113.3644,3.0264,118.9532,0.8476,424.7286,8.4632,5.7836,1.7572,3.8299,30.2752,-0.5487
2006,精功科技,0.03,0.0,1.85,1586.32,25.95,2.43,25.8879,651.3342,1.431,2.9803,120.7932,1.8983,189.6434,0.6007,599.3008,-27.7794,45.75899999999999,2.909,-6.2776,0.0,2.0596
2007,华兰生物,1.01,9.37,16.72,58911.89,9.42,40.02,57.9457,1471.7633,2.5318,10.5515,34.1184,1.1543,311.8773,0.5708,630.6938,18.3577,8.0537,6.832999999999999,6.6812,9.3676,7.5114
2008,大族激光,0.71,5.97,16.99,74695.15,5.57,13.36,37.8525,5587.3447,5.254,3.2563,110.5549,2.2124,162.7192,1.2078,298.0626,0.3908,4.1408,13.7031,5.3679,5.9701,14.9217
2009,天奇股份,0.27,-10.0,5.92,9864.65,3.1,4.53,22.3978,2174.7916,5.9611,2.3025,156.3518,2.2889,157.2808,0.7544,477.2004,22.0992,29.2958,25.1275,17.9557,-10.0,22.4329
2010,传化智联,0.2,-54.55,18.28,55062.91,159.32,10.31,24.3706,5340.3404,1.6392,9.6501,37.3053,8.2932,43.4091,0.8001,449.9438,6.1707,114.8597,415.6543,230.9271,-54.5455,489.876
2011,盾安环境,0.1,-33.33,2.28,8213.07,-34.93,1.4,18.5316,5858.8608,6.9464,5.0724,70.9723,4.978,72.3182,1.4152,254.38099999999997,-11.2489,-35.6373,5.6594,-0.4316,-33.3333,5.9969
2012,,,,,,,2.16,27.3233,892.5006,1.9085,3.9283,91.6427,2.7742,129.7671,1.1332,317.6844,-4.3158,-44.7752,0.3388,2.3997,-55.5556,1.6482
2013,中航机电,0.53,0.0,9.93,48920.64,28.09,6.67,24.1916,7328.1507,7.8698,1.5562,231.3327,1.9542,184.2186,0.6486,555.0416,-3.0949,25.0699,12.7225,6.9017,0.0,11.0615
2014,永新股份,0.55,17.02,11.54,17853.9,15.57,10.0,21.2377,1783.8678,5.476,6.0069,59.9311,5.5979,64.3098,1.4333,251.1686,6.9175,18.7618,4.6171,5.7077,17.0213,4.4414
2015,霞客环保,0.27,-106.25,,10888.2,-110.5,27.69,8.0653,393.1816,0.9812,6.1694,58.3525,5.8457,61.5837,1.808,199.115,-65.975,,,-24.2206,-106.25,-150.1397
2016,,,,,,,4.73,30.43,1349.0179999999998,1.6673,387.8307,0.9282,0.2932,1227.8308,0.3145,1144.6741,220.3915,790.1749,-1.4341,11.3327,258.3333,8.7203
2017,东信和平,0.19,-7.16,8.17,6431.77,11.73,4.46,25.1771,1439.348,4.1533,8.6966,41.3955,2.4681,145.8612,1.2255,293.7576,11.8357,19.5656,8.9593,-1.8857,-7.1572,8.2009
2018,华信国际,0.13,44.44,5.3,15813.19,48.22,1.98,4.5915,7983.3346,6.6591,4.3008,83.7054,51.5787,6.9796,2.7621,130.3356,47.3593,83.9839,13.1713,77.5985,44.4444,7.3853
2019,亿帆医药,0.82,-5.75,13.29,36057.35,51.56,14.8,40.3915,2434.9298,5.5299,5.534,65.0524,4.4542,80.8226,1.7752,202.7941,44.5076,52.1242,13.2533,36.3466,-5.7471,12.3389
2020,京新药业,0.58,46.1,11.34,16604.44,55.07,11.72,50.643,1415.6964,4.9421,6.1724,58.3242,3.2433,110.9981,1.1005,327.124,14.5853,55.6002,61.6332,42.3911,46.0957,58.5142
2021,中捷资源,-0.62,-12500.0,-35.2,-42802.83,-14293.67,-58.87,11.7062,727.0622,1.057,2.9889,120.4456,1.7641,204.0701,0.3594,1001.6694,-35.2779,-4630.7062,-33.2785,-59.6728,-12500.0,-28.8345
2022,科华生物,0.42,-29.79,13.89,21062.49,-27.86,18.22,42.1526,1155.7833,2.2548,5.6241,64.0102,2.3145,155.5412,1.0413,345.7217,-5.0992,-30.0767,36.1255,44.9618,-29.7926,33.2056
2023,海特高新,0.06,-87.23,1.92,3965.32,-74.9,9.25,56.67100000000001,428.5268,0.5662,1.0221,352.216,1.0315,349.0063,0.2883,1248.6993,-14.6023,-83.2069,117.7271,53.8206,-87.234,97.4227
2024,苏宁云商,0.12,0.0,2.87,87250.4,0.64,0.64,14.4351,135547.633,18.3593,218.4146,1.6482,7.7209,46.6267,2.5242,142.6194,24.4409,-8.0465,8.0857,7.1562,0.0,4.1005
