code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,earnings,fluctuate
300116,坚瑞沃能,-0.0,-109.52,-0.13,-127.87,-114.07,-0.57,22.8054,223.1319,0.446,0.6829,263.5818,0.6603,272.6034,0.2475,727.2727,19.7742,-110.415,4.3768,9.1717,-109.5238,3.4858,0.0,20.0
300117,,,,,,,3.56,16.3459,823.4607,1.1488,1.1408,157.784,0.3391,530.8169,0.239,753.1381,-9.1494,-15.3128,3.9563,7.855,-45.4545,3.9563,0.0,30.0
300118,东方日升,0.74,365.64,14.71,47999.22,365.72,15.02,20.8241,3194.4902,4.7354,1.3066,137.7621,1.6936,106.2825,0.4807,374.4539,97.7187,338.5184,29.7956,52.0829,365.6368,29.279,-10.0,20.0
300119,瑞普生物,0.13,7.43,3.12,5065.22,7.4,11.25,54.8833,450.0981,1.1566,1.4076,127.8772,1.0951,164.3686,0.5026,358.1377,34.3774,24.9666,-1.8289,2.593,7.4257,-1.4229,20.0,30.0
300120,经纬电材,0.04,26.99,1.27,750.72,26.44,2.13,10.5836,351.7025,1.7171,3.648,49.3421,6.3975,28.136,0.9887,182.0572,46.7431,-1.8686,8.6803,19.1281,26.9896,-0.3511,-10.0,10.0
300121,阳谷华泰,0.21,209.55,11.46,5997.27,220.91,11.35,27.5597,528.3826,1.8269,1.6821,107.0091,2.9138,61.775,0.6907,260.6052,29.6998,220.9127,11.8726,3.9734,209.5522,11.8726,20.0,30.0
300122,智飞生物,0.01,-92.86,0.48,1203.89,-88.87,6.54,91.0129,183.944,0.1149,0.5828,308.8538,0.1513,1189.6894,0.1428,1260.5042,-52.1748,-88.8655,0.5182,-0.9085,-92.8571,0.5182,-0.0,20.0
300123,,,,,,,2.19,24.7075,246.907,0.8658,1.6525,108.9259,0.4872,369.4581,0.2818,638.7509,42.8212,,1.1256,25.1771,-173.0769,1.004,0.0,20.0
300124,汇川技术,0.24,-42.86,9.32,38864.67,17.72,26.53,49.1057,1464.7665,0.9134,1.7555,102.5349,1.1623,154.8654,0.3183,565.5042,31.7485,17.666,14.6549,21.1553,-42.8571,14.0269,10.0,20.0
300125,易世达,-0.2,17.65,-2.14,-2320.29,18.22,-46.85,17.9581,49.5206,0.4196,0.411,437.9562,0.1869,963.0819,0.0505,3564.3564,,,,,,,20.0,20.0
300126,,,,,,,2.88,23.3843,297.5636,0.9713,1.0248,175.644,1.5544,115.8003,0.3489,515.9071,-15.7522,-42.7601,0.8366,5.2369,-54.4715,0.8485,-10.0,20.0
300127,银河磁体,0.16,45.45,4.99,5255.26,42.77,27.25,38.0105,192.8275,0.5967,1.7454,103.1282,1.2504,143.9539,0.2174,827.9669,8.1208,42.3719,4.3804,4.4187,45.4545,4.4407,-0.0,20.0
300128,,,,,,,-3.35,8.3433,1068.4187,2.2284,1.7623,102.1392,3.2216,55.8729,0.746,241.2869,-27.288,,-11.7783,-16.6649,488.9764,-12.3542,-10.0,30.0
300129,泰胜风能,0.15,25.0,5.3,10688.47,40.64,19.87,37.53,537.8419,0.7352,0.7652,235.2326,0.5494,327.6301,0.2664,675.6757,-22.2882,35.8986,17.2919,3.9927,25.0,31.6868,10.0,20.0
300130,新国都,0.15,0.0,2.68,3435.34,-2.4,6.4,39.3981,536.0857,2.2787,1.2577,143.1184,1.6339,110.1659,0.4763,377.9131,56.1487,-3.2691,11.1226,61.0603,0.0,11.1082,-10.0,20.0
300131,英唐智控,0.09,911.83,5.81,10068.59,2579.28,6.98,9.9606,1442.1599,1.3484,2.1574,83.4338,2.9617,60.7759,0.8895,202.3609,1196.3316,2380.3011,216.4776,287.2452,911.828,247.6822,-10.0,20.0
300132,青松股份,0.03,88.11,2.21,1343.21,88.61,5.02,19.6397,267.3234,0.6926,3.784,47.5687,1.6843,106.8693,0.6435,279.7203,-5.4219,88.6126,3.0101,-33.7136,88.1081,3.0101,30.0,50.0
300133,华策影视,0.16,-27.27,4.48,27146.43,24.3,17.53,33.5169,1548.2474,0.8864,0.7190000000000001,250.3477,0.5579,322.6385,0.2402,749.3755,67.1663,26.0732,66.8149,76.635,-27.2727,66.8823,-10.0,20.0
300134,大富科技,0.07,-12.5,1.93,4817.88,-6.66,4.08,22.2304,1178.2382,1.8048,1.9352,93.0136,2.1816,82.5083,0.8028,224.2152,20.0628,-3.5433,-1.2785,15.5557,-12.5,-1.5182,-10.0,20.0
300135,宝利国际,0.02,-38.24,1.66,1926.35,-38.83,3.69,16.6072,521.6677,0.5660000000000001,0.8104,222.1125,2.7533,65.3761,0.2602,691.7756,-16.1404,-34.6182,1.1973,-27.0589,-38.2353,1.325,-0.0,10.0
300136,信维通信,0.17,31.52,11.18,16415.08,131.13,21.26,34.2291,771.7894,0.8061,1.4463,124.4555,4.0607,44.3273,0.7333,245.4657,50.7469,126.418,110.7834,82.4655,31.5184,108.6796,30.0,50.0
300137,,,,,,,11.93,45.6319,362.5629,1.0527,1.1863,151.7323,0.7288,246.9813,0.3339,539.0836,33.789,29.7918,5.6763,3.8528,26.0,5.1598,10.0,20.0
300138,晨光生物,0.2,-13.54,3.53,5102.89,25.3,4.87,12.9026,1045.88,3.9902,7.2112,24.9612,1.4049,128.123,0.8059,223.3528,54.3714,42.2204,42.5397,37.7799,-13.5362,41.645,10.0,20.0
300139,,,,,,,7.73,27.8311,94.3828,0.3444,0.3947,456.0426,0.4347,414.0787,0.1518,1185.7708,-22.4272,-99.3831,2.5182,0.7904,-78.5714,3.4560000000000004,10.0,20.0
300140,中环装备,-0.01,-521.43,-0.19,-144.64,-536.77,-1.18,33.2801,122.3634,0.5014,0.6778,265.5651,0.9161,196.4851,0.187,962.5668,9.7549,19.8782,0.2325,4.3836,-521.4286,-0.9899,-10.0,20.0
300141,和顺电气,0.01,-90.0,0.35,219.84,-86.83,1.75,33.5047,125.3495,0.7507,0.496,362.9032,0.7859999999999999,229.0076,0.1789,1006.1487,-14.4374,-85.525,1.7492,16.8595,-90.0,0.01,-20.0,30.0
300142,,,,,,,-55.25,39.7028,292.9933,0.2086,0.5299,339.6867,1.2962,138.8675,0.1157,1555.7476,-29.1855,,-11.6728,8.6835,-14.2857,-22.8362,-10.0,10.0
300143,星普医科,0.06,47.75,0.95,1382.92,129.71,7.98,38.0321,173.2903,0.7407,2.4735,72.7714,2.9642,60.7246,0.5848,307.7975,39.2858,42.1373,326.1377,148.1969,47.75,365.9923,20.0,30.0
300144,宋城演艺,0.3,-40.5,7.49,43213.78,56.09,36.43,63.9587,1186.097,0.8165,93.6321,1.9224,103.1166,1.7456,0.6797,264.8227,106.9628,56.2354,61.4962,78.2394,-40.5,63.0811,0.0,10.0
300145,中金环境,0.23,-28.13,4.22,15330.75,85.77,14.75,42.7827,1039.2828,1.5555,1.4653,122.8417,1.2983,138.6428,0.4229,425.6325,42.9571,89.4734,137.9252,203.6445,-28.125,141.9786,10.0,20.0
300146,汤臣倍健,0.25,-57.63,7.93,35877.98,-13.94,29.09,65.2439,1233.3311,0.847,15.018,11.9856,1.5038,119.6968,0.3961,454.4307,4.7817,-15.5798,3.1062,9.3394,-57.6271,3.5913,-10.0,10.0
300147,香雪制药,0.08,-55.33,1.55,5320.82,-42.83,6.53,33.867,814.3195,1.231,1.1559,155.7228,1.3352,134.8113,0.3463,519.7805,8.2616,-31.0597,6.5472,12.0268,-55.3333,1.7072,-0.0,10.0
300148,天舟文化,0.14,-24.83,3.68,7226.85,-9.8,30.24,61.0605,238.9821,0.4715,2.7149,66.3008,3.846,46.8019,0.428,420.5607,5.7356,-9.1917,11.9767,13.5248,-24.8287,8.2652,20.0,40.0
300149,,,,,,,26.0,52.94600000000001,122.9104,0.2911,3.0029,59.9421,2.3083,77.9795,0.2619,687.2852,-26.6686,29.7137,3.8322,-1.065,26.6667,7.0001,0.0,10.0
300150,世纪瑞尔,0.0,-94.33,0.06,89.5,-94.43,0.72,41.7983,122.806,0.2274,0.3551,506.8995,0.4493,400.6232,0.0834,2158.2734,-4.9177,-78.9037,3.6858,4.5957,-94.3333,3.1274,-10.0,10.0
300151,,,,,,,7.43,25.1989,267.6623,0.5326,2.3638,76.1486,2.3821,75.5636,0.4641,387.8474,1.9732,26.9279,2.9168,-3.3346,33.3333,2.8829,-0.0,10.0
300152,科融环境,0.02,-86.92,0.7,1216.43,-59.24,2.64,27.5832,459.55300000000005,0.6447,0.4961,362.8301,0.7292,246.8459,0.2032,885.8268,-1.9373,-39.4775,-0.6531,10.666,-86.9231,1.3943,20.0,40.0
300153,,,,,,,3.79,23.2231,377.1151,1.1784,1.1568,155.6017,0.9799,183.6922,0.3778,476.4426,21.4365,-62.3734,1.4398,24.838,-20.0,1.0832,-0.0,30.0
300154,瑞凌股份,0.1,-56.52,3.0,4638.93,-10.69,17.45,27.8093,265.72900000000004,0.5944,4.8095,37.4259,1.2577,143.1184,0.1716,1048.951,-6.3274,-12.4181,1.4388,-1.2488,-56.5217,1.5857,-10.0,20.0
300155,,,,,,,0.91,40.3407,339.4807,0.6207,1.4956,120.353,1.0158,177.2002,0.3351,537.1531,4.8585,-68.1592,0.5409,2.3462,-75.0,-0.2641,0.0,10.0
300156,神雾环保,0.25,127.27,13.56,25453.07,731.54,22.61,33.0652,1125.5957,1.1144,1.3041,138.0262,0.8035,224.0199,0.3715,484.5222,281.1667,855.9003,36.8069,87.3436,127.2727,40.0942,30.0,30.0
300157,恒泰艾普,0.02,-77.78,0.55,1408.07,-72.85,2.51,34.2772,560.559,0.7864,0.4373,411.6167,2.4211,74.3464,0.2338,769.8888,50.0408,-78.7121,61.6943,73.7266,-77.7778,63.2061,-0.0,10.0
300158,振东制药,0.12,6.37,1.71,3450.5,7.4,3.08,41.1882,1119.9976,3.7717,1.2573,143.1639,1.7114,105.177,0.5971,301.457,12.1472,1.2499,-0.74,38.4059,6.3677,-1.6275,0.0,10.0
300159,,,,,,,6.96,37.3908,261.2929,0.1753,0.3272,550.1222,0.3134,574.3459,0.1097,1640.8387,153.7005,-1.4885,390.3537,392.7622,-48.0851,403.6753,0.0,20.0
300160,秀强股份,0.12,-46.34,6.24,7238.05,71.69,11.91,29.0344,607.5391,1.0163,2.0378,88.3306,4.8929,36.788,0.7807,230.5623,31.0569,71.6567,6.5211,16.9518,-46.3447,6.4953,-0.0,20.0
300161,华中数控,-0.22,22.22,-4.52,-3600.52,26.42,-12.86,30.4301,279.9438,1.7307,0.7733,232.7687,0.5955,302.267,0.2503,719.137,16.0324,,-0.5059,11.0737,22.2222,-5.9059,-10.0,20.0
300162,雷曼股份,0.08,33.33,2.41,2664.55,34.4,10.62,33.9588,250.7177,0.7167,1.5428,116.671,1.6973,106.0508,0.4203,428.2655,49.4082,50.2536,44.0192,44.2111,33.3333,45.293,-20.0,40.0
300163,先锋新材,0.07,71.25,4.68,3247.36,406.78,8.58,47.4572,378.1393,0.7977,3.9641,45.4075,0.9953,180.85,0.887,202.9312,9.2539,581.3422,7.6267,17.8942,71.25,7.6043,10.0,10.0
300164,通源石油,-0.03,-58.48,-0.9,-1169.21,-57.67,-9.84,45.5423,118.8,0.2932,0.3239,555.7271,0.3743,480.8977,0.1254,1435.4067,-55.00100000000001,,-2.4045,-9.8951,-58.477,-2.2685,10.0,20.0
300165,天瑞仪器,0.08,-33.72,2.39,3648.19,32.54,20.16,55.6652,180.9359,0.3918,1.9527,92.1801,0.3565,504.9088,0.13,1384.6154,24.3669,31.4869,2.0603,5.4545,-33.7248,2.1595,-10.0,20.0
300166,东方国信,0.12,20.0,2.8,6929.05,25.93,15.42,42.0447,449.0951,0.6858,0.6584,273.39,1.7858,100.7952,0.2035,884.5209,52.27,25.3204,130.6551,139.1689,20.0,126.7243,0.0,10.0
300167,,,,,,,-13.47,33.4917,103.3115,0.344,0.4292,419.3849,0.5417,332.2872,0.1417,1270.2893,78.0569,,6.7072,-7.1556,-28.5714,2.8567,-10.0,20.0
300168,万达信息,0.03,-42.36,1.65,3203.56,17.7,4.43,39.3421,722.3415,0.7059,0.7959999999999999,226.1307,0.4426,406.6878,0.2639,682.0765,24.9047,26.9274,19.8096,32.149,-42.3573,19.3048,-10.0,20.0
300169,天晟新材,0.01,-47.77,0.31,382.68,-47.68,1.11,27.5818,341.8876,1.0487,1.1241,160.1281,0.815,220.8589,0.3969,453.5147,-8.9556,-46.9868,1.3619,-1.0741,-47.7679,1.9169,0.0,10.0
300170,汉得信息,0.13,14.55,5.71,10514.39,15.45,14.56,35.5356,721.7491,0.8639,1.0825,166.2818,344.3035,0.5228,0.4503,399.7335,29.4784,23.0638,8.7314,17.948,14.5455,9.0709,-10.0,20.0
300171,,,,,,,19.63,43.3351,726.4812,1.1448,2.0283,88.7443,0.4258,422.7337,0.2274,791.5567,-8.1277,-29.5185,5.6623,-3.8237,-28.8917,5.5702,-10.0,10.0
300172,中电环保,0.09,-25.0,4.61,4784.75,18.57,15.73,34.5276,303.9971,0.5995,0.7635,235.7564,1.1867,151.6811,0.2748,655.0218,11.3337,20.6496,10.077,12.3939,-25.0,9.5741,20.0,30.0
300173,,,,,,,20.38,34.9177,229.9016,0.3922,0.7043,255.5729,0.515,349.5146,0.2115,851.0638,-0.2067,104.9498,4.8109,9.7181,100.0,4.8109,-0.0,20.0
300174,,,,,,,6.9,17.8322,302.5685,2.2247,5.0154,35.8895,3.0891,58.2694,0.9703,185.5096,2.8868,9.7793,4.3708,2.8194,3.4343,3.5097,100.0,100.0
300175,朗源股份,0.03,-42.11,1.71,1553.51,-42.36,5.18,15.3191,299.7937,0.6367,1.9673,91.496,0.5382,334.4482,0.3668,490.7306,-11.6117,-17.2221,-1.4876,-22.6318,-42.1053,-2.5032,30.0,30.0
300176,鸿特精密,0.24,135.67,4.21,2566.04,135.76,3.65,22.9441,702.6033,6.5492,2.188,82.2669,2.2076,81.5365,0.8899,202.2699,2.0215,135.7612,7.4114,-8.788,135.665,7.4114,0.0,0.0
300177,中海达,0.04,56.18,1.11,1714.75,64.55,5.17,40.3671,331.4832,0.7586,1.0578,170.1645,1.0004,179.928,0.2354,764.6559,28.2426,37.626,1.2759,3.4558,56.1753,-0.1007,-0.0,20.0
300178,腾邦国际,0.14,16.67,5.47,7797.76,18.76,14.82,50.088,525.8498,0.9466,,,,,,,33.4266,18.1195,12.4315,30.8358,16.6667,12.236,-10.0,20.0
300179,四方达,0.02,-61.06,1.17,875.41,-60.79,13.71,41.7887,63.8082,0.1332,0.5448,330.3965,0.3853,467.1684,0.1187,1516.428,-33.0888,-61.2038,0.5764,1.1543,-61.0638,1.2089,,
300180,华峰超纤,0.1,-52.38,2.14,4397.47,-48.07,7.02,23.6566,625.7993,1.3174,4.2683,42.1714,2.0797,86.5509,0.8622,208.7683,7.9998,-48.0704,72.7242,80.5674,-52.381,72.7242,,
300181,佐力药业,0.09,-7.09,4.35,5744.06,4.96,12.28,63.7819,467.6342,0.7683,1.7778,101.2487,0.872,206.422,0.4225,426.0355,42.1831,7.1473,8.8938,24.7798,-7.0866,3.4529,10.0,20.0
300182,捷成股份,0.26,11.95,5.96,40314.64,273.04,29.44,45.1153,1369.2419,0.8013,0.9056,198.7633,1.4445,124.6106,0.3746,480.5125,114.3345,296.3117,427.0065,375.3156,11.9461,427.5886,-0.0,10.0
300183,东软载波,0.3,15.38,5.89,13699.91,18.98,34.46,63.2003,397.4589,0.8768,1.2409,145.056,1.5490000000000002,116.204,0.2117,850.2598,20.7781,20.2648,19.857,17.6883,15.3846,20.0583,0.0,10.0
300184,力源信息,0.06,14.8,3.14,2203.43,29.86,3.39,12.1815,648.7023,1.6889,2.3878,75.3832,2.0992,85.74700000000001,0.9523,189.0161,47.4574,1.3243,6.3457,25.8815,14.8,13.3113,50.0,60.0
300185,通裕重工,0.09,50.0,2.16,8308.44,43.89,7.12,27.1881,1166.8267,1.0712,1.1203,160.6712,0.6927,259.8528,0.2786,646.0876,2.2695,71.3865,45.1824,20.8436,50.0,43.1942,20.0,50.0
300187,,,,,,,8.9,20.1296,642.6577,0.9923,2.0394,88.2613,1.2324,146.0565,0.3937,457.2009,82.3055,101.5727,50.7811,80.8738,-43.75,48.4338,0.0,20.0
300188,,,,,,,9.04,68.904,258.947,0.5314,1.022,176.1252,0.2668,674.6627,0.2227,808.2622,29.5815,-11.2058,65.6479,69.6862,13.9535,67.727,-10.0,20.0
300189,神农基因,0.01,264.29,0.37,519.94,784.48,1.01,12.7813,511.3295,0.4993,3.9231,45.8821,1.6002,112.4859,0.3275,549.6183,149.3323,,54.7533,64.3805,264.2857,14.4973,-10.0,20.0
300190,维尔利,0.13,0.0,2.59,4639.24,1.84,13.2,38.0356,351.2389,0.8606,0.7598,236.9044,0.3932,457.7823,0.1705,1055.7185,-12.8561,1.6167,81.3433,69.2676,0.0,81.2826,-0.0,0.0
300191,潜能恒信,0.02,-195.5,0.52,610.76,-212.4,13.32,53.5507,45.8349,0.1432,,,,,,,79.8068,,-3.3138,-0.6431,-195.5,-3.2055,10.0,30.0
300192,科斯伍德,0.08,33.33,2.66,1827.04,34.38,8.02,24.4542,227.5974,0.9383,1.7577,102.4066,2.4715,72.8303,0.5055,356.0831,-4.6147,34.3804,4.7065,-2.2302,33.3333,4.7065,0.0,10.0
300193,佳士科技,0.11,-47.54,2.58,5246.11,12.17,16.21,36.2513,323.4934,0.6363,2.3811,75.5953,1.1042,163.0139,0.1734,1038.0623,8.9854,18.5471,2.9606,6.9068,-47.5441,2.8169,-10.0,20.0
300194,福安药业,0.3,200.0,3.86,8380.58,206.36,16.84,47.7028,497.3769,1.4292,3.0313,59.3805,0.8319,216.3722,0.4419,407.332,68.015,203.1803,49.1835,57.7267,200.0,49.2516,10.0,20.0
300195,,,,,,,14.14,37.2913,497.2425,1.4654,0.8575,209.9125,0.7888,228.1947,0.2851,631.3574,5.0103,-21.1679,-1.6708,20.6038,-44.7368,5.9793,10.0,20.0
300196,长海股份,0.65,35.42,9.29,12547.93,35.47,14.63,33.1244,857.1375,4.4642,2.5272,71.2251,4.436,40.5771,1.0251,175.5926,27.7888,39.3907,16.8943,1.4005,35.4167,18.5692,-0.0,10.0
300197,铁汉生态,0.19,-20.83,4.45,17738.14,47.58,12.23,28.3539,1449.3356,1.4305,4.5241,39.7869,0.4969,362.2459,0.2981,603.8242,31.4863,49.0707,55.4561,53.3999,-20.8333,55.5079,40.0,50.0
300198,,,,,,,4.67,27.1884,476.5662,1.0163,0.784,229.5918,1.7636,102.064,0.3521,511.2184,-8.5836,3.2704,37.2023,23.6527,-8.0702,36.852,0.0,20.0
300199,翰宇药业,0.12,20.0,4.11,11064.0,23.37,32.2,79.5253,343.5213,0.3859,0.5302,339.4945,0.5417,332.2872,0.3182,565.682,29.4266,23.3668,14.5651,24.2895,20.0,14.5651,0.0,20.0
300200,高盟新材,0.17,36.13,4.76,3710.08,36.1,16.06,35.1251,230.94,1.0811,1.5266,117.9091,2.401,74.9688,0.3879,464.0371,-0.5416,36.0957,2.782,1.3129,36.1285,2.782,10.0,10.0
300201,海伦哲,0.01,-135.13,0.51,405.73,-136.51,1.0,30.9821,404.7745,0.9496,0.8781,204.988,1.0166,177.0608,0.3892,462.4872,,,,,,,10.0,20.0
300202,聚龙股份,0.02,-77.36,0.86,1367.12,-77.26,6.47,53.1188,211.1575,0.3842,0.3443,522.7999,0.4464,403.2258,0.134,1343.2836,-22.5499,-77.5492,12.2413,36.6303,-77.3636,12.1533,10.0,20.0
300203,聚光科技,0.19,5.56,3.56,8517.66,6.84,11.67,48.8809,729.6684,1.6108,0.6187,290.9326,0.7258,248.0022,0.2838,634.2495,12.0443,3.7555,13.3908,42.9851,5.5556,11.4176,30.0,40.0
300204,舒泰神,0.25,-24.24,6.95,11835.97,8.3,19.13,94.4949,618.5778,1.2996,2.6154,68.8231,1.3416,134.1682,0.3569,504.343,10.6494,7.3569,12.0433,15.6263,-24.2424,10.9168,0.0,10.0
300205,天喻信息,0.08,82.22,3.12,3525.43,82.24,4.35,29.9527,808.7831,1.8806,1.3836,130.0954,1.3865,129.8233,0.5503,327.0943,18.0599,37.4988,0.7668,4.5405,82.2222,1.454,-10.0,10.0
300206,理邦仪器,0.04,28.67,1.9,2257.35,270.32,6.95,54.5171,324.7734,0.5551,6.5775,27.366,1.2001,149.9875,0.3761,478.5961,23.5121,283.4767,3.1509,6.3148,28.6667,0.8378,-10.0,20.0
300207,欣旺达,0.24,54.94,7.84,14713.9,51.04,4.77,14.5591,3083.9667,4.7806,2.0095,89.5745,3.1044,57.9822,0.772,233.1606,14.6543,50.4581,25.0882,24.9003,54.9387,25.5766,10.0,40.0
300208,恒顺众昇,0.2,-72.07,12.21,15284.2,-25.1,25.72,45.2679,594.0922,0.775,0.8433,213.4472,6.1153,29.4344,0.5513,326.501,-5.8248,-21.8944,31.0737,14.8879,-72.0748,30.8465,20.0,30.0
300209,,,,,,,9.08,37.7439,256.9466,0.8795,0.7191,250.3129,4.4624,40.337,0.3013,597.4112,107.1549,334.2552,109.8823,128.6162,400.0,111.9578,0.0,20.0
300210,森远股份,0.12,-20.0,2.75,3276.23,-10.88,19.5,50.1716,167.9374,0.6242,0.4353,413.5079,0.4273,421.2497,0.1591,1131.3639,-10.224,-11.6201,36.2343,28.0432,-20.0,35.98900000000001,40.0,50.0
300211,亿通科技,0.02,-44.06,1.37,685.03,6.39,5.64,26.6602,121.4153,0.4011,0.8046,223.7136,2.9915,60.1705,0.3481,517.0928,17.6119,6.3902,2.0755,1.8752,-44.0594,2.0755,-0.0,10.0
300212,易华录,0.21,18.57,3.15,7838.76,36.32,8.74,32.4151,896.1977,2.4235,1.9473,92.4357,0.214,841.1215,0.2392,752.5084,18.8976,52.1829,136.5971,30.1808,18.5682,149.5219,10.0,30.0
300213,佳讯飞鸿,0.16,36.83,4.76,4258.26,36.9,8.1,29.914,525.5255,2.0133,1.1677,154.1492,2.6542,67.817,0.5018,358.7086,10.5899,22.33,-9.829,5.4187,36.8289,-3.1438,10.0,20.0
300214,日科化学,0.11,-8.33,3.33,4446.17,-10.66,6.4,16.9555,693.8743,1.7132,2.6259,68.5479,4.6271,38.9013,0.7551,238.379,-5.1284,-11.2757,4.5858,-5.7523,-8.3333,4.9151,10.0,20.0
300215,,,,,,,5.95,43.4217,247.178,0.3433,14.2818,12.6035,87.7287,2.0518,0.3878,464.1568,65.1429,,1.5526,3.0949,-166.6667,4.0506,40.0,90.0
300216,千山药机,0.03,-70.0,1.08,1080.73,-70.96,3.42,51.1532,315.827,0.8738,0.6519,276.116,0.4370000000000001,411.8993,0.1977,910.4704,40.8305,-69.3869,4.4984,25.114,-70.0,3.5209,10.0,20.0
300217,,,,,,,6.8,22.2394,362.1789,0.2843,1.3592,132.4308,1.1237,160.1851,0.2163,832.1775,-25.2976,-41.9688,49.4565,25.3233,-81.5414,51.2402,0.0,20.0
300218,,,,,,,4.97,23.5064,673.0049,3.1015,5.2562,34.2453,2.5493,70.6076,1.0312,174.5539,4.1312,24.5519,3.5733,3.983,27.9436,3.5224,10.0,50.0
300219,鸿利智汇,0.22,-4.35,11.59,13779.52,141.6,13.86,26.3551,994.0452,1.4803,2.5782,69.8162,3.5293,51.0016,0.755,238.4106,43.341,112.9995,85.4853,75.1711,-4.3478,89.757,,
300220,,,,,,,6.5,37.8593,86.5705,0.687,1.6651,108.1016,0.4474,402.3245,0.3432,524.4755,-6.7908,14.353,6.1639,9.1907,4.6838,-5.0825,-10.0,30.0
300221,银禧科技,0.25,315.0,12.51,10014.8,289.42,16.37,19.2575,611.7264,1.5206,1.5196,118.4522,2.1516,83.6587,0.7444,241.8055,12.3725,296.94,16.1624,10.8973,315.0,15.4433,-0.0,30.0
300222,科大智能,0.12,-40.0,5.02,7449.98,20.97,13.95,39.3584,533.7108,0.8855,1.3386,134.4688,0.8337,215.905,0.3454,521.1349,32.9694,9.603,92.6941,95.9769,-40.0,98.3386,-10.0,30.0
300223,北京君正,0.02,611.54,0.28,308.1,619.64,7.94,52.1473,38.7975,0.2331,5.3211,33.8276,0.3265,551.3017,0.0439,4100.2278,25.5604,353.3541,2.7161,4.0293,611.5385,2.813,,
300224,正海磁材,0.14,-30.0,3.51,7289.36,-23.82,10.06,22.2817,724.038,1.4302,1.3219,136.1676,1.5295,117.6855,0.3577,503.215,16.706,-23.796,4.7915,4.0767,-30.0,4.8705,-0.0,10.0
300225,金力泰,0.08,15.08,4.62,3912.16,15.02,10.53,30.1752,371.374,0.7895,1.4148,127.2265,2.6892,66.9344,0.5371,335.1331,13.6698,11.9708,6.5906,8.6781,15.0761,5.2425,30.0,40.0
300226,上海钢联,0.09,-112.48,4.86,1358.76,-112.48,0.08,0.795,16720.1847,107.1806,667.059,0.2698,62.5662,2.877,7.8659,22.8836,84.4811,,97.7192,19.3072,-112.4839,76.1256,-10.0,20.0
300227,光韵达,0.0,-98.75,0.11,40.83,-98.73,0.37,40.2622,109.2253,0.7849,1.0708,168.0986,1.958,91.9305,0.5428,331.6139,4.3749,-102.4788,-4.3191,7.3001,-98.7478,-3.4307,0.0,10.0
300228,,,,,,,-19.73,20.8573,362.361,0.7699,0.4373,411.6167,0.41,439.0244,0.1535,1172.6384,-51.3782,-250.7124,53.3059,23.3649,-137.5,52.0304,-10.0,30.0
300229,拓尔思,0.03,-37.41,1.06,1599.27,-37.36,6.49,63.9117,246.0639,0.5281,0.632,284.8101,8.6595,20.7864,0.2758,652.6468,72.0132,-26.5388,8.5803,22.8236,-37.4088,6.3067,-10.0,20.0
300230,永利股份,0.26,47.37,5.2,5389.32,78.86,7.65,29.241,704.0112,3.4388,2.2731,79.187,1.4391,125.0782,0.7547,238.5054,167.1902,87.7528,16.5448,22.6485,47.3684,11.0906,0.0,20.0
300231,银信科技,0.17,40.38,11.02,5741.72,40.94,14.99,32.116,382.8048,1.1176,1.1321,158.9966,16.4972,10.9109,0.5393,333.766,34.2521,40.9351,23.7606,94.5559,40.3783,23.7606,0.0,20.0
300232,洲明科技,0.11,-59.32,6.17,6552.83,14.82,9.75,31.4789,671.5254,1.1671,2.0041,89.8159,1.0676,168.6025,0.5687,316.5113,7.5956,-18.088,45.1341,26.9996,-59.3214,55.0099,20.0,30.0
300233,金城医药,0.3,-55.88,5.67,7471.61,-13.46,14.47,32.7873,516.2925,2.039,1.5930000000000002,112.9944,2.3336,77.134,0.522,344.8276,-12.5725,-16.1627,17.9079,12.8037,-55.8824,13.1178,-0.0,20.0
300234,开尔新材,0.06,-71.43,1.94,1531.13,-72.19,10.32,31.4398,148.2919,0.5121,0.4878,369.0037,0.8007,224.8033,0.207,869.5652,-37.5949,-71.3182,72.5207,42.9338,-71.4286,72.9264,-0.0,20.0
300235,方直科技,0.03,-56.14,1.45,486.45,-54.73,11.24,65.8277,43.2614,0.2731,1.7818,101.0214,1.7456,103.1164,0.1905,944.8819,6.7708,-54.7302,2.0664,1.0863,-56.1429,2.0664,-0.0,20.0
300236,上海新阳,0.15,-27.43,2.72,2885.76,20.95,15.04,44.0968,191.7921,0.9848,0.7577,237.561,1.2821,140.3947,0.322,559.0062,10.9561,21.8081,37.8462,34.9889,-27.4286,38.0109,-10.0,30.0
300237,美晨科技,0.19,-9.52,6.73,15445.29,187.37,15.14,32.4333,1019.8031,1.2632,1.895,94.9868,0.4452,404.3127,0.2826,636.9427,71.9194,191.6409,88.6074,60.7275,-9.5238,86.0873,40.0,70.0
300238,冠昊生物,0.06,-14.29,2.46,1543.98,-9.48,14.45,77.11,106.8029,0.4328,1.994,90.2708,1.5982,112.6267,0.3164,568.9001,23.2849,-12.5879,12.7729,43.8513,-14.2857,11.0643,-10.0,20.0
