code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,earnings,fluctuate
000030,,,,,,,12.86,17.8837,1718.361,1.3287,1.2361,72.8096,2.2065,40.7886,0.3766,238.9804,33.1373,42.4897,9.9335,13.7512,41.6667,11.4533,10.0,20.0
000031,中粮地产,0.08,-27.27,2.4,14274.41,-25.06,8.3,52.7705,1719.0835,0.9478,8.0459,11.1858,0.0267,3370.7865,0.0325,2769.2308,-45.979,-49.4674,-5.47,9.8711,-27.2727,-6.2782,-10.0,30.0
000032,,,,,,,3.41,19.4919,298.2691,0.7063,1.3295,67.6946,0.8883,101.3171,0.2164,415.8965,-40.9461,-52.0185,3.0062,-1.8081,-51.8,3.515,,
000034,神州数码,0.13,-1103.08,3.17,8526.2,-1540.48,0.69,5.5802,12224.9216,18.6905,1.9966,45.0766,2.5315,35.552,0.8035,112.01,13430.1044,,16.3434,-2.273,-1103.0769,15.9293,-20.0,20.0
000035,中国天楹,0.02,-66.67,1.1,2278.84,-36.97,9.54,41.9017,238.7769,0.1927,1.2313,73.0935,1.3327,67.5321,0.2999,300.1,46.6084,-36.9679,10.5313,37.2033,-66.6667,10.5313,-10.0,10.0
000036,,,,,,,42.51,71.4131,1783.7509,1.5625,683.4892,0.1317,0.1207,745.6504,0.2481,362.757,3656.1099,716.8584,71.9338,15.2682,702.4155,94.0568,50.0,50.0
000037,深南电A,-0.05,-37.5,-1.5,-2738.89,-40.82,-8.59,2.7925,318.7551,0.5288,1.7288,52.0592,3.8246,23.5319,0.1464,614.7541,30.4398,,308.9324,-27.5931,-37.5,224.7769,-0.0,20.0
000038,,,,,,,20.68,33.1585,455.2073,1.3931,0.9886,91.0378,0.6074,148.1725,0.1318,682.8528,174.3485,164.169,141.6341,68.3713,29.8198,143.9958,-10.0,10.0
000039,,,,,,,3.47,18.3325,14675.987,4.926,1.143,78.7402,0.6831,131.7523,0.2649,339.7508,40.947,28.1204,9.9977,14.2458,25.794,2.9054,10.0,30.0
000040,东旭蓝天,0.03,-57.81,0.33,3603.38,20.62,4.37,17.14,824.2722,0.6164,0.7238,124.3437,0.2545,353.6346,0.0637,1412.8728,36.637,20.5709,709.3438,154.7477,-57.8125,709.211,-20.0,30.0
000042,,,,,,,2.36,23.3655,1092.1021,1.6426,12.8367,7.0111,0.0449,2004.4543,0.0411,2189.781,-42.7105,-45.3243,4.8856,17.5088,-43.0454,4.3411,-0.0,10.0
000043,中航地产,-0.11,-51.17,-1.89,-7652.91,-51.16,-7.57,22.3188,1010.3552,1.5148,1.7636,51.032,0.1229,732.3027,0.0879,1023.8908,-14.1116,,2.2883,-17.4029,-51.1707,5.3964,10.0,30.0
000045,深纺织A,0.01,-142.5,0.13,430.21,-141.99,1.57,6.945,272.3927,0.5377,1.3546,66.4403,0.8477,106.1696,0.0989,910.0101,3.8437,,59.1389,42.5138,-142.5,8.3887,0.0,20.0
000046,,,,,,,22.98,36.4726,1890.4654,0.3638,2.5436,35.3829,0.0167,5389.2216,0.0149,6040.2685,-53.4588,144.1215,19.1918,30.6103,127.1739,14.7276,-0.0,10.0
000048,康达尔,-0.05,-346.35,-2.56,-1848.1,-346.53,-6.07,13.4243,304.0547,0.778,6.3104,14.2622,0.3427,262.6204,0.2542,354.0519,-4.6871,-321.6685,-1.124,15.3972,-346.3542,-0.2263,-20.0,20.0
000049,德赛电池,0.34,77.51,5.8,6901.08,77.54,3.01,9.8254,2288.9466,11.1523,1.0194,88.2872,2.2717,39.6179,0.5538,162.5135,50.4041,81.0834,23.5025,55.567,77.5079,26.1009,0.0,20.0
000050,深天马A,0.16,147.61,1.62,22513.93,147.72,7.75,23.0537,2902.6723,2.0717,1.3018,69.135,1.9074,47.1846,0.3475,258.9928,18.402,147.7174,4.7466,12.0945,147.6117,4.7466,40.0,40.0
000055,方大集团,0.09,200.0,2.83,6775.92,205.38,11.81,31.1986,573.5466,0.7268,0.2622,343.2494,0.1982,454.0868,0.1046,860.4207,22.2644,252.9275,75.0749,41.3664,200.0,81.2055,-20.0,30.0
000056,,,,,,,38.01,80.539,137.3297,0.1196,2.2274,40.4059,0.747,120.4819,0.0662,1359.5166,107.2651,204.7943,11.033,28.3033,40.8451,3.1903,10.0,20.0
000058,深赛格,0.03,13.78,1.5,3160.91,78.62,9.95,28.2695,317.4564,0.2569,5.0586,17.7915,0.1082,831.793,0.091,989.011,66.0972,38.1482,38.5227,182.8878,13.7778,19.4397,-20.0,20.0
000059,华锦股份,0.28,-2.61,4.12,44846.38,-2.62,5.76,23.828000000000007,7781.9117,4.8653,19.6525,4.5796,1.4875,60.5042,0.5981,150.4765,23.0847,-1.7615,19.1823,7.2066,-2.6051,19.432,20.0,30.0
000060,,,,,,,4.61,11.258,4739.6918,2.1421,9.5423,9.4317,2.0741,43.3923,0.8232,109.3294,61.8217,,7.312,7.6112,-600.0,8.2599,20.0,30.0
000061,农产品,0.0,20.83,0.1,498.63,21.31,0.86,34.0754,579.5775,0.3415,8.0801,11.1385,0.9708,92.707,0.1993,451.5805,21.8205,77.7996,1.9482,6.1536,20.8333,0.1027,-10.0,10.0
000062,深圳华强,0.11,32.68,1.95,7847.6,33.28,6.24,19.6524,1256.6602,1.7421,1.2622,71.3041,0.7877,114.2567,0.3444,261.324,22.4972,36.303,13.1428,21.889,32.6829,10.9173,10.0,50.0
000063,中兴通讯,0.29,26.09,4.5,121360.7,27.81,4.71,32.1995,25744.612,6.1503,0.9144,98.4252,0.6539,137.6357,0.229,393.0131,17.7784,24.1531,-3.7812,4.5921,26.087,-8.0865,30.0,40.0
000065,北方国际,0.14,16.67,2.17,6994.4,120.45,3.03,9.8752,2303.0154,4.4892,0.8561,105.1279,2.4403,36.8807,0.2209,407.4242,126.5837,121.5206,70.0861,74.8141,16.6667,65.02,-20.0,40.0
000066,,,,,,,6.2,21.4457,2418.04,0.8213,1.8189,49.4805,1.6473,54.6349,0.1054,853.8899,-84.4446,,-13.8402,-61.6431,-446.9388,156.6032,0.0,20.0
000068,华控赛格,-0.01,13.18,-2.38,-1471.02,13.27,-72.06,33.0711,20.4126,0.0202,0.1696,530.6604,0.823,109.356,0.0229,3930.131,,,,,,,-20.0,30.0
000069,华侨城A,0.09,26.09,1.71,75698.7,25.98,12.29,45.5734,6155.3963,0.7501,12.2826,7.3274,0.0495,1818.1818,0.0552,1630.4348,11.9092,26.9232,15.6662,32.1169,26.0929,16.2523,10.0,30.0
000070,特发信息,0.14,25.58,2.49,4384.37,25.54,3.98,16.8781,1100.8614,3.5115,0.7263,123.9157,0.7261,123.9499,0.3031,296.9317,6.7513,30.5177,12.4235,17.325,25.5835,12.2984,-10.0,20.0
000078,海王生物,0.03,-35.5,1.7,9189.77,133.53,2.19,12.2903,4189.0662,1.5818,0.5351,168.1929,2.4117,37.3181,0.2866,314.0265,33.9132,162.4899,170.8088,29.3086,-35.5019,192.8507,10.0,20.0
000088,盐田港,0.04,0.0,1.34,7960.61,6.24,100.61,47.2227,79.1181,0.0407,2.9457,30.553,1415.4718,0.0636,0.0562,1601.4235,27.2712,5.4647,7.2993,6.1716,0.0,6.7879999999999985,10.0,40.0
000089,,,,,,,19.35,27.644,744.4087,0.3629,1.7814,50.5221,95.9748,0.9377,0.239,376.569,2.1054,8.1777,4.5837,4.5174,8.0,4.5005,0.0,20.0
000090,天健集团,0.21,329.55,3.94,25411.37,500.71,14.09,39.9202,1802.7668,1.505,2.9812,30.1892,0.0945,952.381,0.1118,805.0089,48.4631,504.3993,10.7397,28.3505,329.5547,10.7196,20.0,30.0
000096,广聚能源,0.07,254.5,1.63,3743.21,362.54,17.88,18.2224,209.2964,0.3963,45.5819,1.9745,6.6732,13.4868,0.1533,587.0841,1.6434,327.7918,15.5103,12.3551,254.5,15.6054,-10.0,20.0
000099,中信海直,0.02,-23.0,0.49,1397.01,-23.17,5.3,15.2712,263.3895,0.4345,0.6258,143.8159,0.7118,126.44,0.1866,482.3151,5.3893,-38.3999,1.9279,0.2768,-23.0,1.8875,-0.0,0.0
000100,,,,,,,1.76,18.216,25370.059,2.0771,1.9555,46.024,1.5461,58.21100000000001,0.3282,274.223,8.4232,89.1641,16.4175,20.7248,-100.0,-3.9333,,
000150,宜华健康,0.11,-95.09,1.92,4730.52,-95.08,11.69,33.1276,404.322,0.9028,1.2714,70.7881,1.5599,57.69600000000001,0.1283,701.4809,89.588,-95.7671,-2.9428,52.754,-95.0863,-5.8204,-0.0,10.0
000151,,,,,,,4.05,12.8644,546.6907,1.847,11.873,7.5802,4.6129,19.5105,0.28,321.4286,71.6184,-8.2151,-1.06,-9.3448,-8.2108,-1.0676,0.0,20.0
000153,丰原药业,0.03,44.23,0.81,936.87,44.12,1.78,26.6201,526.058,1.6853,0.8787,102.424,1.3565,66.3472,0.4270000000000001,210.7728,23.3438,46.7054,-1.1348,5.4004,44.2308,1.6826,-20.0,20.0
000155,,,,,,,2.61,1.9351,975.8582,0.7683,1.4927,60.2934,,,0.3275,274.8092,1082.6936,,,353.3424,-128.5714,-297.4322,,
000156,华数传媒,0.1,0.0,1.47,14917.0,1.51,20.98,45.2164,710.6783,0.4958,1.1944,75.3516,6.087999999999999,14.7832,0.0882,1020.4082,5.4811,1.8877,8.6231,10.0479,0.0,8.6418,-10.0,20.0
000157,中联重科,0.01,-112.22,0.23,8456.84,-112.81,1.6,26.6034,5274.9123,0.6882,0.1713,525.394,0.2953,304.7748,0.0737,1221.1669,74.4525,,-5.0681,1.3425,-112.2222,-5.9593,10.0,10.0
000158,,,,,,,-0.63,6.7602,1954.7697,1.5374,1.0666,84.3803,0.908,99.1189,0.2764,325.6151,,,,,,,10.0,30.0
000159,,,,,,,-32.63,14.7956,60.0322,0.1247,0.5552,162.1037,0.0558,1612.9032,0.0305,2950.8197,18.8632,,1.2312,7.438,-20.0393,1.3727,-20.0,30.0
000166,,,,,,,34.39,46.7149,2825.7177,0.1408,,,,,,,,-6.7228,6.721,-10.4933,-28.5714,6.6681,-0.0,10.0
000301,东方市场,0.0,-89.77,0.11,383.21,-89.63,1.69,27.6669,226.2499,0.1857,4.5201,19.9111,0.2913,308.9598,0.1261,713.7193,49.5212,-89.5134,6.9035,20.9643,-89.76899999999998,6.9198,,
000333,,,,,,,7.28,25.057,59755.914,9.242,3.7963,23.7073,2.3818,37.7865,0.4482,200.8032,55.8513,12.4581,22.052,52.7247,-27.1739,21.6798,30.0,40.0
000338,,,,,,,3.37,20.6311,34988.301,8.75,2.4406,36.8762,1.6849,53.4156,0.4285,210.035,85.3262,113.9581,9.4915,45.9593,172.7273,2.7882,30.0,40.0
000400,,,,,,,4.38,20.6354,1133.5265,1.1241,0.1476,609.7561,0.4068,221.2389,0.0933,964.6302,19.8842,148.6692,10.2902,12.6156,38.4831,12.3585,-0.0,20.0
000401,冀东水泥,-0.27,-54.17,-4.17,-36891.67,-54.17,-20.97,21.3808,1758.6121,1.305,1.2531,71.8219,0.8194,109.8365,0.1655,543.8066,22.1254,,4.651,-0.5888,-54.1681,5.9244,-20.0,50.0
000402,金融街,0.18,-30.77,1.92,53839.81,-30.97,10.25,30.2738,5251.3722,1.7569,5.105,17.6298,0.067,1343.2836,0.0625,1440.0,22.079,-29.3019,6.2969,9.6817,-30.7692,7.8251,-0.0,20.0
000403,ST生化,0.07,16.67,3.5,1951.09,10.4,14.67,66.5063,132.9095,0.4876,7.7019,11.6854,0.1313,685.4532,0.2181,412.6547,-19.0472,23.9236,4.9008,-0.9394,16.6667,11.0592,-0.0,20.0
000404,华意压缩,0.09,5.02,2.13,5265.8,4.96,2.51,12.1238,2091.3935,3.7371,1.4352,62.709,1.9866,45.3035,0.3241,277.6921,12.7024,6.9825,10.0417,20.2124,5.0223,9.1589,-20.0,40.0
000407,胜利股份,0.03,-57.14,1.14,2421.7,-54.62,3.15,16.0361,767.2273,0.8717,2.7932,32.2211,1.8518,48.6014,0.5023,179.1758,27.669,-22.6075,18.8077,-3.7387,-57.1429,15.5332,-20.0,40.0
000408,藏格控股,0.01,1066.67,0.48,2897.94,9820.44,13.28,66.2187,218.117,0.1052,0.8086,111.3035,0.1983,453.8578,0.0732,1229.5082,,10539.82,7685.5343,1371.1915,1066.6667,7736.0453,-0.0,20.0
000409,,,,,,,-8.32,14.1249,348.0253,0.7362,1.0478,85.8943,0.3118,288.6466,0.1475,610.1695,-39.4167,-325.8869,-14.9665,12.3788,-700.0,-20.1254,-40.0,70.0
000410,*ST沈机,-0.35,114.72,-50.88,-26710.48,114.62,-30.22,25.0759,883.8637,1.1546,0.1139,790.1668,0.0761,1182.6544,0.0441,2040.8163,-46.0571,,-73.9775,1.1415,114.7239,-79.779,0.0,40.0
000411,,,,,,,0.47,5.1981,4511.511,21.7474,1.205,74.6888,2.4387,36.9049,0.66,136.3636,9.0384,14.1631,12.4994,17.4872,15.5756,12.7995,-10.0,20.0
000413,,,,,,,18.1,31.2066,2169.6282,0.4392,1.4202,63.3714,0.4921,182.8897,0.0625,1440.0,37.1714,17.7239,57.6378,66.5754,-11.1111,54.1392,10.0,30.0
000415,渤海金控,0.06,86.21,1.28,40065.9,86.1,4.21,28.7811,9500.691,1.5362,6.3877,14.0896,3851.0433,0.0234,0.1219,738.3101,78.0575,30.092,16.9559,60.7883,86.2069,15.0432,0.0,20.0
000416,,,,,,,314.18,100.0,1.961,0.0036,0.6583,136.7158,0.0,,0.0026,34615.3846,,,,,,,0.0,20.0
000417,合肥百货,0.14,16.63,3.09,11211.04,16.58,3.62,18.2261,3091.3404,3.9638,38.2621,2.3522,2.0129,44.7116,0.6072,148.2213,4.4967,15.1707,7.5976,11.908,16.6261,5.8072,-0.0,10.0
000418,小天鹅A,0.63,26.0,6.44,39720.34,25.28,6.98,25.6869,5690.3915,8.9968,3.9713,22.6626,2.8408,31.6812,0.3339,269.5418,34.2143,21.4292,15.8141,23.2794,26.0,16.5815,-0.0,20.0
000419,,,,,,,3.08,20.3758,1023.67,1.8831,67.1212,1.3409,2.519,35.7285,0.5457,164.9258,2.1738,-5.8517,5.6859,4.1465,-6.1389,5.3372,-10.0,20.0
000420,吉林化纤,0.02,377.78,1.24,3381.31,1219.6,6.77,11.5434,499.2163,0.2533,3.7768,23.8297,1.8829,47.7986,0.2738,328.7071,71.2971,8473.1326,180.0277,67.4397,377.7778,180.61900000000003,-10.0,20.0
000421,南京公用,0.08,-26.83,1.94,4686.2,-26.81,4.78,23.3053,980.1459,1.7116,4.5477,19.7902,0.3717,242.1308,0.2886,311.8503,0.7939,-15.5668,-3.1854,7.813,-26.8336,4.4755,-10.0,10.0
000422,湖北宜化,0.04,180.0,0.64,6401.49,377.82,1.9,22.8041,3355.7901,3.7375,6.8053,13.225,0.6594,136.4877,0.2593,347.0883,-24.4637,3512.1094,-19.2031,-3.3043,180.0,-17.7029,10.0,20.0
000423,东阿阿胶,0.92,11.05,6.98,60456.62,11.05,36.06,70.7954,1676.3372,2.5631,4.4463,20.2415,0.1448,621.547,0.2065,435.8354,13.0313,10.4959,17.8269,24.0155,11.0524,18.5921,-10.0,20.0
000425,,,,,,,3.36,17.7444,5997.9016,0.8558,0.3843,234.192,0.703,128.0228,0.1921,468.506,72.4704,1780.5191,0.496,3.7544,2800.0,0.4554,10.0,20.0
000426,兴业矿业,0.05,-1700.0,1.89,9267.04,-2582.05,28.14,69.3967,329.2973,0.1762,36.181,2.4875,0.421,213.7767,0.2418,372.2084,356.6181,,83.98899999999998,119.7046,-1700.0,84.06299999999997,30.0,40.0
000428,,,,,,,-28.21,59.0376,228.6496,0.2244,3.874,23.2318,0.0438,2054.7945,0.0729,1234.5679,,,,,,,-10.0,20.0
000429,,,,,,,40.44,61.7627,708.8616,0.339,8.9446,10.0619,836.8591,0.1075,0.2461,365.705,84.262,118.5192,49.5542,34.9463,40.0,65.1124,20.0,20.0
000430,张家界,0.03,450.0,1.57,1057.95,445.62,15.29,20.4574,69.1882,0.2156,17.1303,5.2538,8.2577,10.8989,0.4861,185.1471,-23.8478,401.4026,12.1303,135.4485,450.0,11.7414,-10.0,10.0
000488,晨鸣纸业,0.29,61.11,3.67,70251.79,74.7,11.19,31.9215,6274.2738,3.2401,1.6156,55.7069,0.8313,108.2642,0.1665,540.5405,26.7036,78.9921,16.4897,4.0378,61.1111,16.9762,40.0,60.0
000498,山东路桥,0.02,-1357.89,0.74,2682.47,-1375.28,2.06,10.852,1301.3256,1.1617,0.3759,239.4254,0.2193,410.3967,0.1031,872.9389,,,,,,,10.0,30.0
000501,鄂武商A,0.5,0.0,4.59,28583.65,11.63,6.11,20.9694,4672.1547,7.8943,445.6386,0.202,4.4701,20.1338,1.1740000000000002,76.661,0.8146,11.6332,21.863000000000003,-3.4139,0.0,21.8299,0.0,20.0
000502,绿景控股,-0.12,43.75,-10.54,-2124.82,39.99,-468.92,6.25,4.5313,0.0245,1.2025,74.8441,0.1376,654.0698,0.0104,8653.8462,,,,,,,-20.0,30.0
000503,海虹控股,-0.04,46.94,-2.77,-3883.77,46.94,-99.08,21.2871,39.1952,0.0436,3.861,23.31,199.8985,0.4502,0.0366,2459.0164,-30.0453,,1.3202,-0.5833,46.9388,2.3533,-30.0,40.0
000504,,,,,,,-167.98,21.373,2.9153,0.0093,0.0886,1015.8014,0.2415,372.6708,0.0166,5421.6867,,,,,,,20.0,40.0
000505,,,,,,,5.48,26.3391,250.7017,0.5874,16.7874,5.3612,0.8974,100.2897,0.3004,299.6005,213.2783,,,-38.0007,-133.3333,-130.8378,-20.0,30.0
000506,中润资源,-0.04,-327.53,-2.58,-3763.91,-327.91,-69.48,23.5199,54.1675,0.0583,4.8229,18.661,0.05,1800.0,0.025,3600.0,-73.7665,-372.2082,-1.0782,2.6829,-327.5281,-2.7235,,
000507,,,,,,,3.88,23.9637,393.0379,0.4978,1.2448,72.3008,4.3383,20.7455,0.4326,208.0444,10.1383,-31.9271,4.72,6.0902,-39.1167,3.1288,20.0,60.0
000509,华塑控股,-0.01,-49.06,-13.21,-448.86,-48.54,-5.31,2.5083,84.4066,0.1022,8.3017,10.8412,0.9274,97.0455,0.3358,268.0167,,,,,,,-0.0,10.0
000510,金路集团,0.04,1765.22,3.2,2614.72,1765.98,6.78,18.4286,385.6435,0.633,28.0462,3.209,2.9092,30.9363,1.4761,60.9715,27.1686,3027.6101,9.4527,-7.779,1765.2174,11.0328,10.0,50.0
000511,*ST烯碳,-0.03,-4550.0,-2.77,-3089.17,-4676.71,-23.03,-0.4966,134.1224,0.1161,11.652,7.724,0.0961,936.5245,0.0401,2244.389,-23.9604,-5156.2489,-8.3387,3.8472,-4550.0,-23.4718,-0.0,10.0
000513,丽珠集团,0.66,10.0,4.14,27501.11,19.51,12.93,65.6218,2126.0327,4.9954,1.4564,61.7962,0.6569,137.0072,0.3312,271.7391,21.7956,20.534,47.1452,37.6324,10.0,48.1336,10.0,20.0
000514,渝开发,0.02,-444.64,0.55,1628.57,-441.62,9.83,32.3184,165.5451,0.1961,16.8683,5.3355,0.0298,3020.1342,0.0323,2786.3777,,,,,,,10.0,30.0
000516,,,,,,,6.13,19.7979,1080.0945,0.5479,18.4059,4.8897,16.3402,5.5079,0.3907,230.3558,1.2304,22.404,5.4015,5.7011,-51.4286,5.2807,-30.0,40.0
000517,荣安地产,0.11,13600.0,9.06,34882.06,13199.24,12.03,22.1021,2899.5569,0.9106,57.6344,1.5616,0.3557,253.0222,0.3131,287.4481,1139.7346,13199.2432,11.0213,12.7704,13600.0,11.0213,-0.0,20.0
000518,,,,,,,9.99,63.5983,107.0672,0.1039,0.8165,110.2266,0.0704,1278.4091,0.1387,648.8825,81.5681,,13.0635,18.3959,-1255.5556,4.3567,0.0,20.0
000519,,,,,,,-2.9,17.6335,598.0548,0.4261,0.6865,131.0998,0.2357,381.8413,0.0953,944.3861,83.4185,-273.1962,75.2056,89.7038,-227.8351,75.2984,-10.0,20.0
000520,长航凤凰,0.0,68.0,1.57,420.04,64.86,2.33,13.7555,180.1254,0.1779,1.0826,83.1332,10.336,8.7074,0.4327,207.9963,20.3266,64.8622,4.0442,-2.234,68.0,4.0442,-10.0,20.0
000521,美菱电器,0.06,-16.5,1.2,6130.37,14.14,1.67,19.9646,3666.604,3.51,2.9501,30.5074,1.2884,69.8541,0.3244,277.4353,25.294,18.3354,50.0258,47.8867,-16.5007,50.3751,-10.0,20.0
000523,广州浪奇,0.01,0.0,0.42,745.34,45.27,0.34,2.6037,2162.1641,4.1345,1.235,72.8745,3.3867,26.5745,0.6323,142.3375,26.25,47.9185,2.837,24.5757,0.0,3.267,-10.0,10.0
000524,,,,,,,2.33,18.7017,1450.7622,2.7125,19.9003,4.5225,39.5394,2.2762,1.7977,50.06399999999999,2006.8091,446.6043,62.0563,305.6901,162.5,57.1821,-10.0,20.0
000525,,,,,,,12.91,25.7552,1223.8823,2.1073,1.0386,86.6551,0.6422,140.1433,0.2368,380.0676,42.5166,482.3042,-0.8674,20.0886,466.875,-0.9177,0.0,30.0
000526,*ST紫学,0.1,-1611.11,17.9,915.49,-1601.9,1.29,28.5887,708.2125,7.3622,18.1846,4.9492,,,0.465,193.5484,,,,,,,-10.0,20.0
000528,柳工,0.1,624.81,1.22,10845.0,623.09,4.45,23.4453,2431.7853,2.1611,0.855,105.2632,0.6319,142.4276,0.1895,474.934,14.909,623.2542,0.6685,-9.2795,624.812,0.6915,20.0,30.0
000529,广弘控股,0.04,33.33,1.89,2311.41,19.39,4.17,14.2498,553.1516,0.9475,30.633000000000006,2.938,3.7814,23.8007,0.5178,173.8123,8.4412,15.8958,8.8939,12.5231,33.3333,9.4702,-20.0,30.0
000530,大冷股份,0.05,-28.57,1.02,3329.75,30.44,7.01,15.1693,474.8194,0.7761,0.5920000000000001,152.02700000000004,1.1611,77.5127,0.2301,391.1343,18.5291,32.0165,27.0112,21.8349,-28.5714,27.5627,-10.0,30.0
000531,,,,,,,11.79,24.2411,736.1083,1.0744,2.1634,41.6012,0.9305,96.7222,0.3023,297.7175,65.5478,-12.4355,8.677999999999999,1.2554,-19.1449,9.7945,-10.0,20.0
000532,华金资本,0.01,-42.93,0.5,361.4,-43.08,4.21,37.7943,85.7382,0.2487,0.8573,104.9808,0.3955,227.5601,0.1823,493.6917,54.9368,-11.2431,5.7521,51.0021,-42.9348,4.535,-20.0,30.0
000533,万家乐,0.01,-88.22,0.22,349.16,-88.33,1.16,34.8981,298.6665,0.4323,0.2348,383.3049,0.8153,110.3888,0.1109,811.5419,-68.5649,-81.7224,0.7633,-8.5893,-88.2217,12.959,-10.0,10.0
000534,,,,,,,-1410.38,39.6089,1.6226,0.0032,0.0897,1003.3445,0.0012,75000.0,0.0008,112500.0,-92.759,,-15.1785,-22.5701,-14.0481,6.0247,-10.0,20.0
000536,华映科技,0.03,-58.9,0.43,5541.37,-8.95,5.28,21.1187,1048.1187,0.6062,0.5384,167.162,2.6103,34.4788,0.0795,1132.0755,1.8782,-4.6848,336.1583,105.469,-58.8988,347.7404,-10.0,20.0
000537,广宇发展,-0.14,-216.67,-3.11,-7030.53,-212.5,-41.31,-1.4707,170.1545,0.3318,,,0.0107,8411.215,0.0093,9677.4194,-64.0193,-228.4406,11.1015,88.0194,-216.6667,10.5471,-10.0,20.0
000538,,,,,,,12.27,30.5344,5908.7159,5.6738,5.247999999999998,17.1494,0.5663,158.9264,0.2638,341.1676,14.2781,15.6617,17.0543,25.9776,16.6667,17.0465,0.0,20.0
000539,粤电力A,-0.02,-204.76,-0.49,-11540.95,-204.9,-2.07,5.807,5554.6653,1.0579,2.0063,44.8587,3.5234,25.5435,0.4913,183.1875,26.0722,-152.394,-3.2589,-2.3541,-204.7619,-2.0867,-0.0,10.0
000540,中天金融,0.2,-6.1,6.1,94068.19,-5.63,15.42,39.9914,6097.6973,1.2976,1.8732,48.0461,0.1123,801.4248,0.1157,777.8738,9.2803,-6.1679,27.3729,35.9833,-6.1004,25.6165,30.0,30.0
000541,佛山照明,0.09,11.22,2.36,11987.46,11.22,10.96,24.0324,1093.6499,0.8596,1.5553,57.8666,1.1619,77.4593,0.3214,280.0249,20.9374,13.4143,1.3914,1.4571,11.2161,1.7315,-0.0,10.0
000543,,,,,,,-1.53,1.0281,2606.1086,1.4556,2.0327,44.2761,11.6265,7.7409,0.9227,97.5398,11.1417,-114.2169,11.463,20.5335,-110.3093,20.3268,-10.0,10.0
000544,,,,,,,25.89,32.2584,219.6783,0.338,0.8071,111.5103,8.6017,10.463,0.165,545.4545,104.4246,1458.8542,401.4507,143.099,800.0,432.554,10.0,30.0
000545,金浦钛业,0.05,237.5,2.79,5327.14,239.4,11.45,24.9837,465.2133,0.4714,9.0303,9.9664,2.3356,38.534,0.3586,250.976,177.3054,239.4036,7.1844,14.9649,237.5,7.1844,10.0,20.0
000546,金圆股份,-0.06,92.17,-1.77,-3795.26,91.07,-26.19,9.7369,144.8728,0.2433,0.1545,582.5243,0.4685,192.1025,0.0831,1083.0325,20.8173,,16.1197,7.9060000000000015,92.1687,15.8566,0.0,20.0
000547,航天发展,0.04,33.33,0.98,6200.74,26.08,14.87,42.5504,416.9066,0.2916,0.5111,176.0908,0.44,204.5455,0.1078,834.8794,24.0861,20.4243,-1.4042,-0.9639,33.3333,-1.496,-30.0,40.0
000548,湖南投资,0.01,66.67,1.0,253.8,99.41,5.63,53.6428,45.0601,0.0902,1.9838,45.3675,0.0211,4265.4028,0.0268,3358.2090000000007,10.142,,3.2273,1.8325,66.6667,4.0409,-0.0,20.0
000550,江铃汽车,0.26,-45.83,1.83,22860.77,-44.72,2.8,20.73,8155.6763,9.448,5.6754,15.8579,3.1507,28.5651,0.5002,179.928,52.6854,-44.7226,1.9616,19.9798,-45.8333,1.9616,-10.0,30.0
000551,创元科技,0.04,33.33,1.04,1673.79,37.71,2.66,25.7696,629.1413,1.5725,1.2187,73.8492,0.5497,163.7257,0.2617,343.9052,15.0237,34.9475,17.897000000000006,18.8878,33.3333,21.5795,-0.0,40.0
000552,靖远煤电,0.05,10.89,1.82,11630.69,122.37,10.67,27.0325,1089.8872,0.4765,1.0551,85.3,2.3696,37.9811,0.2454,366.7482,23.8876,121.4932,4.9221,0.3291,10.8932,4.9196,10.0,20.0
000553,沙隆达A,0.1,632.59,2.89,5871.67,632.42,8.95,21.4852,655.8346,1.1042,2.2975,39.173,2.6705,33.7016,0.5655,159.1512,37.1984,632.4196,-2.0209,0.2124,632.5926,-2.0209,10.0,30.0
000554,泰山石油,0.0,50.0,0.01,14.89,43.3,0.02,8.1387,680.529,1.4154,171.75099999999995,0.524,6.5937,13.6494,4.751,18.9434,5.0203,3.2866,0.5097,5.981,50.0,0.48,-30.0,60.0
000555,神州信息,0.02,37.14,0.4,1849.0,43.93,1.14,19.8912,1611.3458,1.6725,0.5844,154.0041,1.0449,86.1326,0.2531,355.5907,-0.7479,-31.1269,41.7479,30.8305,37.1429,41.5899,-0.0,20.0
000557,,,,,,,8.48,33.2221,144.6378,0.0991,1.7958,50.1169,1.3582,66.2642,0.1868,481.7987,,,,,,,0.0,0.0
000558,莱茵体育,0.01,-45.08,0.7,912.35,-44.98,1.46,6.1046,622.8805,0.7247,15.6342,5.7566,0.7735,116.3542,0.4487,200.5795,16.0118,-62.7075,-0.4743,-5.3132,-45.0777,0.802,-0.0,30.0
000559,万向钱潮,0.1,0.99,5.23,23361.63,1.05,7.93,21.2185,2944.7063,1.2834,1.4634,61.5006,1.4729,61.1039,0.3992,225.4509,14.8957,2.0115,2.9622,-7.8309,0.9901,3.755,10.0,20.0
